record_id,timestamp,plant_id,store_id,sku,qty_in,qty_out,balance_before,balance_after,movement_type,reason_code,expiry_date,route_id,qty out 
INV_508272,2025-02-24 17:38:44,Shepperton_Plant,,High Energy White,0,1345,26241,24896,dispatch,Return from Store,2025-03-01,RT_015,1345
INV_512619,2025-03-13 11:16:42,Willowvale_Plant,,High Energy White,0,1336,44238,42902,dispatch,Damaged,2025-03-18,RT_067,1336
INV_514152,2025-06-02 03:04:28,Shepperton_Plant,,High Energy Brown,937,0,42744,43681,production,Return from Store,2025-06-07,,0
INV_517132,2025-04-23 04:37:50,Shepperton_Plant,,High Energy Brown,818,0,48394,49212,production,Shrinkage,2025-04-28,,0
INV_513496,2025-03-10 03:36:43,Willowvale_Plant,,Soft White,0,109,56457,56348,waste,Return from Store,2025-03-15,,109
INV_509457,2025-03-18 23:54:29,Shepperton_Plant,,Seed Loaf,0,40,28109,28069,waste,Production,2025-03-24,,40
INV_502748,2025-03-08 07:46:25,,STORE_193,High Energy White,0,130,-97,-227,store_sale,Return from Store,2025-03-13,,130
INV_510089,2025-02-24 22:04:19,,STORE_174,Soft White,20,0,0,20,return_from_store,Shrinkage,2025-03-01,,0
INV_512535,2025-02-23 05:30:00,,STORE_080,Soft White,0,253,-343,-596,store_sale,Shrinkage,2025-02-28,,253
INV_500326,2025-01-17 11:21:26,Shepperton_Plant,,High Energy Brown,0,905,4061,3156,dispatch,Dispatch to Store,2025-01-22,RT_065,905
INV_509872,2025-06-30 02:15:41,Shepperton_Plant,,High Energy White,0,814,20743,19929,dispatch,Production,2025-07-05,RT_013,814
INV_513105,2025-04-27 16:35:20,Shepperton_Plant,,Soft White,0,503,22082,21579,dispatch,Sale,2025-05-02,RT_005,503
INV_510406,2025-07-08 14:03:58,Willowvale_Plant,,High Energy Brown,0,144,55267,55123,waste,Return from Store,2025-07-13,,144
INV_512294,2025-05-02 10:32:29,,STORE_139,Whole Wheat,74,0,-456,-382,return_from_store,Manual Correction,2025-05-08,,0
INV_508288,2025-06-30 12:19:07,,STORE_130,Wholegrain Brown,24,0,23,47,return_from_store,Dispatch to Store,2025-07-05,,0
INV_504602,2025-03-02 19:30:30,Willowvale_Plant,,Wholegrain Brown,0,627,25500,24873,dispatch,Manual Correction,2025-03-07,RT_067,627
INV_512439,2025-03-16 16:30:01,Shepperton_Plant,,Seed Loaf,0,32,32494,32462,waste,Sale,2025-03-22,,32
INV_516539,2025-01-31 11:50:59,,STORE_199,Whole Wheat,0,69,-263,-332,store_sale,Shrinkage,2025-02-06,,69
INV_508116,2025-06-13 05:02:05,Willowvale_Plant,,Whole Wheat,0,174,-5245,-5419,waste,Production,2025-06-19,,174
INV_508059,2025-01-12 01:45:40,Shepperton_Plant,,Family Loaf,0,156,35024,34868,waste,Damaged,2025-01-19,,156
INV_500651,2025-01-13 09:57:27,Shepperton_Plant,,Seed Loaf,24,0,739,763,stock_adjustment,Dispatch to Store,2025-01-19,,0
INV_500705,2025-01-02 08:47:13,Willowvale_Plant,,High Energy White,40,0,2313,2353,stock_adjustment,Return from Store,2025-01-07,,0
INV_504824,2025-02-27 21:40:28,Willowvale_Plant,,Soft White,0,164,30581,30417,waste,Manual Correction,2025-03-04,,164
INV_506491,2025-04-15 06:47:46,Shepperton_Plant,,Soft White,41,0,28576,28617,stock_adjustment,Return from Store,2025-04-20,,0
INV_503545,2025-07-22 14:07:44,Willowvale_Plant,,Wholegrain Brown,1608,0,23671,25279,production,Production,2025-07-27,,0
INV_511007,2025-04-13 07:05:12,Shepperton_Plant,,Whole Wheat,11,0,47307,47318,stock_adjustment,Return from Store,2025-04-19,,0
INV_500733,2025-05-09 06:25:22,Shepperton_Plant,,Soft White,31,0,-2742,-2711,stock_adjustment,Production,2025-05-14,,0
INV_508784,2025-03-19 16:26:27,,STORE_127,Whole Wheat,68,0,-82,-14,return_from_store,Dispatch to Store,2025-03-25,,0
INV_513033,2025-01-15 23:18:40,Shepperton_Plant,,Whole Wheat,43,0,61638,61681,stock_adjustment,Expired Waste,2025-01-21,,0
INV_511191,2025-06-10 11:34:00,Willowvale_Plant,,Soft White,0,816,61894,61078,dispatch,Damaged,2025-06-15,RT_005,816
INV_517149,2025-02-19 05:56:10,Willowvale_Plant,,High Energy Brown,1322,0,87371,88693,production,Expired Waste,2025-02-24,,0
INV_502485,2025-02-27 18:05:04,Willowvale_Plant,,Family Loaf,0,77,7693,7616,waste,Expired Waste,2025-03-06,,77
INV_509502,2025-05-06 01:45:49,Willowvale_Plant,,High Energy Brown,1185,0,46374,47559,production,Damaged,2025-05-11,,0
INV_509289,2025-06-23 06:11:49,Shepperton_Plant,,Soft White,0,22,26064,26042,stock_adjustment,Sale,2025-06-28,,22
INV_509144,2025-01-09 21:36:16,Shepperton_Plant,,Seed Loaf,0,140,26628,26488,waste,Damaged,2025-01-15,,140
INV_515607,2025-06-20 11:41:03,,STORE_093,Soft White,56,0,-8,48,return_from_store,Shrinkage,2025-06-25,,0
INV_502885,2025-06-06 03:15:23,Shepperton_Plant,,Wholegrain Brown,1126,0,15042,16168,production,Manual Correction,2025-06-11,,0
INV_513619,2025-05-08 13:28:19,Shepperton_Plant,,Soft White,1744,0,23725,25469,production,Production,2025-05-13,,0
INV_515593,2025-06-22 09:18:05,Willowvale_Plant,,High Energy White,0,78,54049,53971,waste,Shrinkage,2025-06-27,,78
INV_502008,2025-07-21 11:05:01,Willowvale_Plant,,Family Loaf,25,0,8439,8464,stock_adjustment,Sale,2025-07-28,,0
INV_501086,2025-07-24 07:40:47,,STORE_171,Soft White,0,105,0,-105,store_sale,Dispatch to Store,2025-07-29,,105
INV_512878,2025-02-28 22:06:09,Shepperton_Plant,,Seed Loaf,1010,0,33769,34779,production,Production,2025-03-06,,0
INV_506189,2025-02-27 14:27:00,Willowvale_Plant,,Whole Wheat,0,1464,-3213,-4677,dispatch,Manual Correction,2025-03-05,RT_019,1464
INV_502543,2025-01-18 08:55:48,Willowvale_Plant,,Soft White,0,860,18435,17575,dispatch,Return from Store,2025-01-23,RT_057,860
INV_510809,2025-03-26 20:42:09,,STORE_120,Wholegrain Brown,0,76,260,184,store_sale,Dispatch to Store,2025-03-31,,76
INV_512302,2025-02-04 11:57:11,Shepperton_Plant,,Family Loaf,0,13,84468,84455,stock_adjustment,Return from Store,2025-02-11,,13
INV_503047,2025-03-04 22:45:57,,STORE_065,Family Loaf,0,285,-149,-434,store_sale,Production,2025-03-11,,285
INV_501144,2025-05-24 00:27:10,Shepperton_Plant,,Seed Loaf,0,72,81,9,waste,Dispatch to Store,2025-05-30,,72
INV_511866,2025-05-05 09:50:14,Willowvale_Plant,,High Energy Brown,0,10,62812,62802,stock_adjustment,Manual Correction,2025-05-10,,10
INV_504074,2025-03-13 16:53:16,Shepperton_Plant,,High Energy White,0,112,23936,23824,waste,Damaged,2025-03-18,,112
INV_501396,2025-06-03 04:55:49,Shepperton_Plant,,Wholegrain Brown,1371,0,64,1435,production,Manual Correction,2025-06-08,,0
INV_514253,2025-02-11 07:37:09,Willowvale_Plant,,High Energy White,1720,0,41749,43469,production,Damaged,2025-02-16,,0
INV_507945,2025-03-20 10:13:16,Shepperton_Plant,,Family Loaf,0,64,34622,34558,waste,,2025-03-27,,64
INV_508020,2025-03-27 14:18:31,,STORE_053,High Energy Brown,0,209,101,-108,store_sale,Expired Waste,2025-04-01,,209
INV_514024,2025-07-17 11:48:38,Willowvale_Plant,,Whole Wheat,0,61,33216,33155,waste,Expired Waste,2025-07-23,,61
INV_509920,2025-07-07 07:02:23,Willowvale_Plant,,Wholegrain Brown,0,1315,65776,64461,dispatch,Manual Correction,2025-07-12,RT_028,1315
INV_500476,2025-07-29 14:26:53,Willowvale_Plant,,Soft White,5,0,1504,1509,stock_adjustment,Expired Waste,2025-08-03,,0
INV_507391,2025-06-08 18:11:20,Shepperton_Plant,,Wholegrain Brown,0,11,36028,36017,waste,Damaged,2025-06-13,,11
INV_506679,2025-01-25 23:11:38,,STORE_104,Whole Wheat,54,0,-36,18,return_from_store,Expired Waste,2025-01-31,,0
INV_513444,2025-01-18 01:35:42,Willowvale_Plant,,High Energy Brown,1837,0,63332,65169,production,Dispatch to Store,2025-01-23,,0
INV_513905,2025-03-31 15:10:00,Willowvale_Plant,,High Energy Brown,0,1150,65626,64476,dispatch,Expired Waste,2025-04-05,RT_045,1150
INV_502954,2025-04-08 19:31:55,,STORE_045,Family Loaf,0,266,-173,-439,store_sale,Return from Store,2025-04-15,,266
INV_517305,2025-07-28 09:35:05,Willowvale_Plant,,High Energy White,49,0,59716,59765,stock_adjustment,Damaged,2025-08-02,,0
INV_503169,2025-01-24 07:12:28,,STORE_081,High Energy Brown,0,262,0,-262,store_sale,Manual Correction,2025-01-29,,262
INV_508902,2025-05-25 13:14:49,,STORE_093,High Energy White,67,0,-181,-114,return_from_store,Shrinkage,2025-05-30,,0
INV_510524,2025-06-18 12:00:08,Willowvale_Plant,,Soft White,4874,457,58989,58532,dispatch,Dispatch to Store,2025-06-23,RT_029,457
INV_500971,2025-04-22 09:10:24,Willowvale_Plant,,High Energy Brown,1742,0,4515,6257,production,Return from Store,2025-04-27,,0
INV_517946,2025-04-14 03:39:11,Willowvale_Plant,,Wholegrain Brown,0,11,78796,78785,waste,Expired Waste,2025-04-19,,11
INV_516580,2025-02-23 16:51:25,,STORE_143,Soft White,0,178,-312,-490,store_sale,Shrinkage,2025-02-28,,178
INV_508606,2025-02-09 16:54:20,,STORE_019,Wholegrain Brown,85,0,9,94,return_from_store,Production,2025-02-14,,0
INV_510765,2025-03-13 14:10:30,Willowvale_Plant,,Family Loaf,889,0,6943,7832,production,Shrinkage,2025-03-20,,0
INV_501147,2025-02-09 17:43:02,,STORE_083,High Energy Brown,0,138,0,-138,store_sale,Sale,2025-02-14,,138
INV_515013,2025-03-12 01:32:52,,STORE_193,High Energy White,4758,0,-383,-321,return_from_store,Dispatch to Store,2025-03-17,,0
INV_504688,2025-01-21 00:38:03,,STORE_182,High Energy White,0,248,0,-248,store_sale,Damaged,2025-01-26,,248
INV_516764,2025-01-03 00:57:31,,STORE_189,Whole Wheat,104,0,-81,23,return_from_store,Damaged,2025-01-09,,0
INV_500103,2025-06-28 20:28:22,,STORE_185,Seed Loaf,74,0,0,74,return_from_store,Manual Correction,2025-07-04,,0
INV_513054,2025-06-06 13:00:14,Shepperton_Plant,,High Energy Brown,0,21,41956,41935,waste,Shrinkage,2025-06-11,,21
INV_510242,2025-03-20 07:01:22,,STORE_195,Family Loaf,0,82,-209,-291,store_sale,Sale,2025-03-27,,82
INV_506649,2025-03-11 03:07:52,Willowvale_Plant,,Wholegrain Brown,555,0,42091,42646,production,Expired Waste,2025-03-16,,0
INV_500460,2025-07-23 07:05:10,,STORE_025,Whole Wheat,33,0,0,33,return_from_store,Production,2025-07-29,,0
INV_500101,2025-04-02 07:02:19,Willowvale_Plant,,Family Loaf,0,402,1879,1477,dispatch,Expired Waste,2025-04-09,RT_016,402
INV_502622,2025-07-22 12:10:23,,STORE_016,Soft White,0,209,88,-121,store_sale,Return from Store,2025-07-27,,209
INV_507453,2025-07-01 18:08:41,,STORE_034,Family Loaf,34,0,60,94,return_from_store,Expired Waste,2025-07-08,,0
INV_506810,2025-01-09 19:49:17,,STORE_043,Whole Wheat,0,96,87,-9,store_sale,Dispatch to Store,2025-01-15,,96
INV_513586,2025-05-06 06:24:02,,STORE_073,Whole Wheat,60,0,-877,-817,return_from_store,Return from Store,2025-05-12,,0
INV_515703,2025-04-16 05:59:28,Shepperton_Plant,,Seed Loaf,0,1074,36965,35891,dispatch,Production,2025-04-22,RT_019,1074
INV_504625,2025-05-24 11:03:17,Willowvale_Plant,,High Energy White,0,32,16432,16400,stock_adjustment,Dispatch to Store,2025-05-29,,32
INV_503233,2025-06-18 11:24:15,Willowvale_Plant,,Soft White,0,150,19886,19736,waste,Production,2025-06-23,,150
INV_507585,2025-01-21 17:52:43,,STORE_185,High Energy White,118,0,-409,-291,return_from_store,Dispatch to Store,2025-01-26,,0
INV_514455,2025-02-02 10:47:07,,STORE_021,Wholegrain Brown,0,113,130,17,store_sale,Expired Waste,2025-02-07,,113
INV_503441,2025-01-23 07:28:36,,STORE_188,Family Loaf,112,0,0,112,return_from_store,Sale,2025-01-30,,0
INV_507721,2025-05-14 15:31:31,Willowvale_Plant,,Wholegrain Brown,0,5,45994,45989,stock_adjustment,Damaged,2025-05-19,,5
INV_500563,2025-05-31 17:06:13,Shepperton_Plant,,High Energy Brown,0,184,3996,3812,waste,Sale,2025-06-05,,184
INV_515604,2025-01-20 01:04:53,Shepperton_Plant,,Family Loaf,518,0,100068,100586,production,Manual Correction,2025-01-27,,0
INV_507655,2025-03-03 02:39:07,Shepperton_Plant,,Seed Loaf,1781,0,20294,22075,production,Damaged,2025-03-09,,0
INV_504391,2025-02-17 11:35:53,Shepperton_Plant,,Soft White,0,177,27713,27536,waste,Dispatch to Store,2025-02-22,,177
INV_504528,2025-06-22 14:23:04,,STORE_139,Whole Wheat,0,191,0,-191,store_sale,Expired Waste,2025-06-28,,191
INV_507878,2025-07-16 15:46:24,Willowvale_Plant,,Wholegrain Brown,0,1490,46574,45084,dispatch,Manual Correction,2025-07-21,RT_032,1490
INV_507142,2025-02-20 10:30:47,Willowvale_Plant,,High Energy Brown,1580,0,28251,29831,production,Damaged,2025-02-25,,0
INV_512558,2025-03-31 17:49:19,Shepperton_Plant,,Family Loaf,0,34,90962,90928,waste,Return from Store,2025-04-07,,34
INV_517402,2025-01-10 07:25:50,Willowvale_Plant,,Family Loaf,0,169,47442,47273,waste,Return from Store,2025-01-17,,169
INV_514891,2025-03-16 15:35:20,,STORE_113,Soft White,16,0,-668,-652,return_from_store,Dispatch to Store,2025-03-21,,0
INV_508330,2025-03-29 00:13:38,,STORE_169,Wholegrain Brown,27,0,224,251,return_from_store,Shrinkage,2025-04-03,,0
INV_511882,2025-03-09 22:45:04,Willowvale_Plant,,Soft White,1052,0,59689,60741,production,Expired Waste,2025-03-14,,0
INV_514107,2025-02-26 10:20:30,Willowvale_Plant,,Soft White,0,1114,67787,66673,dispatch,Dispatch to Store,2025-03-03,RT_079,1114
INV_509999,2025-01-15 07:09:00,,STORE_174,High Energy White,0,58,0,-58,store_sale,Dispatch to Store,2025-01-20,,58
INV_517722,2025-06-10 20:16:24,Willowvale_Plant,,High Energy White,802,0,63798,64600,production,Damaged,2025-06-15,,0
INV_504527,2025-04-26 20:13:07,Shepperton_Plant,,Soft White,0,384,27505,27121,dispatch,Shrinkage,2025-05-01,RT_062,384
INV_509844,2025-07-30 13:14:23,Willowvale_Plant,,Wholegrain Brown,1979,0,60153,62132,production,Manual Correction,2025-08-04,,0
INV_511235,2025-07-24 05:18:17,Willowvale_Plant,,Seed Loaf,0,632,7677,7045,dispatch,Damaged,2025-07-30,RT_003,632
INV_504525,2025-01-19 06:27:38,Shepperton_Plant,,Seed Loaf,0,14,8893,8879,waste,Production,2025-01-25,,14
INV_509891,2025-03-23 06:33:02,Willowvale_Plant,,Whole Wheat,0,483,1694,1211,dispatch,Expired Waste,2025-03-29,RT_057,483
INV_511091,2025-04-18 14:00:52,Willowvale_Plant,,Family Loaf,0,360,17830,17470,dispatch,Return from Store,2025-04-25,RT_023,360
INV_517527,2025-01-29 19:12:02,Shepperton_Plant,,Soft White,1272,0,29098,30370,production,Production,2025-02-03,,0
INV_512283,2025-05-05 09:00:03,,STORE_115,High Energy Brown,0,195,279,84,store_sale,Expired Waste,2025-05-10,,195
INV_506335,2025-07-30 09:22:03,Willowvale_Plant,,Soft White,0,19,41385,41366,stock_adjustment,Shrinkage,2025-08-04,,19
INV_507089,2025-05-01 22:24:03,Willowvale_Plant,,Soft White,0,727,46618,45891,dispatch,Dispatch to Store,2025-05-06,RT_051,727
INV_508390,2025-04-27 11:49:41,,STORE_184,Soft White,55,0,-204,-149,return_from_store,Shrinkage,2025-05-02,,0
INV_505952,2025-03-31 19:33:24,,STORE_156,Wholegrain Brown,0,170,0,-170,store_sale,Production,2025-04-05,,170
INV_517545,2025-06-23 02:40:36,Willowvale_Plant,,Soft White,1386,0,71929,73315,production,Expired Waste,2025-06-28,,0
INV_506051,2025-05-02 20:42:02,Shepperton_Plant,,Whole Wheat,1746,0,18764,20510,production,Sale,2025-05-08,,0
INV_514443,2025-02-28 20:04:56,Willowvale_Plant,,Whole Wheat,0,128,38916,38788,waste,Production,2025-03-06,,128
INV_502730,2025-01-18 19:40:00,Willowvale_Plant,,Soft White,1263,0,18441,19704,production,Sale,2025-01-23,,0
INV_512622,2025-01-05 14:12:22,Shepperton_Plant,,Wholegrain Brown,47,0,45264,45311,stock_adjustment,Production,2025-01-10,,0
INV_509191,2025-05-17 10:57:56,Shepperton_Plant,,Wholegrain Brown,0,1287,33366,32079,dispatch,Sale,2025-05-22,RT_023,1287
INV_502085,2025-07-24 11:00:52,,STORE_191,Wholegrain Brown,52,0,57,109,return_from_store,Sale,2025-07-29,,0
INV_514641,2025-05-24 16:10:30,Shepperton_Plant,,Soft White,0,50,26630,26580,stock_adjustment,Return from Store,2025-05-29,,50
INV_516412,2025-05-27 00:06:06,Shepperton_Plant,,Family Loaf,0,1480,103818,102338,dispatch,Dispatch to Store,2025-06-03,RT_050,1480
INV_502751,2025-04-05 12:58:46,,STORE_191,Seed Loaf,0,175,83,-92,store_sale,Expired Waste,2025-04-11,,175
INV_510429,2025-02-24 10:18:34,Shepperton_Plant,,Seed Loaf,0,131,24686,24555,waste,Production,2025-03-02,,131
INV_502002,2025-04-10 10:02:27,Willowvale_Plant,,Family Loaf,812,0,7627,8439,production,Expired Waste,2025-04-17,,0
INV_517891,2025-05-18 19:47:07,,STORE_187,Whole Wheat,56,0,-497,-441,return_from_store,Manual Correction,2025-05-24,,0
INV_501034,2025-06-01 22:11:03,Shepperton_Plant,,High Energy White,0,29,-4025,-4054,stock_adjustment,Expired Waste,2025-06-06,,29
INV_509566,2025-05-19 00:01:14,Shepperton_Plant,,Family Loaf,4037,603,61546,60943,dispatch,Production,2025-05-26,RT_042,603
INV_502579,2025-04-13 03:43:53,Willowvale_Plant,,Seed Loaf,0,43,13104,13061,waste,Sale,2025-04-19,,43
INV_500123,2025-07-20 10:59:11,,STORE_108,Family Loaf,0,114,0,-114,store_sale,Dispatch to Store,2025-07-27,,114
INV_511509,2025-04-01 11:53:55,Shepperton_Plant,,Family Loaf,1275,0,77409,78684,production,Expired Waste,2025-04-08,,0
INV_507677,2025-05-29 10:18:14,Shepperton_Plant,,High Energy Brown,912,0,22403,23315,production,Manual Correction,2025-06-03,,0
INV_502928,2025-02-24 20:30:00,Shepperton_Plant,,Whole Wheat,921,0,5405,6326,production,Return from Store,2025-03-02,,0
INV_503043,2025-01-31 00:05:16,Shepperton_Plant,,Family Loaf,995,0,-3732,-2737,production,Manual Correction,2025-02-07,,0
INV_506712,2025-02-07 00:32:27,Willowvale_Plant,,High Energy Brown,0,28,25266,25238,stock_adjustment,Shrinkage,2025-02-12,,28
INV_509107,2025-07-03 09:56:48,Willowvale_Plant,,High Energy Brown,5,0,40384,40389,stock_adjustment,Manual Correction,2025-07-08,,0
INV_509286,2025-05-17 09:10:45,Willowvale_Plant,,Soft White,0,124,54935,54811,waste,Production,2025-05-22,,124
INV_514701,2025-01-30 10:03:01,Willowvale_Plant,,Family Loaf,1245,0,33040,34285,production,Manual Correction,2025-02-06,,0
INV_502981,2025-05-31 02:40:33,Shepperton_Plant,,Whole Wheat,0,98,6367,6269,waste,Return from Store,2025-06-06,,98
INV_512296,2025-05-12 12:59:47,Shepperton_Plant,,High Energy Brown,49,0,50749,50798,stock_adjustment,Sale,2025-05-17,,0
INV_501712,2025-01-09 02:09:16,Shepperton_Plant,,Family Loaf,0,1017,-11264,-12281,dispatch,Damaged,2025-01-16,RT_037,1017
INV_505071,2025-02-26 11:58:59,Willowvale_Plant,,High Energy Brown,0,86,17924,17838,waste,Shrinkage,2025-03-03,,86
INV_506930,2025-07-24 21:35:13,,STORE_195,Family Loaf,0,92,50,-42,store_sale,Shrinkage,2025-07-31,,92
INV_516784,2025-05-30 13:37:12,Shepperton_Plant,,Wholegrain Brown,21,0,48576,48597,stock_adjustment,Production,2025-06-04,,0
INV_512102,2025-05-16 20:16:58,,STORE_044,Soft White,92,0,111,203,return_from_store,Manual Correction,2025-05-21,,0
INV_514645,2025-05-29 08:25:37,,STORE_188,Whole Wheat,69,0,-638,-569,return_from_store,Dispatch to Store,2025-06-04,,0
INV_513606,2025-05-20 14:11:20,Willowvale_Plant,,Seed Loaf,0,684,23915,23231,dispatch,Damaged,2025-05-26,RT_043,684
INV_512655,2025-02-24 22:05:50,Shepperton_Plant,,High Energy Brown,5,0,47176,47181,stock_adjustment,Shrinkage,2025-03-01,,0
INV_500928,2025-07-25 22:57:29,Willowvale_Plant,,Soft White,19,0,1778,1797,stock_adjustment,Production,2025-07-30,,0
INV_503752,2025-05-25 17:19:13,Willowvale_Plant,,Whole Wheat,1299,0,-10935,-9636,production,Manual Correction,2025-05-31,,0
INV_512678,2025-04-29 01:44:35,,STORE_128,High Energy White,21,0,-72,-51,return_from_store,Production,2025-05-04,,0
INV_515411,2025-03-28 23:34:17,,STORE_122,Whole Wheat,0,278,-561,-839,store_sale,Dispatch to Store,2025-04-03,,278
INV_500856,2025-05-22 02:16:58,Shepperton_Plant,,Family Loaf,0,323,-2422,-2745,dispatch,Production,2025-05-29,RT_065,323
INV_508122,2025-03-23 08:37:26,Willowvale_Plant,,Soft White,0,457,52105,51648,dispatch,Shrinkage,2025-03-28,RT_006,457
INV_515680,2025-06-26 05:53:05,,STORE_072,Whole Wheat,89,0,-213,-124,return_from_store,Shrinkage,2025-07-02,,0
INV_505751,2025-03-26 17:38:25,Willowvale_Plant,,Family Loaf,23,0,2017,2040,stock_adjustment,Damaged,2025-04-02,,0
INV_504902,2025-07-24 01:19:35,Willowvale_Plant,,High Energy Brown,1761,0,14422,16183,production,Shrinkage,2025-07-29,,0
INV_509601,2025-06-22 22:33:52,,STORE_147,Seed Loaf,84,0,0,84,return_from_store,Damaged,2025-06-28,,0
INV_503002,2025-06-08 19:36:34,Shepperton_Plant,,Family Loaf,1728,0,-5371,-3643,production,Shrinkage,2025-06-15,,0
INV_516221,2025-06-27 02:28:26,,STORE_014,Soft White,0,136,56,-80,store_sale,Damaged,2025-07-02,,136
INV_504338,2025-06-20 13:38:46,Willowvale_Plant,,Soft White,0,16,28499,28483,waste,Shrinkage,2025-06-25,,16
INV_506108,2025-05-08 06:37:14,,STORE_119,Wholegrain Brown,0,276,167,-109,store_sale,Manual Correction,2025-05-13,,276
INV_501208,2025-06-24 21:27:33,Shepperton_Plant,,Seed Loaf,1001,0,-36,965,production,Damaged,2025-06-30,,0
INV_507044,2025-05-22 09:17:21,,STORE_167,High Energy White,0,111,-268,-379,store_sale,Manual Correction,2025-05-27,,111
INV_514822,2025-02-04 00:14:53,Shepperton_Plant,,High Energy Brown,0,37,43621,43584,stock_adjustment,Sale,2025-02-09,,37
INV_516433,2025-05-14 20:28:35,,STORE_098,Family Loaf,71,0,-597,-526,return_from_store,Damaged,2025-05-21,,0
INV_502051,2025-05-18 09:59:12,Willowvale_Plant,,Seed Loaf,0,43,3722,3679,stock_adjustment,Dispatch to Store,2025-05-24,,43
INV_505826,2025-07-21 15:41:05,Willowvale_Plant,,Family Loaf,1175,0,3300,4475,production,Return from Store,2025-07-28,,0
INV_510132,2025-02-26 02:22:16,Shepperton_Plant,,Whole Wheat,0,30,39794,39764,stock_adjustment,Sale,2025-03-04,,30
INV_500059,2025-02-01 07:10:38,Willowvale_Plant,,High Energy White,0,568,-171,-739,dispatch,Damaged,2025-02-06,RT_059,568
INV_505903,2025-07-26 06:51:07,Willowvale_Plant,,Whole Wheat,1831,0,-4411,-2580,production,Production,2025-08-01,,0
INV_513958,2025-07-10 06:42:27,,STORE_190,High Energy White,0,117,-477,-594,store_sale,Manual Correction,2025-07-15,,117
INV_511955,2025-02-26 00:55:12,,STORE_053,Seed Loaf,0,63,214,151,store_sale,Shrinkage,2025-03-04,,63
