record_id,holiday_name,date,sku,region,qty_produced,qty_sold,demand_shift_factor,qty_leftover,sell_through_rate
HOLIDAY_REC_1347,New Year's Day,2025-01-01,Soft White,Harare,1731,1705,1.14,26,0.985
HOLIDAY_REC_9057,Africa Day,2025-05-25,Soft White,Chitungwiza,590,568,1.02,22,0.963
HOLIDAY_REC_6758,Easter Monday,2025-04-21,Seed Loaf,Mutare,2276,2059,0.97,217,0.905
HOLIDAY_REC_386,New Year's Day,2025-01-01,Wholegrain Brown,Gweru,2514,2382,1.05,132,0.947
HOLIDAY_REC_11697,Heroes Day,2025-08-12,Seed Loaf,Mutare,957,832,1.06,125,0.869
HOLIDAY_REC_18060,Boxing Day,2025-12-26,Soft White,Harare,762,681,1.27,81,0.894
HOLIDAY_REC_5717,Easter Monday,2025-04-21,Soft White,Chitungwiza,2425,2166,1.2,259,0.893
HOLIDAY_REC_16814,Christmas Day,2025-12-25,Family Loaf,Masvingo,730,681,1.22,49,0.933
HOLIDAY_REC_16032,Christmas Day,2025-12-25,High Energy White,Bulawayo,1258,1139,0.92,119,0.905
HOLIDAY_REC_2541,National Youth Day,2025-02-21,High Energy White,Mutare,1346,1201,1.28,145,0.892
HOLIDAY_REC_8918,Africa Day,2025-05-25,Family Loaf,Gweru,795,790,0.98,5,0.994
HOLIDAY_REC_17308,Christmas Day,2025-12-25,Seed Loaf,Mutare,1760,1625,1.15,135,0.923
HOLIDAY_REC_3670,Independence Day,2025-04-18,Soft White,Bulawayo,2341,2031,0.91,310,0.868
HOLIDAY_REC_2222,National Youth Day,2025-02-21,Seed Loaf,Gweru,1703,1583,1.3,120,0.93
HOLIDAY_REC_7667,Workers Day,2025-05-01,Seed Loaf,Harare,827,787,1.04,40,0.952
HOLIDAY_REC_3479,Independence Day,2025-04-18,Wholegrain Brown,Mutare,954,926,1.05,28,0.971
HOLIDAY_REC_9807,Africa Day,2025-05-25,Wholegrain Brown,Masvingo,822,736,1.06,86,0.895
HOLIDAY_REC_5461,Easter Monday,2025-04-21,Soft White,Harare,1281,1254,1.03,27,0.979
HOLIDAY_REC_12506,Defense Forces Day,2025-08-13,Soft White,Mutare,2281,1991,0.95,290,0.873
HOLIDAY_REC_8214,Workers Day,2025-05-01,Seed Loaf,Mutare,872,846,1.02,26,0.97
HOLIDAY_REC_16979,Christmas Day,2025-12-25,High Energy Brown,Chitungwiza,2785,2534,1.26,251,0.91
HOLIDAY_REC_4511,Independence Day,2025-04-18,Whole Wheat,Masvingo,2026,1737,1.04,289,0.857
HOLIDAY_REC_10869,Heroes Day,2025-08-12,High Energy White,Bulawayo,2425,2175,1.06,250,0.897
HOLIDAY_REC_17728,Boxing Day,2025-12-26,High Energy Brown,Gweru,2295,2120,1.28,175,0.924
HOLIDAY_REC_2886,National Youth Day,2025-02-21,High Energy Brown,Gweru,1161,1097,1.27,64,0.945
HOLIDAY_REC_5218,Independence Day,2025-04-18,High Energy White,Chitungwiza,1929,1837,1.24,92,0.952
HOLIDAY_REC_3351,National Youth Day,2025-02-21,Family Loaf,Bulawayo,1346,1199,0.93,147,0.891
HOLIDAY_REC_18857,Boxing Day,2025-12-26,High Energy Brown,Bulawayo,2474,2225,1.23,249,0.899
HOLIDAY_REC_13893,Unity Day,2025-12-22,Whole Wheat,Masvingo,1409,1208,1.25,201,0.857
HOLIDAY_REC_12628,Defense Forces Day,2025-08-13,Seed Loaf,Gweru,2360,2296,0.98,64,0.973
HOLIDAY_REC_4,New Year's Day,2025-01-01,High Energy Brown,Chitungwiza,2654,2495,1.18,159,0.94
HOLIDAY_REC_16222,Christmas Day,2025-12-25,Soft White,Mutare,2727,2609,1.09,118,0.957
HOLIDAY_REC_8423,Africa Day,2025-05-25,Family Loaf,Bulawayo,2161,1997,1.3,164,0.924
HOLIDAY_REC_13802,Defense Forces Day,2025-08-13,Seed Loaf,Masvingo,2120,1975,0.93,145,0.932
HOLIDAY_REC_5432,Easter Monday,2025-04-21,Wholegrain Brown,Chitungwiza,1496,1280,1.19,216,0.856
HOLIDAY_REC_9252,Africa Day,2025-05-25,High Energy Brown,Mutare,731,714,1.14,17,0.977
HOLIDAY_REC_9631,Africa Day,2025-05-25,Soft White,Masvingo,1259,1096,1.06,163,0.871
HOLIDAY_REC_11765,Heroes Day,2025-08-12,Wholegrain Brown,Gweru,1061,916,1.25,145,0.863
HOLIDAY_REC_8441,Africa Day,2025-05-25,Whole Wheat,Harare,861,772,0.95,89,0.897
HOLIDAY_REC_13219,Defense Forces Day,2025-08-13,Soft White,Bulawayo,1173,1017,0.96,156,0.867
HOLIDAY_REC_18659,Boxing Day,2025-12-26,Family Loaf,Bulawayo,778,732,1.21,46,0.941
HOLIDAY_REC_16252,Christmas Day,2025-12-25,High Energy White,Gweru,1579,1473,0.98,106,0.933
HOLIDAY_REC_14804,Unity Day,2025-12-22,Wholegrain Brown,Mutare,1494,1387,1.22,107,0.928
HOLIDAY_REC_8292,Workers Day,2025-05-01,High Energy White,Bulawayo,2183,2089,1.2,94,0.957
HOLIDAY_REC_18184,Boxing Day,2025-12-26,Family Loaf,Chitungwiza,2538,2254,1.12,284,0.888
HOLIDAY_REC_7902,Workers Day,2025-05-01,Seed Loaf,Gweru,594,571,1.14,23,0.961
HOLIDAY_REC_2362,National Youth Day,2025-02-21,Seed Loaf,Mutare,1829,1558,1.05,271,0.852
HOLIDAY_REC_11633,Heroes Day,2025-08-12,Family Loaf,Harare,1625,1388,1.17,237,0.854
HOLIDAY_REC_11959,Defense Forces Day,2025-08-13,Soft White,Chitungwiza,1454,1410,0.93,44,0.97
HOLIDAY_REC_18198,Boxing Day,2025-12-26,High Energy Brown,Mutare,1081,956,1.07,125,0.884
HOLIDAY_REC_13740,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,682,593,1.1,89,0.87
HOLIDAY_REC_11742,Heroes Day,2025-08-12,High Energy Brown,Harare,1298,1172,1.13,126,0.903
HOLIDAY_REC_2226,National Youth Day,2025-02-21,Whole Wheat,Masvingo,591,528,1.01,63,0.893
HOLIDAY_REC_15770,Unity Day,2025-12-22,Whole Wheat,Bulawayo,2132,1936,1.13,196,0.908
HOLIDAY_REC_9239,Africa Day,2025-05-25,High Energy Brown,Masvingo,1475,1393,1.14,82,0.944
HOLIDAY_REC_12527,Defense Forces Day,2025-08-13,High Energy White,Harare,2330,2160,1.0,170,0.927
HOLIDAY_REC_6238,Easter Monday,2025-04-21,High Energy White,Chitungwiza,749,670,1.08,79,0.895
HOLIDAY_REC_17273,Christmas Day,2025-12-25,Soft White,Mutare,2492,2473,1.1,19,0.992
HOLIDAY_REC_4529,Independence Day,2025-04-18,Soft White,Gweru,2428,2074,0.91,354,0.854
HOLIDAY_REC_18570,Boxing Day,2025-12-26,Wholegrain Brown,Mutare,1864,1606,1.27,258,0.862
HOLIDAY_REC_13573,Defense Forces Day,2025-08-13,Wholegrain Brown,Masvingo,1544,1394,0.96,150,0.903
HOLIDAY_REC_10084,Heroes Day,2025-08-12,Family Loaf,Bulawayo,1480,1330,1.03,150,0.899
HOLIDAY_REC_12321,Defense Forces Day,2025-08-13,High Energy Brown,Masvingo,1480,1349,1.05,131,0.911
HOLIDAY_REC_6825,Easter Monday,2025-04-21,High Energy Brown,Bulawayo,689,637,1.19,52,0.925
HOLIDAY_REC_11946,Defense Forces Day,2025-08-13,Family Loaf,Gweru,1879,1852,1.07,27,0.986
HOLIDAY_REC_11238,Heroes Day,2025-08-12,Seed Loaf,Mutare,1863,1617,1.02,246,0.868
HOLIDAY_REC_11568,Heroes Day,2025-08-12,High Energy Brown,Bulawayo,1920,1789,1.04,131,0.932
HOLIDAY_REC_17825,Boxing Day,2025-12-26,High Energy Brown,Harare,2353,2340,1.06,13,0.994
HOLIDAY_REC_19121,Boxing Day,2025-12-26,Whole Wheat,Mutare,1159,1119,1.05,40,0.965
HOLIDAY_REC_10038,Heroes Day,2025-08-12,Whole Wheat,Chitungwiza,1652,1477,1.1,175,0.894
HOLIDAY_REC_485,New Year's Day,2025-01-01,Seed Loaf,Bulawayo,1940,1844,1.28,96,0.951
HOLIDAY_REC_1431,New Year's Day,2025-01-01,Family Loaf,Chitungwiza,1615,1572,1.05,43,0.973
HOLIDAY_REC_15372,Unity Day,2025-12-22,High Energy Brown,Masvingo,1583,1556,1.13,27,0.983
HOLIDAY_REC_3571,Independence Day,2025-04-18,High Energy Brown,Harare,2255,1941,1.18,314,0.861
HOLIDAY_REC_19261,Boxing Day,2025-12-26,Wholegrain Brown,Chitungwiza,1636,1574,1.24,62,0.962
HOLIDAY_REC_16316,Christmas Day,2025-12-25,Seed Loaf,Harare,2292,2169,1.28,123,0.946
HOLIDAY_REC_3785,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,1891,1859,1.24,32,0.983
HOLIDAY_REC_16834,Christmas Day,2025-12-25,Seed Loaf,Harare,2072,1953,1.07,119,0.943
HOLIDAY_REC_10159,Heroes Day,2025-08-12,High Energy Brown,Bulawayo,2271,1974,1.14,297,0.869
HOLIDAY_REC_13093,Defense Forces Day,2025-08-13,Whole Wheat,Gweru,1297,1129,1.28,168,0.87
HOLIDAY_REC_18604,Boxing Day,2025-12-26,High Energy White,Harare,1760,1500,0.99,260,0.852
HOLIDAY_REC_7113,Workers Day,2025-05-01,Whole Wheat,Masvingo,675,595,1.23,80,0.881
HOLIDAY_REC_13079,Defense Forces Day,2025-08-13,Soft White,Masvingo,2368,2320,1.09,48,0.98
HOLIDAY_REC_15883,Christmas Day,2025-12-25,Soft White,Gweru,727,689,1.3,38,0.948
HOLIDAY_REC_929,New Year's Day,2025-01-01,Soft White,Bulawayo,2434,2229,1.14,205,0.916
HOLIDAY_REC_13611,Defense Forces Day,2025-08-13,High Energy Brown,Bulawayo,1239,1099,1.15,140,0.887
HOLIDAY_REC_3435,National Youth Day,2025-02-21,High Energy Brown,Gweru,1139,1129,1.08,10,0.991
HOLIDAY_REC_15265,Unity Day,2025-12-22,Whole Wheat,Masvingo,1508,1388,0.99,120,0.92
HOLIDAY_REC_8011,Workers Day,2025-05-01,Whole Wheat,Masvingo,1515,1438,1.27,77,0.949
HOLIDAY_REC_17717,Boxing Day,2025-12-26,Seed Loaf,Masvingo,1516,1295,1.08,221,0.854
HOLIDAY_REC_7673,Workers Day,2025-05-01,High Energy White,Mutare,845,746,1.03,99,0.883
HOLIDAY_REC_5514,Easter Monday,2025-04-21,Seed Loaf,Bulawayo,1224,1089,0.91,135,0.89
HOLIDAY_REC_58,New Year's Day,2025-01-01,High Energy Brown,Harare,2696,2566,1.11,130,0.952
HOLIDAY_REC_18065,Boxing Day,2025-12-26,Seed Loaf,Harare,1603,1574,0.99,29,0.982
HOLIDAY_REC_13871,Unity Day,2025-12-22,High Energy White,Chitungwiza,1058,1041,1.06,17,0.984
HOLIDAY_REC_12322,Defense Forces Day,2025-08-13,Seed Loaf,Mutare,1345,1239,1.05,106,0.921
HOLIDAY_REC_9503,Africa Day,2025-05-25,Seed Loaf,Masvingo,1065,939,1.27,126,0.882
HOLIDAY_REC_4908,Independence Day,2025-04-18,Whole Wheat,Harare,2401,2294,1.02,107,0.955
HOLIDAY_REC_16487,Christmas Day,2025-12-25,Soft White,Harare,2331,2088,1.21,243,0.896
HOLIDAY_REC_13422,Defense Forces Day,2025-08-13,Family Loaf,Chitungwiza,1962,1916,1.21,46,0.977
HOLIDAY_REC_16801,Christmas Day,2025-12-25,Soft White,Gweru,1902,1661,1.25,241,0.873
HOLIDAY_REC_3144,National Youth Day,2025-02-21,Soft White,Gweru,1794,1608,0.95,186,0.896
HOLIDAY_REC_11575,Heroes Day,2025-08-12,Family Loaf,Bulawayo,2306,2048,1.09,258,0.888
HOLIDAY_REC_12108,Defense Forces Day,2025-08-13,Family Loaf,Chitungwiza,2224,2207,1.0,17,0.992
HOLIDAY_REC_10802,Heroes Day,2025-08-12,High Energy White,Chitungwiza,1498,1443,1.25,55,0.963
HOLIDAY_REC_18799,Boxing Day,2025-12-26,High Energy White,Bulawayo,1551,1360,0.94,191,0.877
HOLIDAY_REC_14967,Unity Day,2025-12-22,Seed Loaf,Bulawayo,632,560,1.0,72,0.886
HOLIDAY_REC_104,New Year's Day,2025-01-01,High Energy White,Gweru,749,726,1.16,23,0.969
HOLIDAY_REC_439,New Year's Day,2025-01-01,High Energy Brown,Harare,2290,2138,0.95,152,0.934
HOLIDAY_REC_3975,Independence Day,2025-04-18,Seed Loaf,Chitungwiza,1736,1577,1.04,159,0.908
HOLIDAY_REC_11858,Heroes Day,2025-08-12,Family Loaf,Mutare,1593,1541,1.22,52,0.967
HOLIDAY_REC_5021,Independence Day,2025-04-18,Wholegrain Brown,Bulawayo,1522,1413,1.02,109,0.928
HOLIDAY_REC_18748,Boxing Day,2025-12-26,Family Loaf,Bulawayo,2126,2023,1.1,103,0.952
HOLIDAY_REC_14019,Unity Day,2025-12-22,Family Loaf,Gweru,1427,1364,1.13,63,0.956
HOLIDAY_REC_9391,Africa Day,2025-05-25,Seed Loaf,Masvingo,1735,1602,1.3,133,0.923
HOLIDAY_REC_18266,Boxing Day,2025-12-26,High Energy White,Bulawayo,2061,2053,1.05,8,0.996
HOLIDAY_REC_43,New Year's Day,2025-01-01,Family Loaf,Mutare,2472,2160,1.27,312,0.874
HOLIDAY_REC_7989,Workers Day,2025-05-01,Seed Loaf,Gweru,1879,1642,1.21,237,0.874
HOLIDAY_REC_10706,Heroes Day,2025-08-12,Seed Loaf,Gweru,1308,1135,1.18,173,0.868
HOLIDAY_REC_5710,Easter Monday,2025-04-21,Wholegrain Brown,Chitungwiza,1531,1460,0.93,71,0.954
HOLIDAY_REC_6688,Easter Monday,2025-04-21,High Energy Brown,Harare,1073,1004,0.95,69,0.936
HOLIDAY_REC_4203,Independence Day,2025-04-18,Wholegrain Brown,Bulawayo,1996,1723,1.13,273,0.863
HOLIDAY_REC_10541,Heroes Day,2025-08-12,Whole Wheat,Gweru,1148,1115,0.98,33,0.971
HOLIDAY_REC_11451,Heroes Day,2025-08-12,High Energy Brown,Harare,2186,2107,1.13,79,0.964
HOLIDAY_REC_12303,Defense Forces Day,2025-08-13,High Energy White,Harare,1112,988,1.05,124,0.888
HOLIDAY_REC_17604,Boxing Day,2025-12-26,Family Loaf,Mutare,1324,1223,1.07,101,0.924
HOLIDAY_REC_4885,Independence Day,2025-04-18,Seed Loaf,Bulawayo,867,864,0.92,3,0.997
HOLIDAY_REC_12192,Defense Forces Day,2025-08-13,Whole Wheat,Mutare,640,583,1.29,57,0.911
HOLIDAY_REC_15459,Unity Day,2025-12-22,Wholegrain Brown,Bulawayo,826,725,1.26,101,0.878
HOLIDAY_REC_10026,Heroes Day,2025-08-12,Family Loaf,Mutare,2112,1941,1.26,171,0.919
HOLIDAY_REC_13496,Defense Forces Day,2025-08-13,Wholegrain Brown,Gweru,1386,1340,1.09,46,0.967
HOLIDAY_REC_16495,Christmas Day,2025-12-25,Seed Loaf,Chitungwiza,1448,1275,1.24,173,0.881
HOLIDAY_REC_18465,Boxing Day,2025-12-26,Seed Loaf,Bulawayo,2238,2158,1.02,80,0.964
HOLIDAY_REC_1713,New Year's Day,2025-01-01,High Energy Brown,Harare,974,939,1.18,35,0.964
HOLIDAY_REC_6502,Easter Monday,2025-04-21,Wholegrain Brown,Bulawayo,2438,2248,1.06,190,0.922
HOLIDAY_REC_10727,Heroes Day,2025-08-12,Soft White,Harare,885,788,1.29,97,0.89
HOLIDAY_REC_3170,National Youth Day,2025-02-21,High Energy White,Masvingo,2044,2025,1.25,19,0.991
HOLIDAY_REC_18869,Boxing Day,2025-12-26,High Energy White,Mutare,1853,1830,0.91,23,0.988
HOLIDAY_REC_6346,Easter Monday,2025-04-21,Soft White,Masvingo,1237,1069,1.29,168,0.864
HOLIDAY_REC_6539,Easter Monday,2025-04-21,Family Loaf,Harare,1576,1456,1.18,120,0.924
HOLIDAY_REC_16770,Christmas Day,2025-12-25,Whole Wheat,Mutare,1718,1482,1.06,236,0.863
HOLIDAY_REC_16818,Christmas Day,2025-12-25,Seed Loaf,Masvingo,814,695,1.09,119,0.854
HOLIDAY_REC_19068,Boxing Day,2025-12-26,Family Loaf,Chitungwiza,882,816,1.15,66,0.925
HOLIDAY_REC_3652,Independence Day,2025-04-18,Seed Loaf,Gweru,1722,1575,0.92,147,0.915
HOLIDAY_REC_15604,Unity Day,2025-12-22,High Energy White,Mutare,1654,1592,0.93,62,0.963
HOLIDAY_REC_4221,Independence Day,2025-04-18,Wholegrain Brown,Masvingo,2048,1937,1.21,111,0.946
HOLIDAY_REC_10630,Heroes Day,2025-08-12,High Energy White,Mutare,1431,1339,1.11,92,0.936
HOLIDAY_REC_6799,Easter Monday,2025-04-21,Family Loaf,Mutare,2175,1934,0.93,241,0.889
HOLIDAY_REC_1454,New Year's Day,2025-01-01,Wholegrain Brown,Chitungwiza,2408,2328,1.06,80,0.967
HOLIDAY_REC_16677,Christmas Day,2025-12-25,Wholegrain Brown,Chitungwiza,2443,2372,0.97,71,0.971
HOLIDAY_REC_6174,Easter Monday,2025-04-21,High Energy White,Chitungwiza,1660,1450,1.05,210,0.873
HOLIDAY_REC_6833,Easter Monday,2025-04-21,Wholegrain Brown,Bulawayo,2224,1918,1.03,306,0.862
HOLIDAY_REC_5901,Easter Monday,2025-04-21,High Energy Brown,Harare,719,674,1.19,45,0.937
HOLIDAY_REC_2027,National Youth Day,2025-02-21,Soft White,Mutare,948,838,0.94,110,0.884
HOLIDAY_REC_16202,Christmas Day,2025-12-25,High Energy Brown,Bulawayo,1779,1615,1.0,164,0.908
HOLIDAY_REC_11248,Heroes Day,2025-08-12,Whole Wheat,Masvingo,1288,1214,1.13,74,0.943
HOLIDAY_REC_19065,Boxing Day,2025-12-26,Whole Wheat,Gweru,993,967,1.29,26,0.974
HOLIDAY_REC_1115,New Year's Day,2025-01-01,Wholegrain Brown,Harare,2602,2548,0.97,54,0.979
HOLIDAY_REC_5141,Independence Day,2025-04-18,Seed Loaf,Chitungwiza,952,845,1.02,107,0.888
HOLIDAY_REC_9932,Africa Day,2025-05-25,Wholegrain Brown,Mutare,1622,1533,1.21,89,0.945
HOLIDAY_REC_5035,Independence Day,2025-04-18,Family Loaf,Gweru,1652,1497,1.27,155,0.906
HOLIDAY_REC_8289,Workers Day,2025-05-01,Family Loaf,Chitungwiza,1981,1912,1.25,69,0.965
HOLIDAY_REC_18070,Boxing Day,2025-12-26,Wholegrain Brown,Bulawayo,2003,1744,1.03,259,0.871
HOLIDAY_REC_12956,Defense Forces Day,2025-08-13,Soft White,Harare,900,888,1.21,12,0.987
HOLIDAY_REC_11092,Heroes Day,2025-08-12,Family Loaf,Gweru,960,854,0.92,106,0.89
HOLIDAY_REC_14635,Unity Day,2025-12-22,Whole Wheat,Bulawayo,1271,1261,1.17,10,0.992
HOLIDAY_REC_9405,Africa Day,2025-05-25,Seed Loaf,Harare,889,863,1.14,26,0.971
HOLIDAY_REC_13094,Defense Forces Day,2025-08-13,High Energy White,Harare,1216,1134,1.13,82,0.933
HOLIDAY_REC_2679,National Youth Day,2025-02-21,Soft White,Harare,1923,1882,1.08,41,0.979
HOLIDAY_REC_5220,Independence Day,2025-04-18,Family Loaf,Chitungwiza,2316,1979,0.98,337,0.854
HOLIDAY_REC_5184,Independence Day,2025-04-18,Seed Loaf,Chitungwiza,1190,1020,1.05,170,0.857
HOLIDAY_REC_9572,Africa Day,2025-05-25,Wholegrain Brown,Gweru,612,541,0.92,71,0.884
HOLIDAY_REC_18244,Boxing Day,2025-12-26,Soft White,Harare,2691,2677,1.25,14,0.995
HOLIDAY_REC_3121,National Youth Day,2025-02-21,Soft White,Bulawayo,889,815,1.22,74,0.917
HOLIDAY_REC_17059,Christmas Day,2025-12-25,Wholegrain Brown,Mutare,735,684,1.21,51,0.931
HOLIDAY_REC_7821,Workers Day,2025-05-01,High Energy Brown,Bulawayo,1439,1376,1.07,63,0.956
HOLIDAY_REC_6180,Easter Monday,2025-04-21,Whole Wheat,Gweru,2153,1999,1.14,154,0.928
HOLIDAY_REC_1384,New Year's Day,2025-01-01,Seed Loaf,Bulawayo,2298,2159,1.1,139,0.94
HOLIDAY_REC_4490,Independence Day,2025-04-18,High Energy White,Chitungwiza,2356,2229,1.08,127,0.946
HOLIDAY_REC_7516,Workers Day,2025-05-01,Whole Wheat,Bulawayo,965,886,1.22,79,0.918
HOLIDAY_REC_1148,New Year's Day,2025-01-01,Wholegrain Brown,Harare,2347,2153,1.14,194,0.917
HOLIDAY_REC_16427,Christmas Day,2025-12-25,High Energy Brown,Chitungwiza,1012,988,1.23,24,0.976
HOLIDAY_REC_10369,Heroes Day,2025-08-12,Whole Wheat,Bulawayo,1770,1545,1.22,225,0.873
HOLIDAY_REC_16298,Christmas Day,2025-12-25,Soft White,Masvingo,1355,1182,1.16,173,0.872
HOLIDAY_REC_18331,Boxing Day,2025-12-26,Whole Wheat,Bulawayo,1895,1893,1.1,2,0.999
HOLIDAY_REC_9203,Africa Day,2025-05-25,Family Loaf,Bulawayo,2184,2001,1.29,183,0.916
HOLIDAY_REC_1513,New Year's Day,2025-01-01,High Energy Brown,Bulawayo,900,852,0.91,48,0.947
HOLIDAY_REC_8380,Africa Day,2025-05-25,Wholegrain Brown,Chitungwiza,1903,1789,1.23,114,0.94
HOLIDAY_REC_19056,Boxing Day,2025-12-26,Soft White,Bulawayo,2525,2359,0.94,166,0.934
HOLIDAY_REC_9564,Africa Day,2025-05-25,Soft White,Gweru,1246,1184,1.25,62,0.95
HOLIDAY_REC_314,New Year's Day,2025-01-01,High Energy Brown,Masvingo,1625,1434,0.99,191,0.882
HOLIDAY_REC_7463,Workers Day,2025-05-01,High Energy White,Bulawayo,1005,934,1.05,71,0.929
HOLIDAY_REC_1612,New Year's Day,2025-01-01,High Energy Brown,Chitungwiza,1317,1314,1.03,3,0.998
HOLIDAY_REC_13523,Defense Forces Day,2025-08-13,Family Loaf,Bulawayo,1801,1717,0.93,84,0.953
HOLIDAY_REC_9004,Africa Day,2025-05-25,Soft White,Masvingo,1700,1596,1.26,104,0.939
HOLIDAY_REC_6585,Easter Monday,2025-04-21,Whole Wheat,Harare,1123,1109,0.93,14,0.988
HOLIDAY_REC_16018,Christmas Day,2025-12-25,Whole Wheat,Gweru,919,900,1.04,19,0.979
HOLIDAY_REC_5653,Easter Monday,2025-04-21,Soft White,Masvingo,2088,2082,1.18,6,0.997
HOLIDAY_REC_15271,Unity Day,2025-12-22,Seed Loaf,Bulawayo,1044,1038,1.12,6,0.994
HOLIDAY_REC_7502,Workers Day,2025-05-01,Soft White,Bulawayo,891,883,1.28,8,0.991
HOLIDAY_REC_11860,Heroes Day,2025-08-12,Soft White,Masvingo,2082,1930,1.17,152,0.927
HOLIDAY_REC_15978,Christmas Day,2025-12-25,Wholegrain Brown,Harare,852,724,1.26,128,0.85
HOLIDAY_REC_5422,Easter Monday,2025-04-21,Whole Wheat,Harare,2228,2107,1.21,121,0.946
HOLIDAY_REC_10033,Heroes Day,2025-08-12,Whole Wheat,Mutare,647,635,1.23,12,0.981
HOLIDAY_REC_17223,Christmas Day,2025-12-25,Seed Loaf,Harare,2088,2005,1.11,83,0.96
HOLIDAY_REC_13902,Unity Day,2025-12-22,Whole Wheat,Bulawayo,1140,971,1.09,169,0.852
HOLIDAY_REC_5611,Easter Monday,2025-04-21,Soft White,Mutare,1504,1424,0.99,80,0.947
HOLIDAY_REC_4740,Independence Day,2025-04-18,Whole Wheat,Mutare,2373,2076,1.16,297,0.875
HOLIDAY_REC_3753,Independence Day,2025-04-18,Family Loaf,Chitungwiza,2485,2208,0.92,277,0.889
HOLIDAY_REC_252,New Year's Day,2025-01-01,Whole Wheat,Bulawayo,1019,1016,0.94,3,0.997
HOLIDAY_REC_16192,Christmas Day,2025-12-25,Wholegrain Brown,Harare,1158,1007,0.95,151,0.87
HOLIDAY_REC_5981,Easter Monday,2025-04-21,Wholegrain Brown,Gweru,1923,1911,0.93,12,0.994
HOLIDAY_REC_10442,Heroes Day,2025-08-12,High Energy White,Masvingo,1672,1507,1.09,165,0.901
HOLIDAY_REC_13286,Defense Forces Day,2025-08-13,Seed Loaf,Harare,1381,1330,0.98,51,0.963
HOLIDAY_REC_3734,Independence Day,2025-04-18,High Energy Brown,Mutare,1446,1368,1.21,78,0.946
HOLIDAY_REC_12538,Defense Forces Day,2025-08-13,Soft White,Mutare,2395,2265,1.21,130,0.946
HOLIDAY_REC_18683,Boxing Day,2025-12-26,Family Loaf,Mutare,1233,1058,1.17,175,0.858
HOLIDAY_REC_2256,National Youth Day,2025-02-21,Wholegrain Brown,Chitungwiza,1513,1494,1.21,19,0.987
HOLIDAY_REC_7718,Workers Day,2025-05-01,Whole Wheat,Harare,1780,1606,1.22,174,0.902
HOLIDAY_REC_2251,National Youth Day,2025-02-21,Seed Loaf,Harare,1255,1218,1.23,37,0.971
HOLIDAY_REC_11629,Heroes Day,2025-08-12,Wholegrain Brown,Harare,695,681,1.16,14,0.98
HOLIDAY_REC_1036,New Year's Day,2025-01-01,Wholegrain Brown,Mutare,2262,2086,1.26,176,0.922
HOLIDAY_REC_11728,Heroes Day,2025-08-12,Seed Loaf,Bulawayo,1381,1313,1.1,68,0.951
HOLIDAY_REC_11231,Heroes Day,2025-08-12,Seed Loaf,Masvingo,1391,1191,1.28,200,0.856
HOLIDAY_REC_14695,Unity Day,2025-12-22,High Energy White,Chitungwiza,2021,1838,0.99,183,0.909
HOLIDAY_REC_11074,Heroes Day,2025-08-12,High Energy White,Bulawayo,2442,2190,1.01,252,0.897
HOLIDAY_REC_11021,Heroes Day,2025-08-12,Family Loaf,Mutare,2072,1920,0.95,152,0.927
HOLIDAY_REC_1145,New Year's Day,2025-01-01,Seed Loaf,Masvingo,800,764,1.14,36,0.955
HOLIDAY_REC_11584,Heroes Day,2025-08-12,Seed Loaf,Gweru,2385,2354,1.13,31,0.987
HOLIDAY_REC_12308,Defense Forces Day,2025-08-13,Seed Loaf,Harare,648,599,1.21,49,0.924
HOLIDAY_REC_17355,Christmas Day,2025-12-25,Whole Wheat,Chitungwiza,2244,2196,1.28,48,0.979
HOLIDAY_REC_2642,National Youth Day,2025-02-21,Seed Loaf,Mutare,807,762,1.08,45,0.944
HOLIDAY_REC_5395,Easter Monday,2025-04-21,Whole Wheat,Masvingo,1806,1633,0.92,173,0.904
HOLIDAY_REC_5955,Easter Monday,2025-04-21,High Energy White,Harare,691,643,0.92,48,0.931
HOLIDAY_REC_10384,Heroes Day,2025-08-12,High Energy Brown,Gweru,1377,1359,1.14,18,0.987
HOLIDAY_REC_8952,Africa Day,2025-05-25,Whole Wheat,Masvingo,1867,1844,1.29,23,0.988
HOLIDAY_REC_10417,Heroes Day,2025-08-12,Seed Loaf,Bulawayo,1731,1667,1.0,64,0.963
HOLIDAY_REC_2580,National Youth Day,2025-02-21,Seed Loaf,Masvingo,1708,1452,1.03,256,0.85
HOLIDAY_REC_16758,Christmas Day,2025-12-25,Seed Loaf,Gweru,2117,1927,0.92,190,0.91
HOLIDAY_REC_2313,National Youth Day,2025-02-21,Whole Wheat,Gweru,594,583,1.13,11,0.981
HOLIDAY_REC_13458,Defense Forces Day,2025-08-13,Soft White,Harare,1603,1498,0.93,105,0.934
HOLIDAY_REC_5497,Easter Monday,2025-04-21,Family Loaf,Harare,2053,2041,1.13,12,0.994
HOLIDAY_REC_9099,Africa Day,2025-05-25,Soft White,Gweru,600,516,1.0,84,0.86
HOLIDAY_REC_9190,Africa Day,2025-05-25,Family Loaf,Mutare,601,600,1.22,1,0.998
HOLIDAY_REC_13298,Defense Forces Day,2025-08-13,Soft White,Harare,2374,2172,1.07,202,0.915
HOLIDAY_REC_737,New Year's Day,2025-01-01,Family Loaf,Mutare,1541,1445,0.97,96,0.938
