waste_id,timestamp,plant_id,stage,sku,qty_waste,waste_reason_code,batch_id,shift,route_id,retailer_id,temperature_at_check,handling_condition,notes,qty waste 
WST_302478,2025-07-18 19:44:43,Shepperton_Plant,production,Family Loaf,5,Damaged Packaging,BATCH_10783,Night,,,21.0,Condensation,,5
WST_304325,2025-01-29 02:45:51,Willowvale_Plant,production,High Energy White,65,Stale,BATCH_18842,Afternoon,,,25.1,Normal,,65
WST_308672,2025-02-04 21:15:30,Willowvale_Plant,production,Family Loaf,71,Underweight,BATCH_24480,Night,,,23.3,Rough Handling,Customer returned,71
WST_313322,2025-04-03 22:35:12,Willowvale_Plant,production,High Energy Brown,80,Stale,BATCH_15426,Night,,,21.9,Normal,Damaged during loading,80
WST_304442,2025-06-15 14:26:41,Willowvale_Plant,production,Seed Loaf,94,Stale,BATCH_20787,Morning,,,26.9,Rough Handling,Damaged during loading,94
WST_311586,2025-01-12 00:16:39,Shepperton_Plant,post_dispatch,Family Loaf,152,Damaged Packaging,,Afternoon,RT_034,STORE_101,21.2,Condensation,Customer returned,152
WST_302025,2025-04-05 14:22:01,Shepperton_Plant,post_dispatch,High Energy White,39,Damaged Packaging,,Afternoon,RT_049,STORE_044,26.0,Rough Handling,Expired on shelf,39
WST_305183,2025-03-09 00:23:53,Willowvale_Plant,post_dispatch,Family Loaf,36,Quality Failure,,Morning,RT_010,STORE_028,21.9,Condensation,Expired on shelf,36
WST_303221,2025-06-23 07:45:28,Shepperton_Plant,production,Whole Wheat,34,Crushed,BATCH_14527,Morning,,,24.2,Rough Handling,,34
WST_309563,2025-05-31 22:05:22,Willowvale_Plant,post_dispatch,Whole Wheat,47,Contaminated,,Afternoon,RT_057,STORE_093,21.2,Condensation,Expired on shelf,47
WST_313693,2025-06-01 20:54:58,Willowvale_Plant,post_dispatch,Coke500ml,115,Underweight,,Night,RT_022,STORE_148,26.5,Heat Damage,Customer returned,115
WST_300014,2025-07-04 18:33:56,Shepperton_Plant,post_dispatch,Seed Loaf,177,Stale,,Afternoon,RT_026,STORE_184,18.5,Condensation,Expired on shelf,177
WST_302874,2025-02-12 16:43:44,Shepperton_Plant,post_dispatch,Whole Wheat,47,Expired,,Night,RT_050,STORE_013,27.4,Normal,Damaged during loading,47
WST_309129,2025-02-04 22:15:21,Shepperton_Plant,post_dispatch,Soft White,123,Damaged Packaging,,Night,RT_054,STORE_059,25.3,Heat Damage,Expired on shelf,123
WST_309308,2025-05-20 03:33:31,Shepperton_Plant,post_dispatch,Seed Loaf,85,Crushed,,Night,RT_060,STORE_082,21.5,Sun Exposure,,85
WST_312217,2025-02-10 11:38:34,Shepperton_Plant,post_dispatch,Soft White,7,Contaminated,,Afternoon,RT_039,STORE_096,25.2,Heat Damage,,7
WST_305556,2025-01-09 06:41:35,Shepperton_Plant,production,Seed Loaf,32,Crushed,BATCH_22824,Night,,,18.9,Sun Exposure,,32
WST_308093,2025-02-16 11:48:19,Shepperton_Plant,post_dispatch,Soft White,75,Burnt/Overbaked,,Night,RT_061,STORE_055,20.0,Heat Damage,Customer returned,75
WST_312034,2025-07-23 09:54:10,Willowvale_Plant,post_dispatch,Family Loaf,127,Returned Unsold,,Morning,RT_006,STORE_170,19.6,Condensation,,127
WST_310810,2025-06-01 04:52:10,Shepperton_Plant,production,Family Loaf,142,Stale,BATCH_14845,Afternoon,,,21.4,Rough Handling,,142
WST_303780,2025-07-17 00:04:53,Willowvale_Plant,production,High Energy Brown,21,Returned Unsold,BATCH_19162,Afternoon,,,24.8,Sun Exposure,,21
WST_308459,2025-01-31 13:35:55,Shepperton_Plant,production,High Energy Brown,58,Underweight,BATCH_20268,Afternoon,,,25.5,Normal,Damaged during loading,58
WST_300487,2025-01-15 21:24:03,Willowvale_Plant,post_dispatch,Family Loaf,26,Damaged Packaging,,Afternoon,RT_014,STORE_149,21.9,Sun Exposure,Damaged during loading,26
WST_308620,2025-04-19 10:48:17,Willowvale_Plant,production,Whole Wheat,172,Crushed,BATCH_14922,Night,,,20.3,Sun Exposure,Expired on shelf,172
WST_304128,2025-01-20 01:43:44,Shepperton_Plant,production,High Energy White,96,Damaged Packaging,BATCH_13011,Afternoon,,,25.9,Rough Handling,Damaged during loading,96
WST_307708,2025-01-29 14:57:35,Shepperton_Plant,production,High Energy Brown,65,Quality Failure,BATCH_16780,Afternoon,,,20.7,Normal,Customer returned,65
WST_308483,2025-05-14 05:10:00,Willowvale_Plant,post_dispatch,High Energy Brown,31,Stale,,Night,RT_024,STORE_069,24.3,Normal,Expired on shelf,31
WST_302512,2025-02-12 12:04:37,Willowvale_Plant,production,Wholegrain Brown,15,Contaminated,BATCH_12447,Morning,,,24.5,Sun Exposure,Expired on shelf,15
WST_302271,2025-07-09 12:30:01,Shepperton_Plant,production,Whole Wheat,75,Stale,BATCH_23200,Afternoon,,,18.0,Condensation,Damaged during loading,75
WST_304256,2025-05-22 19:44:24,Shepperton_Plant,production,Family Loaf,147,Damaged Packaging,BATCH_21363,Night,,,19.4,Sun Exposure,Damaged during loading,147
WST_300977,2025-05-04 11:43:55,Willowvale_Plant,production,Family Loaf,43,Crushed,BATCH_15001,Morning,,,24.3,Sun Exposure,,43
WST_302664,2025-03-11 07:21:39,Shepperton_Plant,production,High Energy White,45,Returned Unsold,BATCH_17238,Afternoon,,,24.5,Sun Exposure,Expired on shelf,45
WST_300286,2025-01-06 18:34:23,Willowvale_Plant,production,Family Loaf,96,Mould Growth,BATCH_28346,Afternoon,,,18.8,Normal,,96
WST_304046,2025-03-17 10:59:45,Willowvale_Plant,post_dispatch,Family Loaf,64,Mould Growth,,Afternoon,RT_014,STORE_125,23.8,Heat Damage,,64
WST_307019,2025-04-12 23:06:49,Willowvale_Plant,production,High Energy Brown,128,Crushed,BATCH_29968,Night,,,24.2,Sun Exposure,,128
WST_302485,2025-02-27 18:05:04,Shepperton_Plant,production,Family Loaf,166,Returned Unsold,BATCH_22329,Afternoon,,,22.8,Condensation,,166
WST_306651,2025-05-30 13:47:54,Willowvale_Plant,post_dispatch,Wholegrain Brown,40,Crushed,,Morning,RT_050,STORE_193,24.4,Normal,Damaged during loading,40
WST_310556,2025-03-31 04:10:25,Willowvale_Plant,post_dispatch,High Energy Brown,89,Burnt/Overbaked,,Afternoon,RT_066,STORE_050,21.3,Rough Handling,,89
WST_310009,2025-05-27 10:51:12,Willowvale_Plant,post_dispatch,Whole Wheat,104,Expired,,Afternoon,RT_060,STORE_118,30.9,Heat Damage,Damaged during loading,104
WST_300218,2025-05-08 08:08:29,Shepperton_Plant,production,Soft White,49,Burnt/Overbaked,BATCH_12226,Night,,,18.7,Rough Handling,Damaged during loading,49
WST_313698,2025-02-22 01:42:45,Willowvale_Plant,post_dispatch,Soft White,25,Quality Failure,,Afternoon,RT_068,STORE_156,22.2,Sun Exposure,Expired on shelf,25
WST_311196,2025-02-10 11:37:39,Shepperton_Plant,post_dispatch,Soft White,32,Crushed,,Night,RT_039,STORE_026,21.3,Normal,,32
WST_305697,2025-04-16 12:14:35,Willowvale_Plant,production,Family Loaf,102,Damaged Packaging,BATCH_27480,Night,,,18.6,Condensation,,102
WST_313582,2025-04-15 21:05:55,Willowvale_Plant,post_dispatch,High Energy White,15,Contaminated,,Afternoon,RT_020,STORE_188,32.7,Normal,Expired on shelf,15
WST_311333,2025-01-29 12:13:28,Willowvale_Plant,post_dispatch,Wholegrain Brown,145,Underweight,,Night,RT_021,STORE_102,20.5,Normal,Damaged during loading,145
WST_312397,2025-07-09 10:44:58,Shepperton_Plant,production,High Energy Brown,5,Contaminated,BATCH_29099,Afternoon,,,35.5,Heat Damage,,5
WST_305066,2025-03-25 12:16:49,Shepperton_Plant,post_dispatch,Family Loaf,61,Contaminated,,Afternoon,RT_007,STORE_112,25.7,Normal,,61
WST_312101,2025-03-02 05:11:02,Willowvale_Plant,production,Soft White,67,Underweight,BATCH_15517,Night,,,18.5,Rough Handling,,67
WST_302554,2025-01-18 22:23:40,Shepperton_Plant,post_dispatch,Seed Loaf,48,Damaged Packaging,,Night,RT_003,STORE_017,19.2,Sun Exposure,Expired on shelf,48
WST_303668,2025-07-28 17:57:20,Willowvale_Plant,production,High Energy Brown,167,Contaminated,BATCH_22948,Afternoon,,,26.4,Rough Handling,Customer returned,167
WST_312317,2025-06-20 22:44:12,Shepperton_Plant,production,Seed Loaf,140,Damaged Packaging,BATCH_21230,Morning,,,27.5,Normal,,140
WST_310777,2025-06-25 10:47:10,Willowvale_Plant,production,High Energy Brown,41,Expired,BATCH_21944,Afternoon,,,23.3,Condensation,Customer returned,41
WST_308085,2025-07-09 16:13:39,Shepperton_Plant,production,High Energy White,20,Burnt/Overbaked,BATCH_16994,Night,,,18.0,Rough Handling,,20
WST_311766,2025-05-24 06:49:49,Willowvale_Plant,production,Seed Loaf,133,Returned Unsold,BATCH_13897,Night,,,31.0,Heat Damage,,133
WST_305834,2025-06-22 19:21:53,Shepperton_Plant,post_dispatch,Soft White,58,Crushed,,Morning,RT_068,STORE_111,19.8,Heat Damage,,58
WST_313937,2025-07-12 00:10:01,Willowvale_Plant,production,Whole Wheat,37,Expired,BATCH_29779,Night,,,21.3,Heat Damage,Expired on shelf,37
WST_308256,2025-04-30 18:19:38,Willowvale_Plant,post_dispatch,Seed Loaf,54,Quality Failure,,Morning,RT_019,STORE_161,27.6,Sun Exposure,,54
WST_308029,2025-06-29 11:03:13,Willowvale_Plant,production,Seed Loaf,84,Underweight,BATCH_12330,Night,,,24.0,Sun Exposure,,84
WST_305391,2025-06-11 07:53:30,Shepperton_Plant,production,High Energy White,44,Crushed,BATCH_21208,Morning,,,24.4,Rough Handling,Damaged during loading,44
WST_302459,2025-07-06 00:35:52,Shepperton_Plant,post_dispatch,Family Loaf,111,Contaminated,,Afternoon,RT_052,STORE_018,21.4,Heat Damage,Expired on shelf,111
WST_302236,2025-05-29 13:04:23,Willowvale_Plant,production,Wholegrain Brown,175,Returned Unsold,BATCH_12850,Morning,,,20.1,Heat Damage,Expired on shelf,175
WST_302680,2025-05-15 04:30:36,Shepperton_Plant,post_dispatch,Family Loaf,138,Crushed,,Morning,RT_009,STORE_090,23.7,Sun Exposure,Expired on shelf,138
WST_303838,2025-04-08 09:33:44,Shepperton_Plant,post_dispatch,Wholegrain Brown,164,Contaminated,,Morning,RT_041,STORE_168,26.4,Sun Exposure,Customer returned,164
WST_300772,2025-06-17 08:40:21,Willowvale_Plant,post_dispatch,High Energy White,51,Stale,,Night,RT_037,STORE_059,25.7,Sun Exposure,,51
WST_307753,2025-01-12 13:51:34,Willowvale_Plant,post_dispatch,Soft White,91,Crushed,,Morning,RT_014,STORE_185,21.7,Normal,,91
WST_305286,2025-07-18 13:54:45,Shepperton_Plant,production,Whole Wheat,154,Damaged Packaging,BATCH_22652,Morning,,,18.6,Heat Damage,Damaged during loading,154
WST_305927,2025-01-01 07:21:45,Willowvale_Plant,production,High Energy Brown,39,Damaged Packaging,BATCH_23845,Night,,,22.1,Sun Exposure,Customer returned,39
WST_301006,2025-01-23 17:02:45,Willowvale_Plant,production,Soft White,36,Stale,BATCH_10860,Afternoon,,,25.3,Heat Damage,Customer returned,36
WST_301086,2025-07-24 07:40:47,Willowvale_Plant,production,Soft White,90,Stale,BATCH_13468,Morning,,,42.5,Heat Damage,,90
WST_302754,2025-04-30 06:40:51,Shepperton_Plant,post_dispatch,Whole Wheat,74,Contaminated,,Afternoon,RT_035,STORE_145,22.0,Rough Handling,,74
WST_304755,2025-01-03 04:51:25,Shepperton_Plant,post_dispatch,High Energy Brown,120,Burnt/Overbaked,,Morning,RT_061,STORE_117,21.9,Rough Handling,,120
WST_305723,2025-07-15 14:14:02,Willowvale_Plant,production,Soft White,100,Contaminated,BATCH_15250,Morning,,,32.4,Condensation,,100
WST_301393,2025-01-31 17:46:11,Willowvale_Plant,post_dispatch,Wholegrain Brown,24,Contaminated,,Morning,RT_038,STORE_077,18.9,Heat Damage,,24
WST_302012,2025-01-24 00:46:08,Shepperton_Plant,production,Whole Wheat,97,Contaminated,BATCH_24707,Night,,,22.7,Sun Exposure,,97
WST_305340,2025-04-10 16:51:35,Shepperton_Plant,post_dispatch,Soft White,149,Returned Unsold,,Afternoon,RT_016,STORE_096,23.5,Sun Exposure,,149
WST_307456,2025-07-12 12:50:15,Willowvale_Plant,post_dispatch,Soft White,152,Underweight,,Morning,RT_019,STORE_097,22.3,Heat Damage,Customer returned,152
WST_303798,2025-06-08 01:36:45,Shepperton_Plant,production,High Energy Brown,142,Expired,BATCH_27497,Morning,,,24.5,Normal,,142
WST_309000,2025-04-24 15:29:28,Willowvale_Plant,post_dispatch,Wholegrain Brown,99,Contaminated,,Afternoon,RT_028,STORE_194,23.4,Heat Damage,,99
WST_308081,2025-04-11 13:52:52,Willowvale_Plant,production,Whole Wheat,78,Underweight,BATCH_19121,Afternoon,,,41.2,Rough Handling,Damaged during loading,78
WST_313800,2025-05-20 02:55:16,Willowvale_Plant,production,Seed Loaf,119,Damaged Packaging,BATCH_14460,Afternoon,,,32.7,Normal,,119
WST_300290,2025-03-17 09:00:40,Shepperton_Plant,production,Whole Wheat,137,Burnt/Overbaked,BATCH_15324,Night,,,23.5,Rough Handling,,137
WST_303341,2025-01-26 03:45:13,Shepperton_Plant,production,Soft White,140,Stale,BATCH_27472,Afternoon,,,20.9,Condensation,Expired on shelf,140
WST_310393,2025-07-11 23:30:47,Shepperton_Plant,post_dispatch,Soft White,19,Contaminated,,Morning,RT_049,STORE_152,18.9,Heat Damage,,19
WST_302913,2025-04-25 17:05:42,Willowvale_Plant,production,Whole Wheat,19,Mould Growth,BATCH_14912,Morning,,,21.5,Sun Exposure,,19
WST_307405,2025-01-03 00:29:48,Willowvale_Plant,production,Family Loaf,175,Crushed,BATCH_27560,Night,,,39.6,Sun Exposure,Damaged during loading,175
WST_309693,2025-01-23 08:18:39,Willowvale_Plant,production,Whole Wheat,119,Burnt/Overbaked,BATCH_23808,Morning,,,24.7,Rough Handling,,119
WST_305234,2025-01-23 09:42:52,Shepperton_Plant,production,Soft White,147,Quality Failure,BATCH_20385,Afternoon,,,26.5,Sun Exposure,Customer returned,147
WST_307528,2025-01-21 06:21:06,Willowvale_Plant,production,Seed Loaf,29,Stale,BATCH_11160,Night,,,26.6,Sun Exposure,Damaged during loading,29
WST_311507,2025-03-15 00:07:56,Willowvale_Plant,post_dispatch,High Energy Brown,163,Expired,,Afternoon,RT_042,STORE_142,23.8,Condensation,Customer returned,163
WST_303194,2025-03-04 10:59:24,Shepperton_Plant,production,Wholegrain Brown,73,Returned Unsold,BATCH_21073,Night,,,31.1,Rough Handling,Expired on shelf,73
WST_311883,2025-01-05 20:41:31,Willowvale_Plant,production,High Energy Brown,32,Crushed,BATCH_14829,Afternoon,,,21.7,Condensation,Damaged during loading,32
WST_311173,2025-03-21 09:36:24,Shepperton_Plant,post_dispatch,High Energy White,70,Mould Growth,,Afternoon,RT_017,STORE_196,22.1,Rough Handling,Damaged during loading,70
WST_312633,2025-05-09 22:21:35,Shepperton_Plant,production,High Energy White,106,Mould Growth,BATCH_11064,Night,,,23.6,Heat Damage,Damaged during loading,106
WST_308742,2025-01-22 23:04:25,Willowvale_Plant,production,Milk1L,130,Damaged Packaging,BATCH_17886,Morning,,,25.0,Condensation,,130
WST_306149,2025-01-26 08:57:51,Willowvale_Plant,production,High Energy White,26,Underweight,BATCH_11215,Morning,,,24.1,Rough Handling,Damaged during loading,26
WST_306592,2025-07-12 16:58:46,Shepperton_Plant,production,High Energy White,81,Quality Failure,BATCH_21727,Night,,,21.4,Heat Damage,,81
WST_308253,2025-05-15 05:51:49,Shepperton_Plant,post_dispatch,Family Loaf,131,Quality Failure,,Afternoon,RT_034,STORE_169,24.0,Condensation,,131
WST_305050,2025-04-07 20:53:17,Willowvale_Plant,post_dispatch,Soft White,176,Expired,,Morning,RT_015,STORE_019,27.9,Heat Damage,Customer returned,176
WST_300993,2025-06-01 04:09:18,Willowvale_Plant,post_dispatch,Whole Wheat,154,Quality Failure,,Morning,RT_046,STORE_027,21.3,Sun Exposure,,154
WST_306749,2025-04-24 16:21:30,Shepperton_Plant,production,High Energy Brown,144,Mould Growth,BATCH_23734,Morning,,,25.0,Sun Exposure,Damaged during loading,144
WST_304119,2025-07-03 03:25:21,Shepperton_Plant,production,Wholegrain Brown,50,Contaminated,BATCH_28699,Afternoon,,,38.7,Sun Exposure,Damaged during loading,50
WST_313542,2025-03-26 04:27:48,Willowvale_Plant,production,High Energy White,61,Underweight,BATCH_24350,Morning,,,18.0,Condensation,,61
WST_309003,2025-05-06 22:06:07,Shepperton_Plant,post_dispatch,Wholegrain Brown,101,Stale,,Afternoon,RT_056,STORE_110,20.1,Sun Exposure,Customer returned,101
WST_301061,2025-03-14 04:59:55,Shepperton_Plant,post_dispatch,High Energy Brown,115,Mould Growth,,Night,RT_017,STORE_098,28.0,Condensation,,115
WST_311402,2025-04-28 21:57:03,Shepperton_Plant,post_dispatch,Wholegrain Brown,72,Stale,,Morning,RT_056,STORE_041,26.3,Condensation,Expired on shelf,72
WST_307518,2025-01-14 03:34:38,Willowvale_Plant,production,Seed Loaf,8,Crushed,BATCH_18184,Night,,,20.3,Normal,,8
WST_301247,2025-05-06 14:13:44,Willowvale_Plant,production,High Energy White,95,Underweight,BATCH_10172,Morning,,,18.2,Condensation,,95
WST_304184,2025-03-08 13:06:33,Willowvale_Plant,production,Family Loaf,171,Damaged Packaging,BATCH_28874,Night,,,18.9,Normal,Expired on shelf,171
WST_307033,2025-06-23 09:24:57,Shepperton_Plant,production,Soft White,137,Mould Growth,BATCH_22292,Afternoon,,,21.6,Rough Handling,Customer returned,137
WST_310425,2025-04-14 02:30:45,Willowvale_Plant,post_dispatch,HandSoap,39,Expired,,Afternoon,RT_006,STORE_037,23.2,Rough Handling,Expired on shelf,39
WST_301351,2025-06-28 06:58:22,Willowvale_Plant,production,Seed Loaf,132,Burnt/Overbaked,BATCH_14136,Morning,,,22.1,Normal,Damaged during loading,132
WST_308107,2025-07-18 13:26:11,Willowvale_Plant,production,Family Loaf,51,Returned Unsold,BATCH_23753,Afternoon,,,24.3,Normal,,51
WST_312816,2025-03-24 02:25:36,Shepperton_Plant,production,Soft White,85,Underweight,BATCH_23228,Morning,,,34.1,Heat Damage,Damaged during loading,85
WST_304982,2025-03-10 18:44:14,Shepperton_Plant,production,Whole Wheat,168,Mould Growth,BATCH_27887,Afternoon,,,23.2,Sun Exposure,,168
WST_303448,2025-07-07 00:59:22,Shepperton_Plant,post_dispatch,High Energy White,159,Mould Growth,,Afternoon,RT_060,STORE_115,41.4,Sun Exposure,Expired on shelf,159
WST_305861,2025-03-21 06:33:41,Willowvale_Plant,post_dispatch,High Energy Brown,102,Crushed,,Afternoon,RT_006,STORE_114,43.0,Sun Exposure,,102
WST_305813,2025-01-01 05:19:16,Shepperton_Plant,post_dispatch,Seed Loaf,123,Mould Growth,,Night,RT_033,STORE_019,21.8,Rough Handling,,123
WST_301534,2025-07-03 05:16:00,Shepperton_Plant,production,Whole Wheat,40,Expired,BATCH_14880,Night,,,19.0,Rough Handling,Damaged during loading,40
WST_309039,2025-07-05 04:15:46,Shepperton_Plant,post_dispatch,High Energy Brown,134,Contaminated,,Morning,RT_041,STORE_017,27.8,Sun Exposure,Customer returned,134
WST_300173,2025-01-30 14:37:11,Willowvale_Plant,post_dispatch,Wholegrain Brown,123,Stale,,Afternoon,RT_025,STORE_049,27.7,Condensation,,123
WST_313087,2025-07-05 12:21:17,Shepperton_Plant,production,High Energy White,57,Burnt/Overbaked,BATCH_11989,Afternoon,,,26.9,Normal,Customer returned,57
WST_311681,2025-04-17 19:34:39,Shepperton_Plant,post_dispatch,High Energy Brown,160,Stale,,Morning,RT_035,STORE_049,19.1,Rough Handling,Expired on shelf,160
WST_302629,2025-04-29 01:36:23,Willowvale_Plant,production,Soft White,158,Crushed,BATCH_27250,Afternoon,,,19.3,Normal,Expired on shelf,158
WST_304533,2025-04-01 19:22:52,Shepperton_Plant,production,Wholegrain Brown,72,Expired,BATCH_17082,Afternoon,,,26.2,Normal,Damaged during loading,72
WST_308066,2025-03-12 22:30:26,Willowvale_Plant,post_dispatch,High Energy White,36,Damaged Packaging,,Afternoon,RT_060,STORE_165,20.6,Normal,,36
WST_308355,2025-01-24 04:15:07,Willowvale_Plant,production,Seed Loaf,174,Quality Failure,BATCH_12170,Night,,,26.8,Sun Exposure,Damaged during loading,174
WST_305833,2025-03-31 20:47:41,Shepperton_Plant,post_dispatch,Whole Wheat,139,Returned Unsold,,Afternoon,RT_012,STORE_082,25.0,Heat Damage,Expired on shelf,139
WST_300099,2025-03-17 08:27:05,Willowvale_Plant,production,Wholegrain Brown,157,Burnt/Overbaked,BATCH_24246,Afternoon,,,20.2,Normal,Damaged during loading,157
WST_306909,2025-05-23 21:05:00,Willowvale_Plant,production,Wholegrain Brown,41,Mould Growth,BATCH_20719,Morning,,,21.4,Condensation,,41
WST_312684,2025-03-13 05:20:08,Shepperton_Plant,production,Whole Wheat,133,Expired,BATCH_20920,Morning,,,18.2,Condensation,,133
WST_311962,2025-04-11 07:03:14,Willowvale_Plant,production,Family Loaf,17,Underweight,BATCH_18244,Morning,,,19.8,Heat Damage,Expired on shelf,17
WST_310710,2025-05-16 03:13:24,Willowvale_Plant,production,Seed Loaf,34,Mould Growth,BATCH_17457,Night,,,25.8,Sun Exposure,Damaged during loading,34
WST_311398,2025-05-15 09:04:07,Shepperton_Plant,production,High Energy Brown,127,Burnt/Overbaked,BATCH_16224,Afternoon,,,20.0,Normal,Damaged during loading,127
WST_308928,2025-07-07 14:57:15,Willowvale_Plant,post_dispatch,High Energy White,174,Underweight,,Night,RT_044,STORE_112,20.3,Heat Damage,,174
WST_301261,2025-04-05 21:01:35,Willowvale_Plant,production,High Energy Brown,65,Contaminated,BATCH_23756,Afternoon,,,20.0,Normal,,65
WST_310941,2025-05-17 10:57:10,Shepperton_Plant,production,High Energy Brwn,122,Damaged Packaging,BATCH_13418,Afternoon,,,43.3,Condensation,,122
WST_301730,2025-05-09 10:50:52,Shepperton_Plant,production,Seed Loaf,66,Stale,BATCH_20098,Afternoon,,,24.9,Rough Handling,Expired on shelf,66
WST_309222,2025-06-15 22:34:38,Shepperton_Plant,production,Soft White,112,Burnt/Overbaked,BATCH_13144,Night,,,27.7,Rough Handling,Expired on shelf,112
WST_310234,2025-03-23 15:25:05,Willowvale_Plant,production,Wholegrain Brown,93,Burnt/Overbaked,BATCH_20093,Night,,,27.1,Normal,,93
WST_308358,2025-06-08 11:30:48,Willowvale_Plant,post_dispatch,Whole Wheat,108,Burnt/Overbaked,,Afternoon,RT_028,STORE_135,25.5,Heat Damage,,108
