return_id,timestamp,route_id,retailer_id,sku,qty_returned,reason_code,notes,temperature_at_return,handling_condition,qty returned 
RET_212818,2025-07-13 08:44:25,RT_006,STORE_197,Coke500ml,2,Returned Unsold,Packaging issue,20.8,Condensation,2
RET_202629,2025-04-29 01:36:23,RT_047,STORE_162,Soft White,116,Wrong Delivery,Packaging issue,19.3,Exposure to Sun,116
RET_206556,2025-04-15 06:03:49,RT_052,STORE_154,Whole Wheat,62,Wrong Delivery,,23.4,Temperature Abuse,62
RET_203038,2025-04-28 08:41:46,RT_064,STORE_044,Seed Loaf,76,Damaged Packaging,Late delivery,20.5,Normal,76
RET_202894,2025-07-17 11:40:38,RT_041,STORE_041,High Energy White,51,Stale,,26.9,Poor Handling,51
RET_206648,2025-01-05 13:13:06,RT_012,STORE_110,High Energy Brown,2,Mould Growth,,33.0,Normal,2
RET_204696,2025-03-18 13:45:20,RT_017,STORE_049,Soft White,58,Returned Unsold,Late delivery,22.2,Temperature Abuse,58
RET_203527,2025-03-18 15:39:26,RT_063,STORE_090,High Energy Brown,75,Expired,Customer complaints,36.4,Condensation,75
RET_210720,2025-06-05 04:16:22,RT_031,STORE_197,Soft White,38,Mould Growth,Late delivery,44.7,Temperature Abuse,38
RET_204105,2025-07-23 08:25:46,RT_044,STORE_078,Whole Wheat,48,Mould Growth,Late delivery,18.9,Temperature Abuse,48
RET_207391,2025-06-08 18:11:20,RT_006,STORE_037,High Energy Brown,6,Damaged Packaging,,36.8,Exposure to Sun,6
RET_201839,2025-02-11 14:20:58,RT_033,STORE_086,Family Loaf,97,Crushed/Squashed,Customer complaints,25.6,Condensation,97
RET_202746,2025-07-27 15:10:05,RT_059,STORE_049,High Energy Brown,45,Wrong Delivery,Late delivery,18.9,Exposure to Sun,45
RET_206482,2025-04-05 11:36:05,RT_034,STORE_147,High Energy Brown,10,Damaged Packaging,Packaging issue,19.2,Exposure to Sun,10
RET_207959,2025-02-19 01:46:52,RT_062,STORE_167,Family Loaf,5,Returned Unsold,Customer complaints,21.2,Normal,5
RET_212955,2025-02-08 10:28:58,RT_061,STORE_054,Seed Loaf,30,Stale,Packaging issue,33.4,Temperature Abuse,30
RET_207144,2025-02-22 20:17:41,RT_049,STORE_161,Whole Wheat,87,Wrong Delivery,Packaging issue,19.6,Condensation,87
RET_211442,2025-07-25 11:09:15,RT_039,STORE_052,High Energy White,36,Crushed/Squashed,Customer complaints,21.4,Exposure to Sun,36
RET_203160,2025-07-16 09:30:03,RT_019,STORE_178,Family Loaf,115,Returned Unsold,Late delivery,18.1,Condensation,115
RET_209157,2025-01-21 09:30:04,RT_037,STORE_126,Wholegrain Brown,11,Expired,Damaged on shelf,24.5,Poor Handling,11
RET_205561,2025-03-02 16:32:14,RT_065,STORE_106,Soft White,33,Stale,Packaging issue,24.6,Normal,33
RET_203819,2025-05-26 23:53:17,RT_065,STORE_170,Wholegrain Brown,49,Damaged Packaging,Late delivery,20.8,Exposure to Sun,49
RET_207794,2025-05-21 16:19:44,RT_001,STORE_120,Whole Wheat,98,Mould Growth,Late delivery,22.0,Condensation,98
RET_202692,2025-05-28 03:30:56,RT_018,STORE_169,Seed Loaf,67,Wrong Delivery,Damaged on shelf,18.8,Condensation,67
RET_202766,2025-06-23 13:02:07,RT_011,STORE_041,Wholegrain Brown,10,Expired,Packaging issue,42.1,Exposure to Sun,10
RET_201744,2025-04-25 10:10:26,RT_062,STORE_045,High Energy White,103,Wrong Delivery,Damaged on shelf,25.7,Condensation,103
RET_200379,2025-02-21 16:37:51,RT_036,STORE_155,Seed Loaf,5,Wrong Delivery,Packaging issue,25.1,Condensation,5
RET_206884,2025-06-24 15:46:47,RT_065,STORE_011,Wholegrain Brown,43,Stale,Damaged on shelf,35.4,Poor Handling,43
RET_209069,2025-07-01 01:38:21,RT_042,STORE_162,High Energy White,80,Damaged Packaging,Damaged on shelf,23.7,Poor Handling,80
RET_212988,2025-01-09 16:28:26,RT_013,STORE_035,High Energy White,102,Crushed/Squashed,Damaged on shelf,23.6,Exposure to Sun,102
RET_206196,2025-04-12 15:50:06,RT_069,STORE_018,High Energy Brown,117,Mould Growth,Packaging issue,22.5,Temperature Abuse,117
RET_209202,2025-01-26 22:41:18,RT_029,STORE_130,Family Loaf,38,Damaged Packaging,,23.7,Temperature Abuse,38
RET_202039,2025-04-29 18:38:50,RT_008,STORE_087,Seed Loaf,42,Damaged Packaging,,22.5,Condensation,42
RET_204807,2025-07-18 04:17:26,RT_022,STORE_175,Wholegrain Brown,3,Stale,Late delivery,26.0,Condensation,3
RET_209243,2025-02-19 08:53:50,RT_030,STORE_118,Soft White,88,Returned Unsold,Damaged on shelf,18.8,Condensation,88
RET_204429,2025-01-21 10:56:53,RT_014,STORE_113,High Energy Brown,78,Damaged Packaging,,21.6,Temperature Abuse,78
RET_204250,2025-03-16 08:32:22,RT_033,STORE_146,Whole Wheat,68,Crushed/Squashed,Packaging issue,44.6,Normal,68
RET_208254,2025-04-06 06:53:43,RT_067,STORE_058,High Energy Brown,35,Expired,Customer complaints,18.2,Exposure to Sun,35
RET_204216,2025-07-22 23:16:57,RT_047,STORE_037,Seed Loaf,101,Damaged Packaging,,21.1,Normal,101
RET_208151,2025-01-05 05:18:36,RT_057,STORE_009,Wholegrain Brown,23,Crushed/Squashed,Damaged on shelf,18.7,Normal,23
RET_210144,2025-04-20 18:30:30,RT_011,STORE_092,Seed Loaf,68,Expired,Customer complaints,27.3,Exposure to Sun,68
RET_208215,2025-01-12 02:50:55,RT_028,STORE_022,Wholegrain Brown,64,Wrong Delivery,Damaged on shelf,21.2,Poor Handling,64
RET_205886,2025-03-07 18:17:48,RT_009,STORE_177,High Energy White,93,Stale,Damaged on shelf,23.4,Exposure to Sun,93
RET_209115,2025-06-19 20:16:58,RT_007,STORE_052,High Energy Brown,119,Returned Unsold,Customer complaints,35.7,Temperature Abuse,119
RET_206386,2025-03-19 15:10:32,RT_036,STORE_089,High Energy Brown,117,Crushed/Squashed,Late delivery,26.4,Temperature Abuse,117
RET_212783,2025-05-21 21:04:56,RT_020,STORE_162,Wholegrain Brown,1,Returned Unsold,Damaged on shelf,20.3,Normal,1
RET_206459,2025-03-02 03:54:14,RT_009,STORE_131,Seed Loaf,74,Returned Unsold,Late delivery,26.8,Normal,74
RET_203101,2025-06-29 22:45:46,RT_042,STORE_081,Family Loaf,80,Expired,Late delivery,26.7,Exposure to Sun,80
RET_206723,2025-05-28 18:51:36,RT_007,STORE_169,Family Loaf,114,Damaged Packaging,Damaged on shelf,24.7,Poor Handling,114
RET_208324,2025-02-26 22:28:34,RT_020,STORE_128,Wholegrain Brown,33,Stale,Damaged on shelf,27.3,Exposure to Sun,33
RET_206464,2025-06-17 20:02:28,RT_012,STORE_092,Wholegrain Brown,108,Returned Unsold,,19.9,Exposure to Sun,108
RET_207334,2025-01-21 04:13:47,RT_059,STORE_158,Family Loaf,90,Wrong Delivery,,34.6,Poor Handling,90
RET_203128,2025-07-22 21:38:30,RT_040,STORE_177,Seed Loaf,78,Mould Growth,,25.2,Condensation,78
RET_209306,2025-05-12 15:53:36,RT_022,STORE_046,Whole Wheat,4,Crushed/Squashed,Damaged on shelf,19.2,Exposure to Sun,4
RET_212844,2025-02-26 00:55:00,RT_045,STORE_195,Whole Wheat,30,Damaged Packaging,,24.5,Exposure to Sun,30
RET_209408,2025-05-02 00:35:19,RT_018,STORE_001,High Energy Brown,54,Expired,Customer complaints,27.7,Normal,54
RET_212559,2025-04-17 07:25:59,RT_031,STORE_125,Whole Wheat,77,Expired,Damaged on shelf,20.7,Temperature Abuse,77
RET_200218,2025-05-08 08:08:29,RT_050,STORE_072,Soft White,107,Damaged Packaging,Late delivery,22.9,Normal,107
RET_206669,2025-06-17 01:51:18,RT_014,STORE_185,Seed Loaf,48,Wrong Delivery,,25.7,Poor Handling,48
RET_202238,2025-04-27 14:02:39,RT_005,STORE_191,Seed Loaf,47,Damaged Packaging,Damaged on shelf,39.5,Condensation,47
RET_207116,2025-06-23 03:04:11,RT_028,STORE_146,Wholegrain Brown,108,Stale,,27.5,Poor Handling,108
RET_206913,2025-02-17 03:56:39,RT_062,STORE_181,High Energy White,22,Expired,Customer complaints,19.9,Temperature Abuse,22
RET_211792,2025-07-27 17:02:27,RT_027,STORE_103,Wholegrain Brown,70,Damaged Packaging,,21.3,Poor Handling,70
RET_200181,2025-01-20 04:51:06,RT_068,STORE_112,Soft White,110,Wrong Delivery,Customer complaints,21.1,Temperature Abuse,110
RET_206498,2025-04-02 02:44:37,RT_021,STORE_085,Whole Wheat,55,Mould Growth,Damaged on shelf,26.3,Poor Handling,55
RET_206119,2025-01-11 13:01:53,RT_024,STORE_107,Whole Wheat,1,Crushed/Squashed,Packaging issue,21.4,Normal,1
RET_206388,2025-03-27 12:37:14,RT_038,STORE_072,Whole Wheat,85,Mould Growth,,,Normal,85
RET_212365,2025-07-01 09:10:12,RT_039,STORE_163,Family Loaf,103,Damaged Packaging,,22.8,Temperature Abuse,103
RET_201621,2025-05-24 21:06:56,RT_030,STORE_068,High Energy Brown,98,Damaged Packaging,Damaged on shelf,19.4,Normal,98
RET_200518,2025-02-27 06:51:39,RT_052,STORE_153,Wholegrain Brown,112,Expired,Late delivery,34.6,Poor Handling,112
RET_207217,2025-04-11 10:08:34,RT_059,STORE_187,High Energy White,69,Damaged Packaging,Packaging issue,21.2,Condensation,69
RET_204215,2025-02-28 02:59:43,RT_019,STORE_074,High Energy Brown,9,Wrong Delivery,Damaged on shelf,23.9,Exposure to Sun,9
RET_203021,2025-07-10 06:35:51,RT_005,STORE_104,High Energy White,110,Expired,Late delivery,22.0,Normal,110
RET_207523,2025-04-10 13:35:41,RT_060,STORE_011,High Energy Brown,90,Crushed/Squashed,Packaging issue,25.8,Condensation,90
RET_210105,2025-01-10 13:36:20,RT_016,STORE_177,High Energy Brown,61,Crushed/Squashed,Packaging issue,21.4,Exposure to Sun,61
RET_208613,2025-04-27 09:06:09,RT_014,STORE_021,High Energy White,45,Damaged Packaging,Late delivery,42.5,Normal,45
RET_203623,2025-02-04 06:28:03,RT_064,STORE_152,High Energy White,105,Mould Growth,Late delivery,25.0,Poor Handling,105
RET_206064,2025-01-10 16:39:26,RT_015,STORE_084,Wholegrain Brown,8,Stale,,21.9,Poor Handling,8
RET_201950,2025-01-31 04:16:51,RT_022,STORE_077,Family Loaf,85,Returned Unsold,Packaging issue,27.7,Exposure to Sun,85
RET_200399,2025-06-26 22:28:58,RT_020,STORE_039,Soft White,100,Expired,,20.1,Poor Handling,100
RET_208559,2025-01-19 22:36:57,RT_009,STORE_058,High Energy Brown,75,Damaged Packaging,,25.0,Normal,75
RET_202858,2025-07-19 07:05:20,RT_016,STORE_033,High Energy White,42,Mould Growth,Customer complaints,18.7,Normal,42
RET_207095,2025-07-02 20:43:59,RT_051,STORE_151,Family Loaf,80,Crushed/Squashed,Damaged on shelf,27.7,Poor Handling,80
RET_211388,2025-05-07 15:14:39,RT_047,STORE_125,Seed Loaf,13,Mould Growth,Damaged on shelf,19.9,Condensation,13
RET_209929,2025-03-14 15:46:49,RT_015,STORE_193,High Energy White,41,Damaged Packaging,Late delivery,21.0,Condensation,41
RET_201328,2025-07-21 02:25:13,RT_055,STORE_071,Wholegrain Brown,55,Damaged Packaging,Damaged on shelf,22.9,Condensation,55
RET_202507,2025-03-11 21:55:02,RT_047,STORE_154,Whole Wheat,95,Crushed/Squashed,Late delivery,26.4,Temperature Abuse,95
RET_210236,2025-07-11 11:26:37,RT_031,STORE_040,Wholegrain Brown,43,Mould Growth,,22.3,Poor Handling,43
RET_201743,2025-03-10 00:43:29,RT_046,STORE_002,Seed Loaf,103,Stale,Packaging issue,18.3,Normal,103
RET_208444,2025-04-20 00:15:30,RT_002,STORE_161,Whole Wheat,45,Stale,,21.1,Normal,45
RET_203413,2025-06-22 10:39:52,RT_046,STORE_039,High Energy Brown,22,Wrong Delivery,Packaging issue,19.6,Poor Handling,22
RET_212812,2025-05-07 23:31:15,RT_006,STORE_033,Wholegrain Brown,31,Mould Growth,Damaged on shelf,21.3,Exposure to Sun,31
RET_208313,2025-04-08 10:55:49,RT_045,STORE_194,High Energy Brown,9,Expired,,25.0,Poor Handling,9
RET_206201,2025-03-06 10:27:28,RT_036,STORE_190,Seed Loaf,111,Expired,,22.3,Exposure to Sun,111
RET_211358,2025-06-05 18:37:14,RT_053,STORE_096,Soft White,88,Damaged Packaging,Packaging issue,24.8,Normal,88
RET_207946,2025-07-25 16:56:47,RT_023,STORE_181,High Energy Brown,115,Crushed/Squashed,,27.4,Condensation,115
RET_212681,2025-01-23 16:39:43,RT_041,STORE_068,Wholegrain Brown,14,Returned Unsold,Damaged on shelf,18.5,Poor Handling,14
RET_203855,2025-01-02 13:20:45,RT_029,STORE_162,Whole Wheat,63,Wrong Delivery,,27.3,Normal,63
RET_203852,2025-03-01 02:49:02,RT_038,STORE_067,Wholegrain Brown,10,Stale,Damaged on shelf,21.4,Temperature Abuse,10
RET_202913,2025-04-25 17:05:42,RT_002,STORE_002,Coke500ml,104,Returned Unsold,,18.3,Exposure to Sun,104
RET_202388,2025-04-09 12:35:58,RT_014,STORE_178,Family Loaf,108,Crushed/Squashed,,24.5,Condensation,108
RET_209256,2025-07-02 02:23:51,RT_058,STORE_019,Wholegrain Brown,100,Crushed/Squashed,Late delivery,27.4,Exposure to Sun,100
RET_208422,2025-05-31 23:38:08,RT_068,STORE_066,Family Loaf,34,Wrong Delivery,Late delivery,21.3,Poor Handling,34
RET_201427,2025-04-15 13:53:36,RT_052,STORE_065,Soft White,62,Damaged Packaging,,18.2,Condensation,62
RET_210632,2025-07-25 02:46:49,RT_060,STORE_116,Whole Wheat,37,Expired,Packaging issue,26.0,Exposure to Sun,37
RET_201498,2025-04-02 17:00:41,RT_052,STORE_170,High Energy White,35,Expired,Packaging issue,20.3,Temperature Abuse,35
RET_201142,2025-05-06 07:54:23,RT_044,STORE_182,Whole Wheat,74,Stale,,24.3,Temperature Abuse,74
RET_208697,2025-01-18 12:03:05,RT_011,STORE_069,Family Loaf,77,Expired,,27.0,Condensation,77
RET_210910,2025-03-19 04:27:25,RT_067,STORE_192,Family Loaf,9,Crushed/Squashed,Late delivery,45.0,Poor Handling,9
RET_205981,2025-04-22 03:06:28,RT_018,STORE_183,Whole Wheat,114,Mould Growth,Damaged on shelf,41.6,Temperature Abuse,114
RET_210041,2025-07-02 23:52:24,RT_025,STORE_143,Whole Wheat,93,Mould Growth,Late delivery,22.1,Poor Handling,93
RET_205905,2025-07-30 18:52:26,RT_014,STORE_090,Whole Wheat,38,Crushed/Squashed,Late delivery,23.2,Condensation,38
RET_211866,2025-05-05 09:50:14,RT_043,STORE_090,High Energy Brown,88,Wrong Delivery,Damaged on shelf,21.7,Normal,88
RET_205943,2025-07-14 19:20:13,RT_047,STORE_159,Wholegrain Brown,26,Damaged Packaging,Late delivery,19.5,Condensation,26
RET_204073,2025-01-28 09:11:25,RT_030,STORE_050,High Energy Brown,27,Mould Growth,Damaged on shelf,22.4,Temperature Abuse,27
RET_208059,2025-01-12 01:45:40,RT_043,STORE_142,Family Loaf,13,Crushed/Squashed,,23.5,Condensation,13
RET_201662,2025-02-05 03:38:19,RT_005,STORE_192,High Energy Brown,76,Expired,Damaged on shelf,23.2,Temperature Abuse,76
RET_200884,2025-01-26 23:31:42,RT_016,STORE_004,Whole Wheat,15,Stale,,27.8,Condensation,15
RET_208796,2025-01-13 00:18:24,RT_056,STORE_064,Soft White,41,Returned Unsold,,27.0,Condensation,41
RET_200747,2025-07-07 10:03:34,RT_053,STORE_183,Wholegrain Brown,103,Expired,,18.8,Poor Handling,103
RET_209330,2025-02-25 03:04:50,RT_067,STORE_177,High Energy White,104,Expired,Damaged on shelf,25.1,Condensation,104
RET_212343,2025-04-30 11:42:20,RT_043,STORE_036,High Energy White,48,Wrong Delivery,Customer complaints,21.2,Poor Handling,48
RET_202954,2025-04-08 19:31:55,RT_031,STORE_131,Whole Wheat,57,Mould Growth,Late delivery,21.3,Exposure to Sun,57
RET_212897,2025-03-03 21:25:19,RT_049,STORE_014,Family Loaf,99,Mould Growth,Late delivery,19.5,Poor Handling,99
RET_206824,2025-04-03 11:03:17,RT_016,STORE_116,Seed Loaf,40,Wrong Delivery,Customer complaints,20.8,Normal,40
RET_207781,2025-07-07 03:36:24,RT_039,STORE_018,Seed Loaf,22,Crushed/Squashed,,27.7,Exposure to Sun,22
RET_207458,2025-02-02 02:20:19,RT_011,STORE_032,Soft White,36,Mould Growth,,24.1,Poor Handling,36
RET_203753,2025-06-01 22:20:10,RT_025,STORE_151,High Energy White,53,Expired,Late delivery,24.0,Normal,53
RET_209393,2025-06-01 02:37:11,RT_046,STORE_034,Family Loaf,95,Damaged Packaging,Late delivery,24.1,Condensation,95
RET_200586,2025-02-21 16:19:10,RT_062,STORE_140,Soft White,3,Damaged Packaging,Damaged on shelf,19.5,Temperature Abuse,3
RET_211039,2025-05-04 01:45:08,RT_021,STORE_125,Soft White,114,Damaged Packaging,Late delivery,22.5,Normal,114
RET_209141,2025-01-25 05:09:55,RT_060,STORE_002,Wholegrain Brown,41,Wrong Delivery,Late delivery,22.2,Normal,41
RET_201355,2025-02-10 08:31:09,RT_001,STORE_069,Seed Loaf,110,Crushed/Squashed,,26.0,Normal,110
RET_212038,2025-04-20 17:17:01,RT_018,STORE_009,Wholegrain Brown,88,Mould Growth,Late delivery,26.0,Poor Handling,88
RET_201697,2025-03-06 08:45:12,RT_003,STORE_069,Seed Loaf,80,Mould Growth,,22.7,Exposure to Sun,80
RET_204791,2025-07-02 23:24:28,RT_039,STORE_088,High Energy White,109,Stale,,20.8,Temperature Abuse,109
RET_207625,2025-07-29 08:40:45,RT_063,STORE_006,Whole Wheat,48,Stale,,18.4,Exposure to Sun,48
RET_200304,2025-01-08 12:19:10,RT_016,STORE_196,High Energy Brown,31,Expired,Late delivery,27.4,Poor Handling,31
RET_208518,2025-07-26 07:31:34,RT_045,STORE_111,High Energy Brown,98,Damaged Packaging,Late delivery,25.2,Temperature Abuse,98
RET_211615,2025-06-28 22:07:54,RT_018,STORE_138,Wholegrain Brown,43,Wrong Delivery,Packaging issue,27.9,Poor Handling,43
RET_211883,2025-01-05 20:41:31,RT_007,STORE_166,Soft White,105,Wrong Delivery,Packaging issue,21.6,Condensation,105
RET_208171,2025-05-13 19:36:58,RT_028,STORE_001,Wholegrain Brown,66,Wrong Delivery,Damaged on shelf,20.2,Normal,66
RET_201010,2025-07-02 19:29:58,RT_069,STORE_095,Seed Loaf,113,Stale,Damaged on shelf,20.4,Normal,113
RET_207685,2025-01-08 08:47:11,RT_023,STORE_185,High Energy White,86,Wrong Delivery,Customer complaints,24.0,Temperature Abuse,86
RET_202252,2025-07-15 05:37:02,RT_035,STORE_063,Seed Loaf,114,Wrong Delivery,Customer complaints,35.2,Normal,114
RET_209182,2025-02-27 13:26:38,RT_052,STORE_042,Soft White,75,Crushed/Squashed,Late delivery,33.2,Normal,75
RET_210338,2025-05-22 15:52:07,RT_024,STORE_079,Seed Loaf,113,Crushed/Squashed,Damaged on shelf,25.0,Normal,113
RET_206422,2025-04-13 07:43:17,RT_056,STORE_115,Family Loaf,2,Damaged Packaging,Late delivery,19.1,Condensation,2
RET_203646,2025-04-02 11:24:58,RT_007,STORE_151,Soft White,91,Mould Growth,Late delivery,27.2,Poor Handling,91
RET_201921,2025-07-08 11:41:39,RT_032,STORE_105,Soft White,81,Damaged Packaging,,19.7,Temperature Abuse,81
RET_210219,2025-05-15 06:40:45,RT_031,STORE_140,Family Loaf,7,Wrong Delivery,Late delivery,19.2,Poor Handling,7
RET_201061,2025-03-14 04:59:55,RT_001,STORE_163,Whole Wheat,10,Wrong Delivery,Late delivery,30.5,Poor Handling,10
RET_210179,2025-03-29 20:04:37,RT_031,STORE_121,Wholegrain Brown,112,Mould Growth,,24.6,Exposure to Sun,112
RET_208651,2025-05-23 03:51:47,RT_053,STORE_042,High Energy Brown,59,Crushed/Squashed,Late delivery,27.1,Poor Handling,59
RET_212638,2025-04-02 19:08:49,RT_059,STORE_164,Wholegrain Brown,70,Returned Unsold,Packaging issue,19.5,Normal,70
RET_200360,2025-01-27 11:43:47,RT_063,STORE_028,Family Loaf,67,Wrong Delivery,,21.1,Normal,67
RET_209285,2025-04-27 13:15:26,RT_062,STORE_122,High Energy Brown,61,Expired,,23.8,Normal,61
RET_205809,2025-02-26 15:02:51,RT_006,STORE_168,Soft White,90,Returned Unsold,Late delivery,21.9,Normal,90
RET_203499,2025-07-24 13:52:28,RT_009,STORE_011,High Energy Brown,29,Returned Unsold,Damaged on shelf,23.0,Exposure to Sun,29
RET_210778,2025-04-18 18:31:27,RT_067,STORE_164,Family Loaf,58,Expired,,21.1,Poor Handling,58
RET_200993,2025-06-01 04:09:18,RT_067,STORE_109,High Energy White,33,Returned Unsold,Late delivery,28.0,Condensation,33
RET_206572,2025-04-09 22:28:00,RT_064,STORE_174,Soft White,29,Stale,Damaged on shelf,19.3,Normal,29
RET_209533,2025-06-08 10:20:35,RT_065,STORE_052,Family Loaf,106,Mould Growth,,19.1,Condensation,106
RET_210140,2025-04-02 06:26:52,RT_050,STORE_013,High Energy White,24,Mould Growth,,24.1,Normal,24
RET_201688,2025-05-07 05:25:42,RT_069,STORE_194,High Energy White,109,Mould Growth,,23.2,Exposure to Sun,109
RET_202319,2025-02-21 01:55:59,RT_026,STORE_124,Whole Wheat,103,Damaged Packaging,Customer complaints,22.8,Exposure to Sun,103
RET_207675,2025-04-02 03:40:39,RT_003,STORE_109,Wholegrain Brown,26,Returned Unsold,Damaged on shelf,22.8,Poor Handling,26
RET_212244,2025-03-16 03:32:57,RT_026,STORE_185,Seed Loaf,35,Mould Growth,Late delivery,21.1,Temperature Abuse,35
RET_203532,2025-04-04 00:59:22,RT_061,STORE_136,High Energy Brown,43,Damaged Packaging,,21.3,Condensation,43
RET_209162,2025-03-04 18:34:26,RT_069,STORE_103,Seed Loaf,77,Damaged Packaging,,26.0,Exposure to Sun,77
RET_211520,2025-04-07 20:19:28,RT_034,STORE_154,Whole Wheat,106,Expired,Customer complaints,19.4,Normal,106
RET_210913,2025-03-06 13:19:18,RT_054,STORE_173,Wholegrain Brown,60,Stale,Late delivery,21.9,Normal,60
RET_209780,2025-07-02 18:31:01,RT_061,STORE_140,High Energy White,61,Damaged Packaging,Late delivery,21.2,Normal,61
RET_210474,2025-07-26 08:59:56,RT_001,STORE_077,High Energy White,76,Expired,Packaging issue,27.1,Temperature Abuse,76
RET_209992,2025-04-19 19:39:36,RT_026,STORE_085,Soft White,106,Expired,,20.2,Condensation,106
RET_200173,2025-01-30 14:37:11,RT_012,STORE_097,Whole Wheat,32,Damaged Packaging,,19.0,Normal,32
RET_201783,2025-04-10 10:57:39,RT_052,STORE_084,Family Loaf,62,Crushed/Squashed,Customer complaints,25.9,Exposure to Sun,62
RET_210378,2025-06-21 07:04:07,RT_060,STORE_199,Wholegrain Brown,58,Damaged Packaging,,20.5,Exposure to Sun,58
RET_206193,2025-05-29 07:38:39,RT_035,STORE_128,Seed Loaf,4,Expired,Late delivery,27.8,Poor Handling,4
RET_202992,2025-07-04 04:21:06,RT_056,STORE_071,Whole Wheat,78,Expired,Customer complaints,18.3,Condensation,78
RET_209284,2025-02-10 01:41:27,RT_029,STORE_091,Soft White,71,Stale,Customer complaints,18.9,Condensation,71
RET_201086,2025-07-24 07:40:47,RT_013,STORE_141,Family Loaf,9,Wrong Delivery,,25.0,Normal,9
RET_211855,2025-06-16 06:07:10,RT_032,STORE_137,Soft White,100,Crushed/Squashed,,34.0,Exposure to Sun,100
RET_210799,2025-01-20 01:06:29,RT_052,STORE_041,Whole Wheat,9,Returned Unsold,Packaging issue,23.5,Normal,9
RET_200247,2025-04-28 16:07:14,RT_018,STORE_054,Whole Wheat,44,Damaged Packaging,Late delivery,19.1,Normal,44
RET_211817,2025-04-27 11:41:50,RT_021,STORE_073,Whole Wheat,116,Stale,Customer complaints,22.4,Poor Handling,116
RET_201002,2025-04-18 12:08:13,RT_064,STORE_020,Wholegrain Brown,80,Wrong Delivery,,27.4,Temperature Abuse,80
RET_209773,2025-01-08 01:08:39,RT_017,STORE_042,Seed Loaf,21,Mould Growth,Late delivery,20.6,Temperature Abuse,21
