dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,qty dispatched 
DSP_109252,2025-05-27 22:50:05,Shepperton_Plant,RT_013,TRUCK_071,High Energy Brown,209,2025-05-28 01:05:05,2025-05-28 01:33:05,STORE_114,209
DSP_102227,2025-04-18 21:26:44,Willowvale_Plant,RT_069,TRUCK_073,Soft White,397,2025-04-18 22:33:44,2025-04-18 22:36:44,STORE_072,397
DSP_108961,2025-01-27 16:44:08,Willowvale_Plant,RT_003,TRUCK_052,Family Loaf,241,2025-01-27 19:10:08,2025-01-27 19:16:08,STORE_039,241
DSP_102232,2025-03-11 09:18:54,Shepperton_Plant,RT_009,TRUCK_058,Seed Loaf,404,2025-03-11 10:29:54,2025-03-11 10:35:54,STORE_155,404
DSP_106050,2025-04-18 14:42:09,Shepperton_Plant,RT_004,TRUCK_065,Wholegrain Brown,86,2025-04-18 15:31:09,2025-04-18 16:09:09,STORE_104,86
DSP_108666,2025-04-21 18:40:26,Willowvale_Plant,RT_030,TRUCK_048,High Energy White,159,2025-04-21 19:56:26,2025-04-21 20:32:26,STORE_019,159
DSP_110235,2025-04-18 05:17:35,Willowvale_Plant,RT_021,TRUCK_061,Family Loaf,87,2025-04-18 08:41:35,2025-04-18 09:10:35,STORE_081,87
DSP_105094,2025-07-06 12:25:26,Shepperton_Plant,RT_061,TRUCK_004,High Energy White,241,2025-07-06 14:07:26,2025-07-06 14:47:26,STORE_041,241
DSP_114557,2025-03-06 20:14:19,Willowvale_Plant,RT_010,TRUCK_040,Family Loaf,354,2025-03-06 23:37:19,2025-03-06 23:32:19,STORE_110,354
DSP_104536,2025-06-13 14:46:45,Willowvale_Plant,RT_009,TRUCK_062,Family Loaf,306,2025-06-13 17:56:45,2025-06-13 18:04:45,STORE_191,306
DSP_103418,2025-06-16 07:39:12,Willowvale_Plant,RT_024,TRUCK_054,Seed Loaf,515,2025-06-16 11:12:12,2025-06-16 11:47:12,STORE_058,515
DSP_107953,2025-05-10 19:34:01,Willowvale_Plant,RT_017,TRUCK_048,High Energy White,468,2025-05-10 21:11:01,2025-05-10 21:15:01,STORE_066,468
DSP_110834,2025-04-16 10:30:10,Shepperton_Plant,RT_063,TRUCK_039,Whole Wheat,273,2025-04-16 11:46:10,2025-04-16 12:24:10,STORE_005,273
DSP_109381,2025-05-20 17:51:14,Shepperton_Plant,RT_065,TRUCK_011,High Energy White,543,2025-05-20 18:33:14,2025-05-20 18:40:14,STORE_090,543
DSP_103000,2025-07-13 09:17:46,Willowvale_Plant,,TRUCK_071,Soft White,544,2025-07-13 12:16:46,2025-07-13 12:40:46,STORE_063,544
DSP_113891,2025-06-16 11:17:48,Willowvale_Plant,RT_036,TRUCK_027,Family Loaf,513,2025-06-16 12:52:48,2025-06-16 13:25:48,STORE_019,513
DSP_110784,2025-02-04 15:31:58,Shepperton_Plant,RT_003,TRUCK_013,High Energy White,394,2025-02-04 19:08:58,2025-02-04 19:45:58,STORE_135,394
DSP_110772,2025-01-03 02:18:56,Willowvale_Plant,RT_028,TRUCK_056,Seed Loaf,185,2025-01-03 03:51:56,2025-01-03 04:10:56,STORE_151,185
DSP_115227,2025-05-17 07:55:56,Willowvale_Plant,RT_010,TRUCK_044,High Energy White,108,2025-05-17 10:10:56,2025-05-17 10:01:56,STORE_135,108
DSP_100169,2025-07-09 06:03:54,Shepperton_Plant,RT_053,TRUCK_071,Soft White,39,2025-07-09 07:05:54,2025-07-09 07:45:54,STORE_035,39
DSP_108299,2025-04-12 02:54:17,Willowvale_Plant,RT_001,TRUCK_028,Soft White,173,2025-04-12 05:15:17,2025-04-12 05:18:17,STORE_092,173
DSP_108814,2025-03-04 18:30:44,Willowvale_Plant,RT_065,TRUCK_088,Seed Loaf,420,2025-03-04 20:43:44,2025-03-04 21:16:44,STORE_031,420
DSP_114159,2025-02-15 00:00:00,Willowvale_Plant,RT_037,TRUCK_048,Seed Loaf,174,2025-02-10 12:24:52,2025-02-10 12:52:52,STORE_101,174
DSP_101199,2025-06-16 09:35:41,Willowvale_Plant,RT_050,TRUCK_082,Family Loaf,260,2025-06-16 11:57:41,2025-06-16 12:03:41,STORE_135,260
DSP_100735,2025-05-06 13:31:20,Shepperton_Plant,RT_013,TRUCK_083,Wholegrain Brown,492,2025-05-06 16:17:20,2025-05-06 16:15:20,STORE_148,492
DSP_104667,2025-03-30 01:43:07,Shepperton_Plant,RT_059,TRUCK_068,High Energy Brown,457,2025-03-30 03:44:07,2025-03-30 03:36:07,STORE_112,457
DSP_108184,2025-06-14 06:28:32,Shepperton_Plant,RT_028,TRUCK_057,High Energy White,379,2025-06-14 09:41:32,2025-06-14 10:12:32,STORE_169,379
DSP_104672,2025-05-06 06:44:46,Willowvale_Plant,RT_009,TRUCK_060,High Energy Brown,530,2025-05-06 07:14:46,2025-05-06 07:14:46,STORE_163,530
DSP_106306,2025-02-25 02:51:55,Willowvale_Plant,RT_006,TRUCK_076,High Energy White,259,2025-02-25 04:48:55,2025-02-25 05:22:55,STORE_093,259
DSP_110718,2025-03-15 12:44:16,Shepperton_Plant,RT_044,TRUCK_042,Family Loaf,82,2025-03-15 15:53:16,2025-03-15 16:15:16,STORE_119,82
DSP_105909,2025-01-23 16:03:35,Willowvale_Plant,RT_005,TRUCK_057,Soft White,445,2025-01-23 19:17:35,2025-01-23 19:35:35,STORE_099,445
DSP_106018,2025-01-21 13:57:24,Shepperton_Plant,RT_048,TRUCK_089,Soft White,44,2025-01-21 15:55:24,2025-01-21 15:55:24,STORE_144,44
DSP_114859,2025-01-10 21:44:20,Willowvale_Plant,RT_041,TRUCK_050,High Energy Brown,537,2025-01-10 22:43:20,2025-01-10 22:57:20,STORE_132,537
DSP_108817,2025-02-25 03:42:38,Willowvale_Plant,RT_032,TRUCK_037,High Energy Brown,386,2025-02-25 06:28:38,2025-02-25 06:56:38,STORE_019,386
DSP_101983,2025-07-26 09:34:51,Shepperton_Plant,RT_004,TRUCK_018,High Energy Brown,108,2025-07-26 12:14:51,2025-07-26 12:52:51,STORE_147,108
DSP_107949,2025-06-25 21:02:33,Shepperton_Plant,RT_052,TRUCK_089,High Energy Brown,259,2025-06-25 22:50:33,2025-06-25 23:34:33,STORE_063,259
DSP_115614,2025-05-07 13:45:58,Willowvale_Plant,RT_017,TRUCK_028,High Energy Brown,163,2025-05-07 15:08:58,2025-05-07 14:59:58,STORE_083,163
DSP_108293,2025-07-17 15:52:59,Shepperton_Plant,RT_021,TRUCK_032,Family Loaf,404,2025-07-17 18:14:59,2025-07-17 18:16:59,STORE_045,404
DSP_115116,2025-05-03 10:38:55,Willowvale_Plant,RT_029,TRUCK_020,Soft White,423,2025-05-03 13:26:55,2025-05-03 14:09:55,STORE_163,423
DSP_109157,2025-01-21 09:30:04,Willowvale_Plant,RT_055,TRUCK_014,Soft White,69,2025-01-21 11:19:04,2025-01-21 11:23:04,STORE_177,69
DSP_109743,2025-05-13 15:38:03,Shepperton_Plant,RT_039,TRUCK_062,Family Loaf,204,2025-05-13 18:59:03,2025-05-13 19:14:03,STORE_102,204
DSP_106849,2025-05-02 00:45:43,Willowvale_Plant,RT_045,TRUCK_021,Soft White,256,2025-05-02 01:52:43,2025-05-02 01:45:43,STORE_022,256
DSP_105896,2025-06-07 22:20:19,Shepperton_Plant,RT_048,TRUCK_017,Wholegrain Brown,302,2025-06-07 23:14:19,2025-06-07 23:23:19,STORE_036,302
DSP_103447,2025-02-13 23:38:35,Shepperton_Plant,RT_017,TRUCK_014,Family Loaf,425,2025-02-14 01:24:35,2025-02-14 02:00:35,STORE_136,425
DSP_107540,2025-03-05 00:00:00,Willowvale_Plant,RT_001,TRUCK_078,Soft White,165,2025-03-21 02:47:07,2025-03-21 02:40:07,STORE_029,165
DSP_105282,2025-02-22 08:41:45,Willowvale_Plant,RT_014,TRUCK_045,Wholegrain Brown,157,2025-02-22 12:12:45,2025-02-22 12:23:45,STORE_109,157
DSP_102124,2025-01-16 04:39:03,Willowvale_Plant,RT_005,TRUCK_005,High Energy White,369,2025-01-16 08:31:03,2025-01-16 08:58:03,STORE_028,369
DSP_115567,2025-05-27 20:48:11,Willowvale_Plant,RT_037,TRUCK_033,High Energy White,178,2025-05-27 22:26:11,2025-05-27 22:53:11,STORE_194,178
DSP_100387,2025-05-16 17:18:18,Shepperton_Plant,RT_054,TRUCK_022,Soft White,295,2025-05-16 18:50:18,2025-05-16 19:04:18,STORE_018,295
DSP_101632,2025-06-18 14:07:59,Shepperton_Plant,RT_023,TRUCK_001,Soft White,133,2025-06-18 16:25:59,2025-06-18 16:41:59,STORE_178,133
DSP_100150,2025-03-17 01:15:31,Shepperton_Plant,RT_015,TRUCK_032,Whole Wheat,113,2025-03-17 02:56:31,2025-03-17 03:18:31,STORE_195,113
DSP_108940,2025-01-26 04:58:10,Shepperton_Plant,RT_030,TRUCK_066,Family Loaf,109,2025-01-26 08:04:10,2025-01-26 08:00:10,STORE_115,109
DSP_111683,2025-05-23 19:00:10,Shepperton_Plant,RT_052,TRUCK_018,High Energy White,104,2025-05-23 22:33:10,2025-05-23 23:06:10,STORE_093,104
DSP_102473,2025-05-09 00:11:00,Shepperton_Plant,RT_068,TRUCK_030,High Energy Brown,385,2025-05-09 02:36:00,2025-05-09 02:29:00,STORE_138,385
DSP_105239,2025-03-04 01:59:58,Willowvale_Plant,RT_026,TRUCK_062,Seed Loaf,162,2025-03-04 05:55:58,2025-03-04 05:48:58,STORE_046,162
DSP_107247,2025-02-28 01:12:31,Willowvale_Plant,RT_047,TRUCK_030,Seed Loaf,345,2025-02-28 04:29:31,2025-02-28 04:28:31,STORE_061,345
DSP_110057,2025-04-30 10:13:55,Willowvale_Plant,RT_038,TRUCK_042,High Energy White,510,2025-04-30 11:25:55,2025-04-30 11:24:55,STORE_179,510
DSP_113854,2025-03-14 12:38:03,Shepperton_Plant,RT_015,TRUCK_069,Seed Loaf,35,2025-03-14 13:11:03,2025-03-14 13:51:03,STORE_148,35
DSP_109123,2025-02-04 03:29:21,Willowvale_Plant,RT_019,TRUCK_004,Wholegrain Brown,394,2025-02-04 06:06:21,2025-02-04 06:46:21,STORE_119,394
DSP_106131,2025-02-10 08:27:24,Shepperton_Plant,RT_027,TRUCK_085,High Energy Brown,382,2025-02-10 11:52:24,2025-02-10 12:00:24,STORE_126,382
DSP_103682,2025-01-12 04:30:49,Willowvale_Plant,RT_006,TRUCK_081,Soft White,527,2025-01-12 07:22:49,2025-01-12 07:22:49,STORE_146,527
DSP_108370,2025-04-29 12:29:47,Shepperton_Plant,RT_028,TRUCK_081,Wholegrain Brown,298,2025-04-29 15:48:47,2025-04-29 16:07:47,STORE_090,298
DSP_115467,2025-05-24 01:05:01,Shepperton_Plant,RT_057,,Seed Loaf,402,2025-05-24 02:19:01,2025-05-24 02:31:01,STORE_183,402
DSP_111882,2025-03-09 22:45:04,Shepperton_Plant,RT_002,TRUCK_032,Whole Wheat,536,2025-03-10 00:23:04,2025-03-10 00:26:04,STORE_062,536
DSP_109159,2025-02-09 03:06:35,Shepperton_Plant,RT_041,TRUCK_046,Seed Loaf,70,2025-02-09 05:38:35,2025-02-09 06:04:35,STORE_002,70
DSP_112572,2025-04-24 23:51:09,Willowvale_Plant,RT_006,TRUCK_087,Soft White,447,2025-04-25 02:22:09,2025-04-25 02:27:09,STORE_147,447
DSP_100291,2025-05-24 21:09:55,Willowvale_Plant,RT_039,TRUCK_089,Soft White,60,2025-05-25 00:33:55,2025-05-25 00:36:55,STORE_129,60
DSP_100977,2025-05-04 11:43:55,Willowvale_Plant,RT_056,TRUCK_065,Soft White,140,2025-05-04 13:06:55,2025-05-04 13:35:55,STORE_088,140
DSP_114146,2025-01-29 15:10:36,Willowvale_Plant,RT_001,TRUCK_050,Coke500ml,362,2025-01-29 18:57:36,2025-01-29 19:35:36,STORE_035,362
DSP_106896,2025-06-24 04:18:45,Shepperton_Plant,RT_050,TRUCK_034,Whole Wheat,280,2025-06-24 06:01:45,2025-06-24 06:37:45,STORE_025,280
DSP_106372,2025-05-30 01:40:06,Willowvale_Plant,RT_015,TRUCK_075,High Energy Brown,60,2025-05-30 05:17:06,2025-05-30 05:49:06,STORE_132,60
DSP_105023,2025-07-10 19:57:49,Willowvale_Plant,RT_017,TRUCK_026,Wholegrain Brown,130,2025-07-10 21:17:49,2025-07-10 21:47:49,STORE_056,130
DSP_113492,2025-07-18 12:54:06,Willowvale_Plant,RT_058,TRUCK_067,Family Loaf,124,2025-07-18 16:05:06,2025-07-18 16:27:06,STORE_013,124
DSP_103980,2025-07-29 07:40:30,Shepperton_Plant,RT_036,TRUCK_067,High Energy Brown,446,2025-07-29 09:28:30,2025-07-29 09:55:30,STORE_107,446
DSP_102609,2025-02-24 06:21:22,Willowvale_Plant,RT_039,TRUCK_030,Whole Wheat,215,2025-02-24 10:11:22,2025-02-24 10:20:22,STORE_096,215
DSP_109349,2025-02-19 19:30:29,Willowvale_Plant,RT_038,TRUCK_016,Soft White,541,2025-02-19 21:08:29,2025-02-19 21:11:29,STORE_186,541
DSP_113536,2025-03-12 02:45:14,Shepperton_Plant,RT_017,TRUCK_021,Wholegrain Brown,424,2025-03-12 03:35:14,2025-03-12 03:39:14,STORE_168,424
DSP_105748,2025-01-22 08:42:13,Willowvale_Plant,RT_008,TRUCK_088,Soft White,362,2025-01-22 11:44:13,2025-01-22 12:10:13,STORE_003,362
DSP_112939,2025-01-15 19:32:18,Willowvale_Plant,RT_069,TRUCK_076,Wholegrain Brown,523,2025-01-15 22:45:18,2025-01-15 23:24:18,STORE_095,523
DSP_111354,2025-05-09 10:34:50,Shepperton_Plant,RT_025,TRUCK_002,Seed Loaf,113,2025-05-09 13:02:50,2025-05-09 12:57:50,STORE_069,113
DSP_108897,2025-02-18 11:27:12,Shepperton_Plant,,TRUCK_081,Seed Loaf,250,2025-02-18 14:42:12,2025-02-18 15:24:12,STORE_070,250
DSP_106186,2025-02-12 00:39:31,Willowvale_Plant,RT_019,TRUCK_089,Soft White,213,2025-02-12 01:58:31,2025-02-12 02:35:31,STORE_040,213
DSP_114376,2025-03-28 09:29:27,Shepperton_Plant,RT_061,TRUCK_029,High Energy White,490,2025-03-28 12:08:27,2025-03-28 12:01:27,STORE_045,490
DSP_113850,2025-07-24 05:25:07,Shepperton_Plant,RT_036,TRUCK_053,Soft White,316,2025-07-24 07:43:07,2025-07-24 07:54:07,STORE_135,316
DSP_108272,2025-02-24 17:38:44,Willowvale_Plant,RT_002,TRUCK_034,Whole Wheat,193,2025-02-24 19:33:44,2025-02-24 20:08:44,STORE_046,193
DSP_113393,2025-05-20 07:44:18,Shepperton_Plant,RT_026,TRUCK_045,Soft White,221,2025-05-20 09:37:18,2025-05-20 10:18:18,STORE_046,221
DSP_108663,2025-06-20 08:50:31,Shepperton_Plant,RT_066,TRUCK_068,Family Loaf,277,2025-06-20 10:20:31,2025-06-20 10:22:31,STORE_180,277
DSP_104894,2025-07-16 22:53:44,Willowvale_Plant,RT_006,TRUCK_050,Seed Loaf,269,2025-07-16 23:31:44,2025-07-16 23:27:44,STORE_040,269
DSP_115173,2025-03-29 09:22:56,Shepperton_Plant,RT_053,TRUCK_047,Wholegrain Brown,464,2025-03-29 11:04:56,2025-03-29 11:31:56,STORE_184,464
DSP_111501,2025-06-04 05:32:39,Willowvale_Plant,RT_005,TRUCK_088,Whole Wheat,144,2025-06-04 08:05:39,2025-06-04 08:26:39,STORE_090,144
DSP_103846,2025-04-17 02:10:43,Willowvale_Plant,RT_028,TRUCK_022,Soft White,187,2025-04-17 03:10:43,2025-04-17 03:34:43,STORE_176,187
DSP_102968,2025-06-06 23:13:46,Willowvale_Plant,RT_058,TRUCK_012,Family Loaf,154,2025-06-07 00:32:46,2025-06-07 00:38:46,STORE_199,154
DSP_110792,2025-07-03 07:57:06,Shepperton_Plant,RT_040,TRUCK_012,Seed Loaf,369,2025-07-03 10:27:06,2025-07-03 10:42:06,STORE_132,369
DSP_113386,2025-06-07 16:27:29,Shepperton_Plant,RT_062,TRUCK_037,Seed Loaf,106,2025-06-07 18:29:29,2025-06-07 18:34:29,STORE_103,106
DSP_113227,2025-04-28 02:23:17,Shepperton_Plant,RT_008,TRUCK_072,Soft White,114,2025-04-28 03:01:17,2025-04-28 03:27:17,STORE_101,114
DSP_114062,2025-01-11 15:43:58,Shepperton_Plant,RT_052,TRUCK_059,Seed Loaf,212,2025-01-11 16:30:58,2025-01-11 17:08:58,STORE_150,212
DSP_106693,2025-07-13 02:32:55,Shepperton_Plant,RT_055,TRUCK_055,Soft White,122,2025-07-13 04:18:55,2025-07-13 04:39:55,STORE_146,122
DSP_106462,2025-01-22 11:02:45,Shepperton_Plant,RT_009,TRUCK_062,Seed Loaf,52,2025-01-22 12:18:45,2025-01-22 12:53:45,STORE_100,52
DSP_106843,2025-02-16 13:55:37,Shepperton_Plant,RT_049,TRUCK_059,Seed Loaf,265,2025-02-16 15:17:37,2025-02-16 15:24:37,STORE_175,265
DSP_111617,2025-06-26 06:53:35,Shepperton_Plant,RT_060,TRUCK_027,Family Loaf,107,2025-06-26 09:35:35,2025-06-26 09:26:35,STORE_103,107
DSP_111490,2025-04-26 05:51:21,Shepperton_Plant,RT_055,TRUCK_082,High Energy Brown,392,2025-04-26 07:34:21,2025-04-26 07:36:21,STORE_048,392
DSP_112105,2025-01-24 01:12:04,Shepperton_Plant,RT_001,TRUCK_009,Wholegrain Brown,480,2025-01-24 04:09:04,2025-01-24 04:16:04,STORE_093,480
DSP_108048,2025-03-20 18:22:40,Willowvale_Plant,RT_041,TRUCK_067,Seed Loaf,128,2025-03-20 21:37:40,2025-03-20 21:53:40,STORE_168,128
DSP_104013,2025-01-28 13:56:02,Shepperton_Plant,RT_064,TRUCK_075,Family Loaf,323,2025-01-28 16:14:02,2025-01-28 16:26:02,STORE_166,323
DSP_115461,2025-03-05 13:04:08,Willowvale_Plant,RT_001,TRUCK_024,Family Loaf,261,2025-03-05 17:01:08,2025-03-05 17:42:08,STORE_175,261
DSP_114459,2025-04-06 06:12:42,Willowvale_Plant,RT_004,TRUCK_080,Wholegrain Brown,39,2025-04-06 09:43:42,2025-04-06 09:48:42,STORE_121,39
DSP_104398,2025-06-15 22:16:34,Shepperton_Plant,RT_038,TRUCK_079,High Energy White,263,2025-06-16 01:30:34,2025-06-16 01:43:34,STORE_171,263
DSP_115356,2025-04-28 00:04:10,Willowvale_Plant,RT_020,TRUCK_080,Wholegrain Brown,411,2025-04-28 03:17:10,2025-04-28 03:19:10,STORE_097,411
DSP_110159,2025-01-31 16:54:40,Shepperton_Plant,RT_033,TRUCK_042,Soft White,314,2025-01-31 20:02:40,2025-01-31 20:17:40,STORE_038,314
DSP_113663,2025-05-25 16:21:53,Shepperton_Plant,RT_063,TRUCK_012,Soft White,357,2025-05-25 18:20:53,2025-05-25 18:44:53,STORE_167,357
DSP_109810,2025-05-20 08:35:56,Willowvale_Plant,RT_029,TRUCK_042,Soft White,341,2025-05-20 12:06:56,2025-05-20 12:24:56,STORE_173,341
DSP_108290,2025-01-12 23:13:43,Willowvale_Plant,RT_006,TRUCK_052,Soft White,425,2025-01-13 01:12:43,2025-01-13 01:36:43,STORE_084,425
DSP_106173,2025-01-16 09:32:43,Shepperton_Plant,RT_054,TRUCK_077,Seed Loaf,484,2025-01-16 11:13:43,2025-01-16 11:48:43,STORE_168,484
DSP_111975,2025-02-23 17:12:34,Shepperton_Plant,RT_012,TRUCK_088,High Energy Brown,223,2025-02-23 20:14:34,2025-02-23 20:13:34,STORE_029,223
DSP_108124,2025-04-14 14:30:42,Willowvale_Plant,RT_005,TRUCK_056,Water2L,274,2025-04-14 17:58:42,2025-04-14 18:21:42,STORE_121,274
DSP_106889,2025-04-26 23:11:20,Shepperton_Plant,RT_012,TRUCK_012,Wholegrain Brown,257,2025-04-27 01:28:20,2025-04-27 01:51:20,STORE_170,257
DSP_103902,2025-05-01 05:28:45,Shepperton_Plant,RT_037,TRUCK_031,Whole Wheat,200,2025-05-01 06:01:45,2025-05-01 06:22:45,STORE_087,200
DSP_108968,2025-05-05 07:33:49,Willowvale_Plant,RT_047,TRUCK_039,High Energy White,547,2025-05-05 09:39:49,2025-05-05 09:42:49,STORE_187,547
DSP_111720,2025-02-21 20:08:23,Willowvale_Plant,RT_051,TRUCK_045,Whole Wheat,513,2025-02-21 21:36:23,2025-02-21 21:57:23,STORE_107,513
DSP_113110,2025-03-11 23:06:46,Shepperton_Plant,RT_018,TRUCK_022,Whole Wheat,447,2025-03-12 01:11:46,2025-03-12 01:45:46,STORE_095,447
DSP_111298,2025-05-28 00:18:00,Shepperton_Plant,RT_019,TRUCK_044,Whole Wheat,402,2025-05-28 01:02:00,2025-05-28 01:01:00,STORE_023,402
DSP_107518,2025-01-14 03:34:38,Shepperton_Plant,RT_058,TRUCK_063,Wholegrain Brown,92,2025-01-14 04:08:38,2025-01-14 04:19:38,STORE_078,92
DSP_112739,2025-07-17 02:10:36,Willowvale_Plant,RT_001,TRUCK_018,Whole Wheat,279,2025-07-17 04:23:36,2025-07-17 05:03:36,STORE_164,279
DSP_107733,2025-06-01 16:55:48,Shepperton_Plant,RT_033,TRUCK_005,Whole Wheat,347,2025-06-01 18:14:48,2025-06-01 18:29:48,STORE_081,347
DSP_107801,2025-03-22 05:05:58,Willowvale_Plant,RT_056,TRUCK_080,High Energy White,411,2025-03-22 06:33:58,2025-03-22 07:00:58,STORE_060,411
DSP_104315,2025-03-25 16:20:57,Willowvale_Plant,RT_043,TRUCK_056,High Energy White,363,2025-03-25 17:07:57,2025-03-25 17:01:57,STORE_176,363
DSP_109659,2025-04-05 16:38:14,Willowvale_Plant,RT_027,TRUCK_079,Seed Loaf,94,2025-04-05 19:42:14,2025-04-05 19:38:14,STORE_097,94
DSP_100751,2025-02-28 12:41:01,Willowvale_Plant,RT_020,TRUCK_033,Family Loaf,320,2025-02-28 16:25:01,2025-02-28 16:48:01,STORE_106,320
DSP_103964,2025-02-17 15:15:41,Shepperton_Plant,RT_059,TRUCK_013,High Energy Brown,267,2025-02-17 17:23:41,2025-02-17 17:44:41,STORE_136,267
DSP_107764,2025-02-20 17:53:52,Shepperton_Plant,RT_051,TRUCK_008,Soft White,548,2025-02-20 20:38:52,2025-02-20 21:22:52,STORE_194,548
DSP_108029,2025-06-29 11:03:13,Shepperton_Plant,RT_036,TRUCK_031,Coke500ml,64,2025-06-29 12:37:13,2025-06-29 13:00:13,STORE_082,64
DSP_111220,2025-02-28 15:08:39,Willowvale_Plant,RT_047,TRUCK_035,Soft White,504,2025-02-28 16:50:39,2025-02-28 17:20:39,STORE_141,504
DSP_101411,2025-02-06 11:31:22,Shepperton_Plant,RT_054,TRUCK_043,High Energy White,58,2025-02-06 13:22:22,2025-02-06 13:35:22,STORE_191,58
DSP_113317,2025-03-27 07:26:22,Willowvale_Plant,RT_050,TRUCK_047,Seed Loaf,426,2025-03-27 08:21:22,2025-03-27 08:38:22,STORE_113,426
DSP_104069,2025-05-21 09:21:52,Willowvale_Plant,RT_021,TRUCK_023,Wholegrain Brown,355,2025-05-21 12:09:52,2025-05-21 12:27:52,STORE_063,355
DSP_103351,2025-01-04 08:18:54,Willowvale_Plant,RT_053,TRUCK_026,High Energy Brown,361,2025-01-04 09:35:54,2025-01-04 09:37:54,STORE_056,361
DSP_110556,2025-03-31 04:10:25,Willowvale_Plant,RT_024,TRUCK_080,High Energy White,370,2025-03-31 07:45:25,2025-03-31 08:09:25,STORE_106,370
DSP_114551,2025-01-28 01:31:39,Shepperton_Plant,RT_026,TRUCK_058,Family Loaf,393,2025-01-28 02:20:39,2025-01-28 02:23:39,STORE_019,393
DSP_109812,2025-07-13 19:57:56,Willowvale_Plant,RT_040,TRUCK_050,High Energy Brown,122,2025-07-13 22:43:56,2025-07-13 22:39:56,STORE_175,122
DSP_101320,2025-04-27 08:27:09,Shepperton_Plant,RT_036,TRUCK_040,Soft White,55,2025-04-27 10:16:09,2025-04-27 10:59:09,STORE_199,55
DSP_111576,2025-04-09 00:02:31,Shepperton_Plant,RT_020,TRUCK_057,High Energy White,221,2025-04-09 01:49:31,2025-04-09 02:33:31,STORE_161,221
DSP_105952,2025-03-31 19:33:24,Shepperton_Plant,RT_041,TRUCK_012,Wholegrain Brown,274,2025-03-31 20:18:24,2025-03-31 20:34:24,STORE_165,274
DSP_103461,2025-06-20 01:28:45,Shepperton_Plant,RT_064,TRUCK_034,Family Loaf,424,2025-06-20 03:11:45,2025-06-20 03:26:45,STORE_067,424
DSP_114160,2025-04-20 00:59:08,Shepperton_Plant,RT_014,TRUCK_030,High Energy White,517,2025-04-20 02:46:08,2025-04-20 03:03:08,STORE_012,517
DSP_106844,2025-02-02 04:27:57,Willowvale_Plant,RT_060,TRUCK_047,Whole Wheat,265,2025-02-02 05:24:57,2025-02-02 05:17:57,STORE_060,265
DSP_106861,2025-01-12 09:04:21,Shepperton_Plant,RT_025,TRUCK_008,High Energy White,480,2025-01-12 10:55:21,2025-01-12 11:11:21,STORE_129,480
DSP_102954,2025-04-08 19:31:55,Shepperton_Plant,RT_015,TRUCK_025,High Energy White,526,2025-04-08 20:30:55,2025-04-08 21:01:55,STORE_105,526
DSP_109340,2025-06-09 13:02:28,Shepperton_Plant,RT_004,TRUCK_049,Seed Loaf,542,2025-06-09 16:37:28,2025-06-09 16:41:28,STORE_071,542
DSP_102458,2025-04-23 10:22:57,Shepperton_Plant,RT_042,TRUCK_018,Family Loaf,91,2025-04-23 13:52:57,2025-04-23 14:05:57,STORE_053,91
DSP_103210,2025-01-17 10:40:58,Shepperton_Plant,RT_001,TRUCK_008,Whole Wheat,263,2025-01-17 14:36:58,2025-01-17 14:41:58,STORE_116,263
DSP_102448,2025-07-29 21:24:29,Shepperton_Plant,RT_047,TRUCK_078,High Energy White,148,2025-07-29 23:17:29,2025-07-29 23:58:29,STORE_046,148
DSP_105714,2025-01-13 02:25:33,Shepperton_Plant,RT_069,TRUCK_034,Whole Wheat,213,2025-01-13 04:29:33,2025-01-13 04:40:33,STORE_144,213
DSP_100127,2025-02-15 00:00:00,Shepperton_Plant,RT_064,TRUCK_030,Seed Loaf,154,2025-03-10 09:12:04,2025-03-10 09:16:04,STORE_137,154
DSP_107844,2025-06-29 22:40:16,Willowvale_Plant,RT_024,TRUCK_027,Family Loaf,392,2025-06-29 23:36:16,2025-06-29 23:26:16,STORE_062,392
DSP_113250,2025-04-06 01:06:21,Willowvale_Plant,RT_047,TRUCK_080,Seed Loaf,528,2025-04-06 02:07:21,2025-04-06 02:48:21,STORE_109,528
DSP_108374,2025-03-10 18:45:12,Willowvale_Plant,RT_034,TRUCK_023,High Energy Brown,203,2025-03-10 19:29:12,2025-03-10 19:44:12,STORE_071,203
DSP_100099,2025-03-17 08:27:05,Shepperton_Plant,RT_003,TRUCK_053,Soft White,251,2025-03-17 11:33:05,2025-03-17 11:47:05,STORE_087,251
DSP_115922,2025-02-02 05:30:29,Willowvale_Plant,RT_015,TRUCK_070,High Energy Brown,235,2025-02-02 07:21:29,2025-02-02 07:12:29,STORE_131,235
DSP_105382,2025-03-02 09:06:53,Willowvale_Plant,RT_041,TRUCK_047,Wholegrain Brown,52,2025-03-02 11:29:53,2025-03-02 11:27:53,STORE_173,52
DSP_104925,2025-04-20 09:02:04,Shepperton_Plant,RT_010,TRUCK_041,Whole Wheat,477,2025-04-20 11:01:04,2025-04-20 11:16:04,STORE_089,477
DSP_106330,2025-04-23 20:06:21,Willowvale_Plant,RT_053,TRUCK_028,Whole Wheat,399,2025-04-23 22:27:21,2025-04-23 22:40:21,STORE_174,399
