sensor_id,timestamp,plant_id,equipment_id,metric_name,metric_value
SEN_8903,2025-02-22 02:29:17,Shepperton_Plant,PROOFER_01,Humidity Level,88.04
SEN_10525,2025-02-09 09:13:06,Willowvale_Plant,OVEN_01,Oven Temperature,227.31
SEN_972,2025-05-28 11:48:13,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.98
SEN_17947,2025-07-22 09:27:18,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.31
SEN_16581,2025-02-05 09:59:53,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8607,2025-01-29 03:02:51,Willowvale_Plant,PROOFER_01,Humidity Level,68.08
SEN_10766,2025-01-28 10:26:46,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.89
SEN_1148,2025-04-03 17:39:29,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.64
SEN_15014,2025-06-16 23:01:53,Shepperton_Plant,OVEN_02,Oven Temperature,222.66
SEN_4689,2025-04-16 08:16:09,Willowvale_Plant,OVEN_02,Oven Temperature,214.47
SEN_16765,2025-06-07 18:04:46,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.54
SEN_104,2025-04-19 20:40:34,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,108.02
SEN_13055,2025-05-14 15:11:27,Willowvale_Plant,PROOFER_01,Humidity Level,82.23
SEN_10243,2025-05-07 09:43:24,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.33
SEN_6650,2025-06-26 06:29:45,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.0
SEN_461,2025-01-29 00:22:44,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.92
SEN_102,2025-06-25 04:00:15,Shepperton_Plant,OVEN_02,Oven Temperature,214.94
SEN_2623,2025-07-16 11:22:06,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,23.82
SEN_7454,2025-01-17 10:06:24,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.94
SEN_6811,2025-05-03 00:38:06,Willowvale_Plant,PROOFER_01,Humidity Level,70.22
SEN_13587,2025-01-22 15:59:33,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,95.46
SEN_15704,2025-07-14 09:35:10,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.85
SEN_4626,2025-04-09 14:01:49,Willowvale_Plant,PROOFER_01,Humidity Level,80.22
SEN_3234,2025-02-25 00:40:17,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.55
SEN_7586,2025-03-02 19:26:36,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.44
SEN_14456,2025-05-19 14:37:44,Shepperton_Plant,OVEN_01,Oven Temperature,213.66
SEN_3442,2025-02-28 09:48:48,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,99.14
SEN_7722,2025-01-14 03:34:05,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.39
SEN_564,2025-05-16 01:04:37,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15605,2025-04-07 10:30:11,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,95.22
SEN_7656,2025-06-04 06:51:57,Shepperton_Plant,OVEN_01,Oven Temperature,218.73
SEN_4392,2025-07-15 13:52:26,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,111.97
SEN_4529,2025-04-30 23:47:37,Shepperton_Plant,PROOFER_01,Humidity Level,77.34
SEN_7879,2025-07-20 07:31:41,Shepperton_Plant,OVEN_02,Oven Temperature,216.11
SEN_7143,2025-03-08 16:37:22,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.08
SEN_12559,2025-02-11 06:31:27,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.47
SEN_17403,2025-02-05 07:15:58,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.97
SEN_14892,2025-01-21 09:54:58,Willowvale_Plant,OVEN_02,Oven Temperature,227.57
SEN_8331,2025-07-02 22:11:11,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,104.44
SEN_11883,2025-07-24 10:39:21,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.41
SEN_14108,2025-02-27 03:45:16,Shepperton_Plant,PROOFER_01,Humidity Level,68.76
SEN_10000,2025-05-26 15:34:49,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_17723,2025-06-18 02:31:24,Willowvale_Plant,OVEN_01,Oven Temperature,234.43
SEN_4528,2025-03-20 18:29:11,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,111.18
SEN_9845,2025-07-02 06:40:31,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.86
SEN_11236,2025-02-09 00:07:38,Willowvale_Plant,OVEN_02,Oven Temperature,222.89
SEN_4526,2025-05-27 10:51:12,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.97
SEN_9892,2025-06-27 09:06:38,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11092,2025-01-27 19:32:02,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,26.42
SEN_17528,2025-02-14 01:31:18,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.48
SEN_12284,2025-02-10 18:36:46,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,95.98
SEN_6336,2025-05-11 12:17:45,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.8
SEN_7090,2025-02-12 11:07:19,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,4.03
SEN_8391,2025-03-10 00:00:00,Willowvale_Plant,OVEN_02,Oven Temperature,201.48
SEN_5953,2025-03-24 09:29:46,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.95
SEN_17546,2025-03-10 13:46:39,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,24.22
SEN_6052,2025-07-04 06:44:01,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.19
SEN_14444,2025-01-22 17:43:29,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.85
SEN_2731,2025-01-09 00:37:44,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_12623,2025-04-07 19:21:40,Shepperton_Plant,PROOFER_01,Humidity Level,65.42
SEN_9192,2025-04-15 02:30:57,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.37
SEN_2086,2025-01-27 05:49:17,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.04
SEN_14642,2025-01-12 04:39:34,Willowvale_Plant,OVEN_02,Oven Temperature,212.14
SEN_16413,2025-01-03 21:25:12,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.94
SEN_2752,2025-02-25 23:22:41,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.51
SEN_10430,2025-06-29 00:27:20,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2003,,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.56
SEN_17892,2025-07-21 15:36:54,Shepperton_Plant,PROOFER_01,Humidity Level,69.99
SEN_1035,2025-01-05 07:13:36,Shepperton_Plant,OVEN_02,Oven Temperature,209.88
SEN_9567,2025-06-10 08:51:48,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.09
SEN_2580,2025-01-17 00:33:30,Shepperton_Plant,PROOFER_01,Humidity Level,89.59
SEN_124,2025-01-24 00:32:53,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.54
SEN_11510,2025-07-26 08:26:10,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.21
SEN_7678,2025-02-08 01:58:22,Willowvale_Plant,PROOFER_01,Humidity Level,69.36
SEN_2929,2025-04-03 22:26:38,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,92.23
SEN_3044,2025-01-15 10:35:52,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,111.49
SEN_6713,2025-06-28 18:17:37,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.97
SEN_12322,2025-04-26 19:49:56,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.41
SEN_9287,2025-04-14 18:30:26,Willowvale_Plant,PROOFER_01,Humidity Level,87.43
SEN_14702,2025-07-24 03:35:06,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,3.26
SEN_2982,2025-04-14 03:00:05,Willowvale_Plant,OVEN_01,Oven Temperature,210.46
SEN_12297,2025-06-21 14:45:54,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,29.84
SEN_1713,2025-03-05 00:54:01,Shepperton_Plant,PROOFER_01,Humidity Level,88.45
SEN_5072,2025-06-13 01:15:05,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.18
SEN_6931,2025-06-05 07:26:39,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,858.604439506317
SEN_16785,2025-01-02 17:33:50,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,101.79
SEN_12103,2025-01-22 12:04:25,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.43
SEN_14646,2025-03-14 23:23:38,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,101.9
SEN_13607,2025-06-11 01:07:50,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,113.52
SEN_12656,2025-04-24 07:29:54,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.45
SEN_929,2025-01-20 18:10:17,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.61
SEN_3753,2025-07-05 06:39:09,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.54
SEN_12679,2025-06-21 19:33:02,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.8
SEN_15412,2025-06-08 06:48:23,Willowvale_Plant,PROOFER_01,Humidity Level,72.62
SEN_857,2025-07-21 19:55:18,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_8123,2025-02-12 17:41:55,Shepperton_Plant,OVEN_01,Oven Temperature,208.2
SEN_15681,2025-06-29 10:09:12,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,21.03
SEN_5752,2025-01-13 17:48:31,Shepperton_Plant,OVEN_01,Oven Temperature,237.91
SEN_4903,2025-05-14 13:11:45,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,87.21
SEN_9602,2025-01-14 09:43:16,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.46
SEN_3003,2025-01-12 06:38:23,Shepperton_Plant,OVEN_01,Oven Temperature,206.76
SEN_16222,2025-10-04 00:00:00,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.74
SEN_4339,2025-01-31 05:20:12,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_6109,2025-01-04 22:06:21,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,111.46
SEN_1209,2025-01-20 17:40:43,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_7045,2025-03-20 19:29:28,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14823,2025-07-19 01:16:03,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,24.48
SEN_16434,2025-02-13 04:19:12,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,102.26
SEN_2052,2025-02-14 20:30:16,Shepperton_Plant,OVEN_02,Oven Temperature,208.82
SEN_5827,2025-06-03 01:05:57,Willowvale_Plant,OVEN_01,Oven Temperature,232.21
SEN_10133,2025-05-02 17:09:02,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_60,2025-01-26 20:50:00,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.73
SEN_5904,2025-02-06 14:30:33,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.26
SEN_13959,2025-03-27 09:16:16,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.65
SEN_11956,2025-03-30 05:27:02,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,99.33
SEN_8353,2025-03-25 12:07:10,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,91.32
SEN_8404,2025-03-22 13:23:39,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.91
SEN_17419,2025-01-25 19:10:08,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,110.76
SEN_16137,2025-05-09 09:07:44,Shepperton_Plant,OVEN_01,Oven Temperature,221.36
SEN_12321,2025-04-01 09:02:45,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.65
SEN_10335,2025-05-01 09:19:36,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.99
SEN_15469,2025-01-13 14:09:26,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.6
SEN_8057,2025-01-02 00:47:37,Willowvale_Plant,PROOFER_01,Humidity Level,83.61
SEN_6699,2025-04-05 19:19:47,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,112.67
SEN_12170,2025-04-21 09:28:02,Willowvale_Plant,OVEN_01,Oven Temperature,198.05
SEN_3059,2025-05-07 02:33:04,Willowvale_Plant,OVEN_02,Oven Temperature,221.93
SEN_3311,2025-02-18 10:17:31,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_2316,2025-02-15 14:20:25,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,25.19
SEN_6502,2025-04-29 13:52:48,Willowvale_Plant,OVEN_02,Oven Temperature,215.83
SEN_7256,2025-04-01 09:15:45,Shepperton_Plant,OVEN_02,Oven Temperature,217.53
SEN_7827,2025-07-23 12:52:40,Willowvale_Plant,PROOFER_01,Humidity Level,70.85
SEN_8255,2025-07-19 14:58:42,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.8
SEN_14529,2025-03-31 07:25:40,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,96.44
SEN_11403,2025-01-08 00:44:20,Willowvale_Plant,OVEN_02,Oven Temperature,236.65
SEN_2134,2025-01-03 04:51:25,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.93
SEN_17603,2025-02-13 05:56:29,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,115.13
SEN_13260,2025-07-15 12:50:53,Willowvale_Plant,PROOFER_01,Humidity Level,84.33
SEN_7027,2025-02-16 11:38:04,Shepperton_Plant,PROOFER_01,Humidity Level,87.65
SEN_14824,2025-05-02 21:59:33,Willowvale_Plant,OVEN_02,Oven Temperature,196.86
SEN_15684,2025-01-11 19:41:42,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.49
SEN_10769,2025-03-11 17:44:21,Shepperton_Plant,OVEN_01,Oven Temperature,216.02
SEN_9729,2025-04-19 05:26:48,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.93
SEN_12506,2025-03-19 12:14:51,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14071,2025-04-27 20:06:56,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,91.24
SEN_17860,2025-04-18 13:53:13,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.71
SEN_2137,2025-03-16 06:31:55,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.0
SEN_11356,2025-03-14 06:42:26,Shepperton_Plant,PROOFER_01,Humidity Level,84.93
SEN_17323,2025-01-09 09:33:23,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,26.18
SEN_10586,2025-02-22 22:13:06,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.03
SEN_9188,2025-04-29 17:30:54,Shepperton_Plant,PROOFER_01,Humidity Level,86.79
SEN_12167,2025-05-28 06:04:51,Willowvale_Plant,PROOFER_01,Humidity Level,66.37
SEN_9911,2025-05-29 14:21:24,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_4904,2025-01-22 19:30:24,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13688,2025-03-28 23:11:47,Willowvale_Plant,OVEN_01,Oven Temperature,217.85
SEN_11033,2025-03-04 16:13:45,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.28
SEN_6757,2025-06-15 00:51:29,Willowvale_Plant,OVEN_02,Oven Temperature,210.74
SEN_4049,2025-02-26 09:00:07,Willowvale_Plant,OVEN_01,Oven Temperature,202.04
SEN_14575,2025-01-07 07:28:07,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.62
SEN_11271,2025-05-21 10:55:19,Shepperton_Plant,PROOFER_01,Humidity Level,85.03
SEN_4610,2025-07-23 16:53:41,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_17225,2025-05-24 09:46:33,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.85
SEN_13697,2025-07-26 04:44:22,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.63
SEN_17630,2025-02-12 08:31:51,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.56
SEN_14359,2025-01-12 16:53:57,Shepperton_Plant,OVEN_02,Oven Temperature,214.68
SEN_14416,2025-04-01 13:16:14,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14221,2025-03-30 17:00:17,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,36.57
SEN_5158,2025-03-20 00:45:35,Shepperton_Plant,OVEN_01,Oven Temperature,218.08
SEN_971,2025-05-04 02:35:47,Shepperton_Plant,OVEN_01,Oven Temperature,212.66
SEN_13421,2025-05-01 03:35:14,Willowvale_Plant,OVEN_01,Oven Temperature,203.92
SEN_17481,2025-03-29 15:28:56,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,86.55
SEN_12765,2025-07-24 05:24:10,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14510,2025-04-26 17:58:52,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.63
SEN_8207,2025-01-27 03:38:24,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.11
SEN_15534,2025-06-26 23:00:07,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,33.63
SEN_8900,2025-06-25 18:36:49,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.79
SEN_2705,2025-06-02 06:13:17,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,23.5
SEN_636,2025-06-27 10:11:42,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,103.95
SEN_17715,2025-04-18 17:59:34,Willowvale_Plant,CONVEYOR_01,Belt Speed,0.52
SEN_12510,2025-04-12 07:37:38,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_6253,2025-04-18 06:26:25,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,2.96
SEN_12811,2025-03-26 01:25:11,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,88.55
SEN_11115,2025-03-03 08:32:26,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,3.99
SEN_3478,2025-01-24 01:33:54,Willowvale_Plant,PROOFER_01,Humidity Level,81.41
SEN_5703,2025-07-13 13:28:57,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,111.36
SEN_252,2025-05-26 15:00:06,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.12
SEN_9532,2025-03-31 05:50:35,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.32
SEN_12083,2025-04-16 06:37:28,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.67
SEN_17951,2025-02-27 05:56:29,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.32
SEN_17207,2025-04-04 15:59:52,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,97.75
SEN_5548,2025-05-02 18:48:55,Willowvale_Plant,PROOFER_01,Humidity Level,85.57
SEN_5475,2025-02-07 18:23:03,Shepperton_Plant,PROOFER_01,Humidity Level,72.57
SEN_16368,2025-01-20 00:10:49,Shepperton_Plant,OVEN_01,Oven Temperature,212.22
SEN_6759,2025-03-23 02:13:43,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,114.34
SEN_12408,2025-04-23 10:59:24,Shepperton_Plant,OVEN_01,Oven Temperature,215.04
SEN_4337,2025-01-17 06:34:45,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,4.8
SEN_13337,2025-06-12 14:21:03,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,119.93
SEN_16594,2025-07-18 09:57:05,Willowvale_Plant,PROOFER_01,Humidity Level,88.69
SEN_1612,2025-07-18 05:34:43,Shepperton_Plant,PROOFER_01,Humidity Level,66.13
SEN_13800,2025-05-10 07:42:51,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.5
SEN_9364,2025-04-25 15:55:53,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.57
SEN_14343,2025-05-24 02:05:14,Shepperton_Plant,OVEN_02,Oven Temperature,199.78
SEN_15048,2025-07-21 04:24:03,Shepperton_Plant,OVEN_02,Oven Temperature,200.09
SEN_12618,2025-06-04 12:21:07,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_13253,2025-01-31 09:03:53,Shepperton_Plant,OVEN_02,Oven Temperature,212.89
SEN_16629,2025-03-10 00:12:36,Shepperton_Plant,OVEN_01,Oven Temperature,207.63
SEN_10176,2025-04-15 10:54:28,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.91
SEN_14152,2025-02-15 02:27:25,Shepperton_Plant,PROOFER_01,Humidity Level,66.24
SEN_16776,2025-02-17 04:01:31,Shepperton_Plant,PROOFER_01,Humidity Level,89.01
SEN_12636,2025-02-16 13:24:40,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.67
SEN_13035,2025-07-01 19:42:51,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.58
SEN_16090,2025-06-21 18:56:08,Willowvale_Plant,OVEN_02,Oven Temperature,222.25
SEN_328,2025-03-16 11:54:06,Willowvale_Plant,PROOFER_01,Humidity Level,66.39
SEN_4981,2025-07-16 11:37:37,Willowvale_Plant,PROOFER_01,Humidity Level,70.89
SEN_248,2025-05-09 01:57:06,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.59
SEN_14686,2025-02-26 22:25:45,Shepperton_Plant,OVEN_02,Oven Temperature,202.37
SEN_2974,2025-01-28 05:01:16,Shepperton_Plant,OVEN_02,Oven Temperature,213.1
SEN_8725,2025-04-12 06:01:58,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.99
SEN_14694,2025-01-16 14:39:02,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.45
SEN_14901,2025-05-16 21:14:35,Shepperton_Plant,CONVEYOR_01,Belt Speed,1.76
SEN_3257,2025-07-26 19:57:56,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.56
SEN_15833,2025-06-22 19:44:48,Shepperton_Plant,CONVEYOR_02,Belt Speed,0.62
SEN_2931,2025-01-03 00:20:01,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_15215,2025-02-02 21:33:07,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.16
SEN_6843,2025-06-19 08:07:10,Willowvale_Plant,DOUGH_MIXER_01,Motor Vibration,1.5
SEN_128,2025-04-22 06:21:13,Shepperton_Plant,OVEN_01,Oven Temperature,225.47
SEN_7937,2025-07-04 21:21:49,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,109.63
SEN_13386,2025-01-10 22:37:02,Willowvale_Plant,OVEN_02,Oven Temperature,228.44
SEN_7959,2025-05-27 09:49:48,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.95
SEN_14005,2025-01-06 00:28:44,Willowvale_Plant,PROOFER_01,Humidity Level,74.56
SEN_3699,2025-01-24 15:19:21,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,33.87
SEN_362,2025-03-23 06:31:02,Shepperton_Plant,OVEN_02,Oven Temperature,221.63
SEN_3707,2025-06-03 16:40:26,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,86.37
SEN_8228,2025-05-07 05:00:08,Shepperton_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_11193,2025-06-03 00:20:46,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,1.43
SEN_17877,2025-05-29 22:27:16,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,19.09
SEN_12031,2025-06-18 10:37:52,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,2.48
SEN_7525,2025-07-06 20:10:20,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.04
SEN_5152,2025-01-23 15:14:43,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,88.19
SEN_3781,2025-02-15 08:10:30,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,117.77
SEN_4098,2025-01-28 22:42:31,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_6776,2025-06-07 00:53:12,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.79
SEN_2627,2025-05-11 09:30:05,Shepperton_Plant,CONVEYOR_02,Belt Speed,1.84
SEN_12340,2025-07-05 04:55:27,Willowvale_Plant,PROOFER_01,Humidity Level,74.13
SEN_3704,2025-02-17 04:02:21,Willowvale_Plant,PROOFER_01,Humidity Level,72.83
SEN_2239,2025-06-14 04:49:22,Shepperton_Plant,DOUGH_MIXER_02,Motor Vibration,3.37
SEN_451,2025-03-26 03:51:16,Willowvale_Plant,CONVEYOR_02,Belt Speed,0.94
SEN_12709,2025-01-04 01:24:38,Willowvale_Plant,PROOFER_01,Humidity Level,89.94
SEN_17833,2025-06-18 11:49:37,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.41
SEN_89,2025-02-11 19:30:00,Shepperton_Plant,COOLING_TUNNEL_01,Air Temperature,26.22
SEN_2642,2025-01-02 14:38:53,Shepperton_Plant,PACKAGING_LINE_01,Seal Integrity,98.84
SEN_8813,2025-04-18 07:19:32,Willowvale_Plant,PACKAGING_LINE_01,Seal Integrity,88.91
SEN_3126,2025-04-15 03:32:11,Shepperton_Plant,OVEN_01,Oven Temperature,223.03
SEN_2808,2025-01-19 04:52:12,Shepperton_Plant,DOUGH_MIXER_01,Motor Vibration,2.82
SEN_12217,2025-05-18 05:07:56,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,3.69
SEN_3473,2025-03-12 10:58:14,Willowvale_Plant,METAL_DETECTOR_01,Detection Event,0.0
SEN_14582,2025-06-30 18:05:58,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.9
SEN_2251,2025-02-04 16:17:24,Willowvale_Plant,OVEN_01,Oven Temperature,206.26
SEN_13440,2025-07-19 23:22:14,Willowvale_Plant,PROOFER_01,Humidity Level,74.44
SEN_5129,2025-04-30 10:01:44,Shepperton_Plant,OVEN_02,Oven Temperature,233.11
SEN_7607,2025-03-28 05:45:45,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.19
SEN_13436,2025-03-19 13:33:18,Willowvale_Plant,OVEN_01,Oven Temperature,204.99
SEN_11079,2025-05-06 15:16:22,Willowvale_Plant,COOLING_TUNNEL_01,Air Temperature,29.25
SEN_12901,2025-02-12 12:55:55,Shepperton_Plant,OVEN_02,Oven Temperature,228.6
SEN_10943,2025-03-15 07:39:43,Shepperton_Plant,OVEN_01,Oven Temperature,218.92
SEN_11196,2025-01-08 16:54:24,Willowvale_Plant,CONVEYOR_01,Belt Speed,1.84
SEN_5768,2025-04-02 10:16:45,Willowvale_Plant,CONVEYOR_02,Belt Speed,1.04
SEN_9538,2025-01-06 20:19:53,Shepperton_Plant,OVEN_01,Oven Temperature,208.14
SEN_14091,2025-01-08 06:06:03,Willowvale_Plant,DOUGH_MIXER_02,Motor Vibration,2.76
SEN_2142,2025-05-06 09:01:17,Willowvale_Plant,OVEN_02,Oven Temperature,199.57
