dispatch_id,timestamp,plant_id,route_id,vehicle_id,sku,qty_dispatched,expected_arrival,actual_arrival,retailer_id,dispatch_delay_minutes,hour,dayofweek
DSP_101471,2025-01-24 01:33:45,Shepperton_Plant,RT_065,TRUCK_017,Wholegrain Brown,56,2025-01-24 04:07:45,2025-01-24 04:38:45,STORE_182,31.0,1.0,Friday
DSP_104779,2025-01-03 16:16:54,Willowvale_Plant,RT_041,TRUCK_032,Whole Wheat,497,2025-01-03 19:29:54,2025-01-03 19:29:54,STORE_077,0.0,16.0,Friday
DSP_109823,2025-01-14 03:37:43,Shepperton_Plant,RT_053,TRUCK_084,Seed Loaf,276,2025-01-14 06:36:43,2025-01-14 06:39:43,STORE_124,3.0,3.0,Tuesday
DSP_102826,2025-05-01 05:31:32,Willowvale_Plant,RT_038,TRUCK_071,Whole Wheat,244,2025-05-01 07:25:32,2025-05-01 07:27:32,STORE_161,2.0,5.0,Thursday
DSP_102183,2025-03-08 05:03:46,Shepperton_Plant,RT_038,TRUCK_085,Soft White,527,2025-03-08 06:06:46,2025-03-08 05:56:46,STORE_161,-10.0,5.0,Saturday
DSP_115082,2025-02-20 21:20:50,Willowvale_Plant,RT_058,TRUCK_063,Wholegrain Brown,187,2025-02-21 00:30:50,2025-02-21 00:35:50,STORE_165,5.0,21.0,Thursday
DSP_109704,2025-05-23 12:46:24,Willowvale_Plant,RT_037,TRUCK_070,High Energy Brown,461,2025-05-23 14:48:24,2025-05-23 14:44:24,STORE_069,-4.0,12.0,Friday
DSP_107298,2025-04-10 13:17:42,Willowvale_Plant,RT_021,TRUCK_042,High Energy Brown,432,2025-04-10 14:42:42,2025-04-10 15:19:42,STORE_088,37.0,13.0,Thursday
DSP_102309,2025-06-25 22:22:42,Shepperton_Plant,RT_029,TRUCK_080,Family Loaf,244,2025-06-25 23:25:42,2025-06-25 23:21:42,STORE_014,-4.0,22.0,Wednesday
DSP_107972,2025-07-30 23:31:25,Shepperton_Plant,RT_002,TRUCK_082,Soft White,430,2025-07-31 02:03:25,2025-07-31 02:34:25,STORE_018,31.0,23.0,Wednesday
DSP_111073,2025-05-18 22:44:21,Willowvale_Plant,RT_031,TRUCK_002,High Energy Brown,482,2025-05-19 01:33:21,2025-05-19 02:04:21,STORE_193,31.0,22.0,Sunday
DSP_108457,2025-01-05 02:23:02,Shepperton_Plant,RT_044,TRUCK_013,Wholegrain Brown,532,2025-01-05 02:55:02,2025-01-05 03:22:02,STORE_008,27.0,2.0,Sunday
DSP_115900,2025-04-07 05:59:11,Willowvale_Plant,RT_031,TRUCK_037,Soft White,455,2025-04-07 09:43:11,2025-04-07 09:43:11,STORE_186,0.0,5.0,Monday
DSP_112233,2025-07-12 19:49:06,Shepperton_Plant,RT_003,TRUCK_082,Family Loaf,307,2025-07-12 22:13:06,2025-07-12 22:20:06,STORE_121,7.0,19.0,Saturday
DSP_107065,2025-01-14 21:15:28,Shepperton_Plant,RT_061,TRUCK_078,Seed Loaf,461,2025-01-15 00:03:28,2025-01-15 00:45:28,STORE_047,42.0,21.0,Tuesday
DSP_103436,2025-06-03 17:23:08,Shepperton_Plant,RT_005,TRUCK_072,High Energy Brown,166,2025-06-03 18:45:08,2025-06-03 18:46:08,STORE_084,1.0,17.0,Tuesday
DSP_100763,2025-07-26 02:28:53,Willowvale_Plant,RT_053,TRUCK_012,High Energy Brown,254,2025-07-26 03:00:53,2025-07-26 03:13:53,STORE_042,13.0,2.0,Saturday
DSP_113024,2025-07-04 10:42:46,Willowvale_Plant,RT_027,TRUCK_020,Family Loaf,219,2025-07-04 13:51:46,2025-07-04 14:25:46,STORE_116,34.0,10.0,Friday
DSP_108652,2025-02-23 04:36:12,Willowvale_Plant,RT_010,,Family Loaf,388,2025-02-23 07:55:12,2025-02-23 08:12:12,STORE_167,17.0,4.0,Sunday
DSP_108901,2025-06-23 11:40:14,Shepperton_Plant,RT_003,TRUCK_088,Whole Wheat,432,2025-06-23 13:50:14,2025-06-23 13:54:14,STORE_140,4.0,11.0,Monday
DSP_102648,2025-06-18 11:49:19,Shepperton_Plant,RT_066,TRUCK_024,High Energy White,61,2025-06-18 14:45:19,2025-06-18 15:15:19,STORE_110,30.0,11.0,Wednesday
DSP_100552,2025-01-16 13:20:27,Shepperton_Plant,RT_021,TRUCK_061,Whole Wheat,376,2025-01-16 14:09:27,2025-01-16 14:26:27,STORE_057,17.0,13.0,Thursday
DSP_107094,2025-07-19 06:53:04,Shepperton_Plant,RT_004,TRUCK_073,Wholegrain Brown,465,2025-07-19 07:36:04,2025-07-19 07:48:04,STORE_187,12.0,6.0,Saturday
DSP_110158,2025-03-20 13:34:02,Willowvale_Plant,RT_003,TRUCK_001,Whole Wheat,199,2025-03-20 15:21:02,2025-03-20 15:54:02,STORE_108,33.0,13.0,Thursday
DSP_111338,2025-01-04 05:59:19,Shepperton_Plant,RT_031,TRUCK_052,High Energy Brown,205,2025-01-04 09:05:19,2025-01-04 09:16:19,STORE_117,11.0,5.0,Saturday
DSP_108403,2025-01-24 00:13:42,Willowvale_Plant,RT_009,TRUCK_066,High Energy White,308,2025-01-24 00:53:42,2025-01-24 01:28:42,STORE_193,35.0,0.0,Friday
DSP_103117,2025-06-24 12:23:56,Willowvale_Plant,RT_022,TRUCK_020,High Energy Brown,264,2025-06-24 13:29:56,2025-06-24 14:03:56,STORE_039,34.0,12.0,Tuesday
DSP_111393,2025-04-09 19:56:56,Shepperton_Plant,RT_048,TRUCK_070,Wholegrain Brown,108,2025-04-09 21:27:56,2025-04-09 21:39:56,STORE_124,12.0,19.0,Wednesday
DSP_112664,2025-06-26 11:35:25,Shepperton_Plant,RT_020,TRUCK_077,Whole Wheat,195,2025-06-26 15:07:25,2025-06-26 15:40:25,STORE_153,33.0,11.0,Thursday
DSP_114076,2025-05-03 19:39:32,Willowvale_Plant,RT_008,TRUCK_052,Soft White,235,2025-05-03 22:31:32,2025-05-03 22:40:32,STORE_139,9.0,19.0,Saturday
DSP_103651,2025-04-17 07:34:25,Shepperton_Plant,RT_018,TRUCK_040,Seed Loaf,152,2025-04-17 10:54:25,2025-04-17 11:23:25,STORE_132,29.0,7.0,Thursday
DSP_104112,2025-03-25 03:51:55,Shepperton_Plant,RT_001,TRUCK_038,Seed Loaf,438,2025-03-25 05:14:55,2025-03-25 05:25:55,STORE_076,11.0,3.0,Tuesday
DSP_100848,2025-05-15 14:49:42,Willowvale_Plant,RT_035,TRUCK_063,Soft White,77,2025-05-15 17:03:42,2025-05-15 17:14:42,STORE_083,11.0,14.0,Thursday
DSP_110314,2025-02-13 10:03:33,Shepperton_Plant,RT_039,TRUCK_038,Seed Loaf,353,2025-02-13 11:45:33,2025-02-13 11:48:33,STORE_190,3.0,10.0,Thursday
DSP_112392,2025-07-27 01:06:01,Willowvale_Plant,RT_004,TRUCK_002,Seed Loaf,123,2025-07-27 02:38:01,2025-07-27 03:21:01,STORE_129,43.0,1.0,Sunday
DSP_113054,2025-06-06 13:00:14,Shepperton_Plant,RT_064,TRUCK_061,Family Loaf,253,2025-06-06 16:19:14,2025-06-06 16:43:14,STORE_199,24.0,13.0,Friday
DSP_104345,2025-07-20 17:27:31,Willowvale_Plant,RT_022,TRUCK_026,Wholegrain Brown,95,2025-07-20 20:08:31,2025-07-20 20:13:31,STORE_128,5.0,17.0,Sunday
DSP_113784,2025-07-12 00:02:03,Shepperton_Plant,RT_008,TRUCK_028,Whole Wheat,435,2025-07-12 02:34:03,2025-07-12 02:43:03,STORE_177,9.0,0.0,Saturday
DSP_109031,2025-05-01 09:07:24,Shepperton_Plant,RT_027,TRUCK_055,Seed Loaf,312,2025-05-01 11:08:24,2025-05-01 11:18:24,STORE_194,10.0,9.0,Thursday
DSP_100113,2025-02-04 05:57:14,Willowvale_Plant,RT_008,TRUCK_089,High Energy White,480,2025-02-04 06:46:14,2025-02-04 07:08:14,STORE_103,22.0,5.0,Tuesday
DSP_101909,2025-07-24 17:02:07,Shepperton_Plant,RT_045,TRUCK_029,Wholegrain Brown,516,2025-07-24 19:07:07,2025-07-24 19:21:07,STORE_086,14.0,17.0,Thursday
DSP_105222,2025-05-21 17:47:48,Shepperton_Plant,RT_039,TRUCK_036,Family Loaf,187,2025-05-21 20:14:48,2025-05-21 20:08:48,STORE_168,-6.0,17.0,Wednesday
DSP_115641,2025-04-29 21:14:39,Shepperton_Plant,RT_018,TRUCK_045,High Energy White,324,2025-04-30 00:58:39,2025-04-30 01:14:39,STORE_123,16.0,21.0,Tuesday
DSP_107345,2025-06-18 00:06:08,Shepperton_Plant,RT_054,TRUCK_016,Family Loaf,235,2025-06-18 01:03:08,2025-06-18 01:44:08,STORE_188,41.0,0.0,Wednesday
DSP_108361,2025-05-06 21:24:57,Shepperton_Plant,RT_002,TRUCK_062,Soft White,266,2025-05-06 23:05:57,2025-05-06 22:55:57,STORE_078,-10.0,21.0,Tuesday
DSP_114043,2025-04-27 06:42:59,Shepperton_Plant,RT_054,TRUCK_049,High Energy White,412,2025-04-27 10:37:59,2025-04-27 10:43:59,STORE_097,6.0,6.0,Sunday
DSP_102110,2025-01-23 09:31:30,Willowvale_Plant,RT_060,TRUCK_008,Family Loaf,208,2025-01-23 10:18:30,2025-01-23 10:23:30,STORE_174,5.0,9.0,Thursday
DSP_100496,2025-07-04 18:15:17,Shepperton_Plant,RT_009,TRUCK_006,Whole Wheat,287,2025-07-04 18:57:17,2025-07-04 19:13:17,STORE_012,16.0,18.0,Friday
DSP_109336,2025-06-02 05:51:05,Shepperton_Plant,RT_016,TRUCK_051,Whole Wheat,432,2025-06-02 09:44:05,2025-06-02 09:37:05,STORE_065,-7.0,5.0,Monday
DSP_114798,2025-05-25 08:18:53,Willowvale_Plant,RT_027,TRUCK_087,Family Loaf,344,2025-05-25 11:00:53,2025-05-25 10:51:53,STORE_029,-9.0,8.0,Sunday
DSP_108379,2025-03-25 03:53:00,Willowvale_Plant,RT_019,TRUCK_059,Family Loaf,142,2025-03-25 07:08:00,2025-03-25 07:25:00,STORE_192,17.0,3.0,Tuesday
DSP_108082,2025-04-23 11:01:26,Willowvale_Plant,RT_021,TRUCK_070,Soft White,261,2025-04-23 13:33:26,2025-04-23 14:03:26,STORE_112,30.0,11.0,Wednesday
DSP_109007,2025-02-09 04:37:23,Willowvale_Plant,RT_005,TRUCK_047,Whole Wheat,483,2025-02-09 08:07:23,2025-02-09 08:08:23,STORE_165,1.0,4.0,Sunday
DSP_109902,2025-02-22 03:46:11,Shepperton_Plant,RT_038,TRUCK_007,Soft White,314,2025-02-22 06:28:11,2025-02-22 06:28:11,STORE_033,0.0,3.0,Saturday
DSP_108956,2025-02-13 15:50:17,Shepperton_Plant,RT_036,TRUCK_026,Wholegrain Brown,332,2025-02-13 18:05:17,2025-02-13 17:59:17,STORE_093,-6.0,15.0,Thursday
DSP_112303,2025-06-18 15:36:58,Shepperton_Plant,RT_058,TRUCK_048,High Energy White,427,2025-06-18 19:33:58,2025-06-18 20:15:58,STORE_136,42.0,15.0,Wednesday
DSP_115692,2025-07-18 07:59:49,Willowvale_Plant,RT_043,TRUCK_004,Whole Wheat,114,2025-07-18 10:26:49,2025-07-18 10:18:49,STORE_174,-8.0,7.0,Friday
DSP_110592,2025-04-03 03:08:55,Willowvale_Plant,RT_029,TRUCK_019,Family Loaf,312,2025-04-03 04:15:55,2025-04-03 04:13:55,STORE_063,-2.0,3.0,Thursday
DSP_115381,2025-07-02 21:45:31,Willowvale_Plant,RT_046,TRUCK_003,High Energy Brown,75,2025-07-03 01:06:31,2025-07-03 01:31:31,STORE_184,25.0,21.0,Wednesday
DSP_110423,2025-02-09 08:19:44,Willowvale_Plant,RT_032,TRUCK_021,Wholegrain Brown,314,2025-02-09 10:56:44,2025-02-09 10:51:44,STORE_101,-5.0,8.0,Sunday
DSP_114845,2025-02-01 03:59:47,Willowvale_Plant,RT_002,TRUCK_039,Soft White,340,2025-02-01 06:09:47,2025-02-01 06:38:47,STORE_039,29.0,3.0,Saturday
DSP_110749,2025-01-10 04:56:55,Willowvale_Plant,RT_023,TRUCK_012,High Energy Brown,316,2025-01-10 05:58:55,2025-01-10 06:12:55,STORE_002,14.0,4.0,Friday
DSP_107597,2025-05-28 04:08:29,Shepperton_Plant,RT_010,TRUCK_043,High Energy White,492,2025-05-28 07:43:29,2025-05-28 08:13:29,STORE_150,30.0,4.0,Wednesday
DSP_102584,2025-04-26 06:17:45,Willowvale_Plant,RT_039,TRUCK_075,High Energy Brown,264,2025-04-26 09:26:45,2025-04-26 09:19:45,STORE_114,-7.0,6.0,Saturday
DSP_105500,2025-01-20 21:04:39,Willowvale_Plant,RT_014,TRUCK_021,High Energy Brown,390,2025-01-21 00:45:39,2025-01-21 00:48:39,STORE_094,3.0,21.0,Monday
DSP_102965,2025-03-10 16:24:21,Willowvale_Plant,RT_044,TRUCK_036,Soft White,453,2025-03-10 17:19:21,2025-03-10 17:13:21,STORE_086,-6.0,16.0,Monday
DSP_102905,2025-07-09 00:28:04,Willowvale_Plant,RT_063,TRUCK_033,High Energy White,486,2025-07-09 01:01:04,2025-07-09 00:51:04,STORE_018,-10.0,0.0,Wednesday
DSP_106507,2025-02-02 08:50:47,Shepperton_Plant,RT_034,TRUCK_035,High Energy Brown,348,2025-02-02 11:52:47,2025-02-02 11:50:47,STORE_182,-2.0,8.0,Sunday
DSP_100500,2025-04-16 18:14:42,Willowvale_Plant,RT_058,TRUCK_022,Wholegrain Brown,80,2025-04-16 21:13:42,2025-04-16 21:29:42,STORE_058,16.0,18.0,Wednesday
DSP_102937,2025-02-06 00:04:51,Shepperton_Plant,RT_041,TRUCK_073,Soft White,405,2025-02-06 03:24:51,2025-02-06 03:29:51,STORE_048,5.0,0.0,Thursday
DSP_103617,2025-02-14 05:52:07,Willowvale_Plant,RT_061,TRUCK_010,Whole Wheat,215,2025-02-14 07:20:07,2025-02-14 07:19:07,STORE_073,-1.0,5.0,Friday
DSP_101191,2025-06-02 02:18:53,Shepperton_Plant,RT_042,TRUCK_002,Seed Loaf,344,2025-06-02 04:51:53,2025-06-02 05:18:53,STORE_011,27.0,2.0,Monday
DSP_109132,2025-05-31 04:02:29,Willowvale_Plant,RT_066,TRUCK_040,High Energy Brown,255,2025-05-31 04:58:29,2025-05-31 05:16:29,STORE_067,18.0,4.0,Saturday
DSP_100683,2025-05-09 23:59:12,Willowvale_Plant,RT_014,TRUCK_047,High Energy Brown,422,2025-05-10 02:10:12,2025-05-10 02:40:12,STORE_042,30.0,23.0,Friday
DSP_104375,2025-05-28 04:16:00,Willowvale_Plant,RT_025,TRUCK_050,Whole Wheat,247,2025-05-28 07:13:00,2025-05-28 07:23:00,STORE_089,10.0,4.0,Wednesday
DSP_107357,2025-07-17 06:56:58,Shepperton_Plant,RT_024,TRUCK_043,High Energy Brown,206,2025-07-17 10:36:58,2025-07-17 10:43:58,STORE_118,7.0,6.0,Thursday
DSP_110108,2025-02-16 22:55:26,Shepperton_Plant,RT_017,TRUCK_080,Seed Loaf,357,2025-02-16 23:44:26,2025-02-16 23:54:26,STORE_184,10.0,22.0,Sunday
DSP_102771,2025-03-22 15:52:09,Willowvale_Plant,RT_053,TRUCK_052,Wholegrain Brown,457,2025-03-22 17:04:09,2025-03-22 17:30:09,STORE_078,26.0,15.0,Saturday
DSP_107373,2025-05-10 05:53:45,Willowvale_Plant,RT_008,TRUCK_012,Soft White,131,2025-05-10 07:06:45,2025-05-10 07:42:45,STORE_088,36.0,5.0,Saturday
DSP_108471,2025-04-23 06:22:35,Willowvale_Plant,RT_043,TRUCK_049,Wholegrain Brown,415,2025-04-23 09:03:35,2025-04-23 09:40:35,STORE_113,37.0,6.0,Wednesday
DSP_115548,2025-05-14 23:51:23,Willowvale_Plant,RT_023,TRUCK_061,Seed Loaf,136,2025-05-15 02:08:23,2025-05-15 02:09:23,STORE_107,1.0,23.0,Wednesday
DSP_111957,2025-02-17 06:09:00,Willowvale_Plant,RT_041,TRUCK_069,High Energy Brown,164,2025-02-17 06:39:00,2025-02-17 07:12:00,STORE_167,33.0,6.0,Monday
DSP_101224,2025-03-28 07:23:05,Willowvale_Plant,RT_009,TRUCK_014,Soft White,221,2025-03-28 09:14:05,2025-03-28 09:20:05,STORE_052,6.0,7.0,Friday
DSP_100433,2025-02-23 04:21:17,Shepperton_Plant,RT_043,TRUCK_063,Wholegrain Brown,80,2025-02-23 06:05:17,2025-02-23 06:19:17,STORE_088,14.0,4.0,Sunday
DSP_106856,2025-07-29 00:14:34,Shepperton_Plant,RT_050,TRUCK_028,High Energy Brown,290,2025-07-29 03:52:34,2025-07-29 04:34:34,STORE_139,42.0,0.0,Tuesday
DSP_103234,2025-02-08 16:57:30,Willowvale_Plant,RT_060,TRUCK_079,Family Loaf,545,2025-02-08 19:06:30,2025-02-08 19:43:30,STORE_191,37.0,16.0,Saturday
DSP_101151,2025-03-27 23:47:25,Shepperton_Plant,RT_040,TRUCK_029,Wholegrain Brown,536,2025-03-28 02:39:25,2025-03-28 02:54:25,STORE_074,15.0,23.0,Thursday
DSP_105026,2025-01-02 23:34:37,Willowvale_Plant,RT_052,TRUCK_072,Wholegrain Brown,79,2025-01-03 02:57:37,2025-01-03 03:15:37,STORE_017,18.0,23.0,Thursday
DSP_110576,2025-06-30 14:18:53,Shepperton_Plant,RT_033,TRUCK_063,Wholegrain Brown,179,2025-06-30 17:54:53,2025-06-30 18:18:53,STORE_146,24.0,14.0,Monday
DSP_104273,2025-07-06 06:54:45,Shepperton_Plant,RT_067,TRUCK_048,Wholegrain Brown,130,2025-07-06 09:00:45,2025-07-06 09:26:45,STORE_049,26.0,6.0,Sunday
DSP_110694,2025-01-12 23:22:29,Willowvale_Plant,RT_017,TRUCK_054,Seed Loaf,467,2025-01-13 00:46:29,2025-01-13 00:54:29,STORE_110,8.0,23.0,Sunday
DSP_107616,2025-05-05 01:15:26,Shepperton_Plant,RT_059,TRUCK_051,Family Loaf,463,2025-05-05 03:55:26,2025-05-05 04:29:26,STORE_094,34.0,1.0,Monday
DSP_113939,2025-06-16 01:14:48,Shepperton_Plant,RT_005,TRUCK_035,Seed Loaf,220,2025-06-16 01:54:48,2025-06-16 01:56:48,STORE_132,2.0,1.0,Monday
DSP_111766,2025-05-24 06:49:49,Shepperton_Plant,RT_008,TRUCK_068,Seed Loaf,426,2025-05-24 10:36:49,2025-05-24 11:13:49,STORE_028,37.0,6.0,Saturday
DSP_103220,2025-07-13 16:15:43,Shepperton_Plant,RT_054,TRUCK_082,Soft White,48,2025-07-13 18:36:43,2025-07-13 18:30:43,STORE_095,-6.0,16.0,Sunday
DSP_100557,2025-05-22 15:15:01,Shepperton_Plant,RT_031,TRUCK_066,Seed Loaf,531,2025-05-22 15:57:01,2025-05-22 16:02:01,STORE_158,5.0,15.0,Thursday
DSP_104999,2025-07-23 07:32:44,Shepperton_Plant,RT_005,TRUCK_065,Soft White,257,2025-07-23 11:21:44,2025-07-23 11:18:44,STORE_168,-3.0,7.0,Wednesday
DSP_111383,2025-02-23 08:07:54,Willowvale_Plant,RT_058,TRUCK_075,Wholegrain Brown,338,2025-02-23 10:25:54,2025-02-23 10:54:54,STORE_123,29.0,8.0,Sunday
DSP_113537,2025-01-27 10:35:33,Shepperton_Plant,RT_032,TRUCK_032,Seed Loaf,165,2025-01-27 14:19:33,2025-01-27 14:45:33,STORE_122,26.0,10.0,Monday
DSP_106414,2025-04-02 16:05:37,Shepperton_Plant,RT_002,TRUCK_042,High Energy Brown,70,2025-04-02 17:39:37,2025-04-02 17:54:37,STORE_112,15.0,16.0,Wednesday
DSP_107536,2025-01-08 05:22:15,Willowvale_Plant,RT_003,TRUCK_070,Soft White,519,2025-01-08 06:43:15,2025-01-08 07:18:15,STORE_122,35.0,5.0,Wednesday
DSP_100100,2025-04-09 12:10:17,Willowvale_Plant,RT_011,TRUCK_062,Whole Wheat,377,2025-04-09 15:45:17,2025-04-09 15:48:17,STORE_001,3.0,12.0,Wednesday
DSP_104036,2025-06-01 17:26:01,Shepperton_Plant,RT_064,TRUCK_084,Whole Wheat,346,2025-06-01 19:04:01,2025-06-01 19:11:01,STORE_174,7.0,17.0,Sunday
DSP_109368,2025-05-05 13:57:41,Shepperton_Plant,RT_061,TRUCK_085,Family Loaf,360,2025-05-05 16:37:41,2025-05-05 16:50:41,STORE_168,13.0,13.0,Monday
DSP_115701,2025-02-01 00:42:08,Shepperton_Plant,RT_031,TRUCK_027,High Energy White,38,2025-02-01 03:23:08,2025-02-01 03:13:08,STORE_181,-10.0,0.0,Saturday
DSP_111277,2025-07-13 03:43:41,Willowvale_Plant,RT_027,TRUCK_010,Family Loaf,139,2025-07-13 06:35:41,2025-07-13 06:27:41,STORE_111,-8.0,3.0,Sunday
DSP_114630,2025-06-25 19:00:29,Willowvale_Plant,RT_050,TRUCK_073,Family Loaf,336,2025-06-25 20:17:29,2025-06-25 20:57:29,STORE_181,40.0,19.0,Wednesday
DSP_107311,2025-06-25 07:23:00,Willowvale_Plant,RT_028,TRUCK_073,High Energy White,278,2025-06-25 11:01:00,2025-06-25 11:38:00,STORE_101,37.0,7.0,Wednesday
DSP_105628,2025-01-28 09:41:53,Shepperton_Plant,RT_029,TRUCK_029,Soft White,134,2025-01-28 11:56:53,2025-01-28 11:49:53,STORE_123,-7.0,9.0,Tuesday
DSP_101430,2025-04-06 21:22:40,Shepperton_Plant,RT_042,TRUCK_054,Seed Loaf,468,2025-04-06 22:08:40,2025-04-06 22:39:40,STORE_142,31.0,21.0,Sunday
DSP_113261,2025-06-18 04:02:00,Willowvale_Plant,RT_014,TRUCK_019,Soft White,378,2025-06-18 07:05:00,2025-06-18 07:11:00,STORE_074,6.0,4.0,Wednesday
DSP_101872,2025-05-28 07:45:00,Willowvale_Plant,RT_019,TRUCK_070,High Energy Brown,160,2025-05-28 08:17:00,2025-05-28 08:39:00,STORE_147,22.0,7.0,Wednesday
DSP_103709,2025-04-29 12:02:04,Shepperton_Plant,RT_056,TRUCK_084,Seed Loaf,87,2025-04-29 15:22:04,2025-04-29 15:28:04,STORE_077,6.0,12.0,Tuesday
DSP_112977,2025-04-02 20:29:14,Willowvale_Plant,RT_030,TRUCK_031,High Energy Brown,36,2025-04-02 23:36:14,2025-04-02 23:29:14,STORE_003,-7.0,20.0,Wednesday
DSP_107858,2025-06-30 03:00:20,Willowvale_Plant,RT_066,TRUCK_073,Whole Wheat,363,2025-06-30 03:39:20,2025-06-30 03:37:20,STORE_178,-2.0,3.0,Monday
DSP_115000,2025-07-14 23:12:48,Willowvale_Plant,RT_043,TRUCK_045,Wholegrain Brown,396,2025-07-15 01:50:48,2025-07-15 02:13:48,STORE_114,23.0,23.0,Monday
DSP_113145,2025-05-25 09:41:40,Willowvale_Plant,RT_019,TRUCK_035,Wholegrain Brown,406,2025-05-25 12:49:40,2025-05-25 13:22:40,STORE_112,33.0,9.0,Sunday
DSP_106903,2025-01-15 19:05:43,Shepperton_Plant,RT_017,TRUCK_048,Seed Loaf,94,2025-01-15 21:56:43,2025-01-15 22:20:43,STORE_062,24.0,19.0,Wednesday
DSP_115883,2025-04-30 16:28:45,Shepperton_Plant,RT_057,TRUCK_017,High Energy White,100,2025-04-30 19:51:45,2025-04-30 20:16:45,STORE_132,25.0,16.0,Wednesday
DSP_109135,2025-07-18 22:18:11,Willowvale_Plant,RT_024,TRUCK_009,Family Loaf,369,2025-07-19 00:41:11,2025-07-19 00:42:11,STORE_198,1.0,22.0,Friday
DSP_109277,2025-05-26 11:25:21,Shepperton_Plant,RT_026,TRUCK_062,Family Loaf,201,2025-05-26 14:37:21,2025-05-26 15:11:21,STORE_054,34.0,11.0,Monday
DSP_102874,2025-02-12 16:43:44,Willowvale_Plant,RT_065,TRUCK_043,Wholegrain Brown,250,2025-02-12 17:40:44,2025-02-12 17:33:44,STORE_022,-7.0,16.0,Wednesday
DSP_107199,2025-04-23 01:55:33,Willowvale_Plant,RT_055,TRUCK_013,Whole Wheat,193,2025-04-23 05:06:33,2025-04-23 05:12:33,STORE_033,6.0,1.0,Wednesday
DSP_111883,2025-01-05 20:41:31,Willowvale_Plant,RT_069,TRUCK_016,High Energy White,425,2025-01-05 23:58:31,2025-01-05 23:53:31,STORE_045,-5.0,20.0,Sunday
DSP_105030,2025-06-29 08:19:42,Willowvale_Plant,RT_059,TRUCK_068,Seed Loaf,361,2025-06-29 10:41:42,2025-06-29 11:21:42,STORE_080,40.0,8.0,Sunday
DSP_114005,2025-01-29 12:47:34,Shepperton_Plant,RT_030,TRUCK_044,High Energy White,330,2025-01-29 14:13:34,2025-01-29 14:42:34,STORE_109,29.0,12.0,Wednesday
DSP_108025,2025-07-15 02:16:03,Shepperton_Plant,RT_043,TRUCK_047,High Energy Brown,267,2025-07-15 05:15:03,2025-07-15 05:09:03,STORE_115,-6.0,2.0,Tuesday
DSP_102455,2025-04-09 23:40:42,Willowvale_Plant,RT_029,TRUCK_020,High Energy White,474,2025-04-10 03:20:42,2025-04-10 03:47:42,STORE_155,27.0,23.0,Wednesday
DSP_103887,2025-04-02 02:21:47,Shepperton_Plant,RT_062,TRUCK_063,Soft White,88,2025-04-02 05:05:47,2025-04-02 05:36:47,STORE_006,31.0,2.0,Wednesday
DSP_101345,2025-02-21 04:13:10,Shepperton_Plant,RT_060,TRUCK_057,Wholegrain Brown,192,2025-02-21 07:46:10,2025-02-21 08:27:10,STORE_120,41.0,4.0,Friday
DSP_115237,2025-02-25 23:47:25,Shepperton_Plant,RT_007,TRUCK_038,High Energy White,268,2025-02-26 01:14:25,2025-02-26 01:24:25,STORE_119,10.0,23.0,Tuesday
DSP_111894,2025-03-23 23:06:20,Shepperton_Plant,RT_004,TRUCK_036,Family Loaf,122,2025-03-24 02:48:20,2025-03-24 03:23:20,STORE_103,35.0,23.0,Sunday
DSP_100426,2025-03-21 08:01:40,Shepperton_Plant,RT_001,TRUCK_005,Soft White,52,2025-03-21 10:54:40,2025-03-21 11:18:40,STORE_074,24.0,8.0,Friday
DSP_111867,2025-04-06 09:22:10,Willowvale_Plant,RT_026,TRUCK_056,High Energy White,150,2025-04-06 11:36:10,2025-04-06 12:10:10,STORE_026,34.0,9.0,Sunday
DSP_100740,2025-04-18 15:43:54,Shepperton_Plant,RT_008,TRUCK_067,Family Loaf,124,2025-04-18 16:22:54,2025-04-18 17:04:54,STORE_164,42.0,15.0,Friday
DSP_108894,2025-01-24 20:03:37,Willowvale_Plant,RT_041,TRUCK_054,Whole Wheat,428,2025-01-24 22:33:37,2025-01-24 22:34:37,STORE_056,1.0,20.0,Friday
DSP_115107,2025-04-15 23:48:29,Willowvale_Plant,RT_024,TRUCK_037,High Energy Brown,60,2025-04-16 02:41:29,2025-04-16 02:40:29,STORE_104,-1.0,23.0,Tuesday
DSP_101074,2025-01-18 08:54:04,Willowvale_Plant,RT_066,TRUCK_066,Soft White,99,2025-01-18 11:50:04,2025-01-18 11:51:04,STORE_108,1.0,8.0,Saturday
DSP_100278,2025-01-06 03:38:21,Willowvale_Plant,RT_057,TRUCK_065,Wholegrain Brown,400,2025-01-06 07:30:21,2025-01-06 07:21:21,STORE_195,-9.0,3.0,Monday
DSP_111084,2025-01-15 02:02:33,Shepperton_Plant,RT_003,TRUCK_056,High Energy White,448,2025-01-15 05:26:33,2025-01-15 05:47:33,STORE_120,21.0,2.0,Wednesday
DSP_101888,2025-07-23 22:05:47,Shepperton_Plant,RT_058,TRUCK_085,Whole Wheat,240,2025-07-24 00:54:47,2025-07-24 01:13:47,STORE_116,19.0,22.0,Wednesday
DSP_101503,2025-04-19 14:47:31,Willowvale_Plant,RT_049,TRUCK_027,High Energy White,229,2025-04-19 18:34:31,2025-04-19 19:12:31,STORE_030,38.0,14.0,Saturday
