Route_ID,Store_ID,Total_Units,Primary_Depot
RT_047,STORE_128,775,Harare_Southerton
RT_014,STORE_066,774,Mutare_Branch
RT_033,STORE_041,774,Chitungwiza_Depot
RT_023,STORE_114,774,Chitungwiza_Depot
RT_036,STORE_023,773,Chitungwiza_Depot
RT_002,STORE_112,773,Harare_Willowvale
RT_024,STORE_132,772,Chitungwiza_Depot
RT_040,STORE_098,771,Kwekwe_Depot
RT_043,STORE_061,771,Bulawayo_Branch
RT_001,STORE_138,771,Kwekwe_Depot
RT_047,STORE_028,770,Harare_Southerton
RT_043,STORE_071,770,Bulawayo_Branch
RT_037,STORE_012,770,Mutare_Branch
RT_036,STORE_042,770,Gweru_Branch
RT_017,STORE_004,769,Mutare_Branch
RT_034,STORE_080,767,Marondera_Depot
RT_024,STORE_095,766,Kwekwe_Depot
RT_006,STORE_067,766,Harare_Willowvale
RT_011,STORE_006,765,Chitungwiza_Depot
RT_020,STORE_055,765,Bulawayo_Branch
RT_027,STORE_062,764,Kwekwe_Depot
RT_025,STORE_082,764,Harare_Southerton
RT_001,STORE_037,764,Mutare_Branch
RT_016,STORE_095,764,Kwekwe_Depot
RT_038,STORE_014,764,Bulawayo_Branch
RT_005,STORE_047,764,Gweru_Branch
RT_041,STORE_058,763,Harare_Willowvale
RT_023,STORE_016,762,Mutare_Branch
RT_009,STORE_110,761,Marondera_Depot
RT_012,STORE_083,761,Chitungwiza_Depot
RT_030,STORE_121,760,Kwekwe_Depot
RT_042,STORE_110,760,Bindura_Depot
RT_036,STORE_077,760,Masvingo_Branch
RT_001,STORE_048,760,Chitungwiza_Depot
RT_033,STORE_033,760,Bulawayo_Branch
RT_020,STORE_111,759,Bindura_Depot
RT_016,STORE_053,759,Chitungwiza_Depot
RT_040,STORE_109,759,Chitungwiza_Depot
RT_046,STORE_040,759,Harare_Willowvale
RT_049,STORE_088,758,Harare_Willowvale
RT_001,STORE_137,757,Bindura_Depot
RT_029,STORE_064,757,Gweru_Branch
RT_019,STORE_101,757,Chitungwiza_Depot
RT_027,STORE_085,757,Harare_Southerton
RT_029,STORE_115,756,Kwekwe_Depot
RT_019,STORE_087,755,Gweru_Branch
RT_026,STORE_029,755,Bindura_Depot
RT_014,STORE_030,755,DIRECT
RT_026,STORE_096,755,Bulawayo_Branch
RT_030,STORE_092,755,Harare_Willowvale
RT_003,STORE_016,755,Bulawayo_Branch
RT_028,STORE_051,754,Kwekwe_Depot
RT_029,STORE_011,754,Masvingo_Branch
RT_020,STORE_029,754,Gweru_Branch
RT_011,STORE_131,754,Kwekwe_Depot
RT_028,STORE_103,753,Gweru_Branch
RT_047,STORE_104,753,Masvingo_Branch
RT_022,STORE_095,753,Gweru_Branch
RT_039,STORE_063,753,Gweru_Branch
RT_033,STORE_096,753,Harare_Willowvale
RT_008,STORE_110,752,Kwekwe_Depot
RT_042,STORE_058,752,Bindura_Depot
RT_025,STORE_112,752,Kwekwe_Depot
RT_028,STORE_005,751,Masvingo_Branch
RT_026,STORE_041,751,Kwekwe_Depot
RT_015,STORE_108,750,Bindura_Depot
RT_035,STORE_095,750,Marondera_Depot
RT_014,STORE_137,750,Kwekwe_Depot
RT_016,STORE_105,750,Chitungwiza_Depot
RT_013,STORE_008,749,Kwekwe_Depot
RT_038,STORE_106,749,Masvingo_Branch
RT_042,STORE_054,748,Bindura_Depot
RT_017,STORE_037,748,Bulawayo_Branch
RT_029,STORE_048,748,Mutare_Branch
RT_038,STORE_037,748,Kwekwe_Depot
RT_033,STORE_111,747,Harare_Southerton
RT_002,STORE_013,747,Harare_Willowvale
RT_049,STORE_038,746,Marondera_Depot
RT_037,STORE_034,746,Harare_Willowvale
RT_007,STORE_083,746,Bulawayo_Branch
RT_042,STORE_074,745,Gweru_Branch
RT_011,STORE_121,745,Kwekwe_Depot
RT_049,STORE_019,745,Masvingo_Branch
RT_046,STORE_035,745,Gweru_Branch
RT_016,STORE_007,744,Bulawayo_Branch
RT_007,STORE_013,744,Chitungwiza_Depot
RT_013,STORE_075,744,Gweru_Branch
RT_023,STORE_038,743,Masvingo_Branch
RT_021,STORE_047,743,Bindura_Depot
RT_039,STORE_031,743,Bulawayo_Branch
RT_022,STORE_130,743,Masvingo_Branch
RT_016,STORE_037,742,Kwekwe_Depot
RT_035,STORE_012,742,Bindura_Depot
RT_022,STORE_133,742,Masvingo_Branch
RT_013,STORE_110,741,Mutare_Branch
RT_033,STORE_086,741,Harare_Willowvale
RT_033,STORE_087,741,Mutare_Branch
RT_022,STORE_052,741,Masvingo_Branch
RT_038,STORE_030,740,Mutare_Branch
RT_020,STORE_034,740,Bulawayo_Branch
RT_032,STORE_017,740,Bindura_Depot
RT_048,STORE_073,740,Gweru_Branch
RT_029,STORE_034,739,Mutare_Branch
RT_030,STORE_046,738,Mutare_Branch
RT_006,STORE_045,738,Harare_Willowvale
RT_042,STORE_101,738,Chitungwiza_Depot
RT_012,STORE_001,738,Chitungwiza_Depot
RT_038,STORE_005,737,Bulawayo_Branch
RT_039,STORE_138,737,Harare_Southerton
RT_014,STORE_031,736,Gweru_Branch
RT_046,STORE_127,736,Gweru_Branch
RT_029,STORE_101,736,Harare_Southerton
RT_006,STORE_023,736,Mutare_Branch
RT_026,STORE_061,736,Kwekwe_Depot
RT_027,STORE_016,736,Masvingo_Branch
RT_034,STORE_137,735,Kwekwe_Depot
RT_018,STORE_118,735,Mutare_Branch
RT_044,STORE_044,735,Marondera_Depot
RT_026,STORE_135,735,Kwekwe_Depot
RT_045,STORE_069,734,Bulawayo_Branch
RT_044,STORE_112,734,Bulawayo_Branch
RT_002,STORE_119,734,Kwekwe_Depot
RT_019,STORE_096,734,Harare_Willowvale
RT_004,STORE_009,734,Marondera_Depot
RT_018,STORE_091,733,Marondera_Depot
RT_046,STORE_135,733,Masvingo_Branch
RT_016,STORE_030,733,Harare_Willowvale
RT_022,STORE_038,733,Marondera_Depot
RT_030,STORE_078,733,Marondera_Depot
RT_025,STORE_139,732,Harare_Willowvale
RT_016,STORE_132,732,Marondera_Depot
RT_013,STORE_130,732,Bulawayo_Branch
RT_002,STORE_102,732,Bulawayo_Branch
RT_003,STORE_048,731,Masvingo_Branch
RT_024,STORE_030,731,Marondera_Depot
RT_023,STORE_107,730,Marondera_Depot
RT_005,STORE_041,730,DIRECT
RT_006,STORE_080,730,Harare_Willowvale
RT_005,STORE_087,730,Bulawayo_Branch
RT_021,STORE_012,729,Mutare_Branch
RT_040,STORE_080,729,Marondera_Depot
RT_027,STORE_001,729,Chitungwiza_Depot
RT_041,STORE_113,729,Marondera_Depot
RT_009,STORE_118,729,Harare_Willowvale
RT_001,STORE_044,729,Chitungwiza_Depot
RT_042,STORE_097,728,Chitungwiza_Depot
RT_017,STORE_023,728,Bindura_Depot
RT_025,STORE_133,728,Marondera_Depot
RT_007,STORE_041,727,Bulawayo_Branch
RT_025,STORE_107,727,Bindura_Depot
RT_017,STORE_078,727,Kwekwe_Depot
RT_035,STORE_047,725,Gweru_Branch
RT_035,STORE_137,725,Harare_Willowvale
RT_037,STORE_001,724,Gweru_Branch
RT_017,STORE_034,724,Kwekwe_Depot
RT_042,STORE_006,724,Masvingo_Branch
RT_004,STORE_071,724,Kwekwe_Depot
RT_013,STORE_071,724,Masvingo_Branch
RT_004,STORE_056,724,Mutare_Branch
RT_023,STORE_036,723,Masvingo_Branch
RT_032,STORE_048,723,Gweru_Branch
RT_030,STORE_008,722,Masvingo_Branch
RT_003,STORE_106,721,Masvingo_Branch
RT_035,STORE_059,721,Harare_Southerton
RT_012,STORE_110,721,Bindura_Depot
RT_022,STORE_120,721,Gweru_Branch
RT_029,STORE_087,720,Chitungwiza_Depot
RT_042,STORE_069,720,Mutare_Branch
RT_002,STORE_052,720,Bindura_Depot
RT_035,STORE_072,720,Masvingo_Branch
RT_034,STORE_135,719,Gweru_Branch
RT_025,STORE_072,719,Chitungwiza_Depot
RT_046,STORE_108,719,Bindura_Depot
RT_026,STORE_087,719,Mutare_Branch
RT_049,STORE_048,718,Masvingo_Branch
RT_029,STORE_058,718,Mutare_Branch
RT_013,STORE_084,718,Mutare_Branch
RT_001,STORE_119,717,Masvingo_Branch
RT_047,STORE_103,717,Marondera_Depot
RT_008,STORE_036,717,Harare_Southerton
RT_039,STORE_112,717,Gweru_Branch
RT_007,STORE_009,717,Marondera_Depot
RT_002,STORE_009,716,Marondera_Depot
RT_018,STORE_134,716,Masvingo_Branch
RT_037,STORE_019,716,Kwekwe_Depot
RT_033,STORE_139,716,Masvingo_Branch
RT_020,STORE_081,716,Masvingo_Branch
RT_043,STORE_072,715,Masvingo_Branch
RT_045,STORE_082,715,Mutare_Branch
RT_010,STORE_035,715,Gweru_Branch
RT_005,STORE_069,714,Harare_Southerton
RT_017,STORE_006,714,Harare_Willowvale
RT_029,STORE_074,714,Mutare_Branch
RT_048,STORE_124,714,Marondera_Depot
RT_025,STORE_007,713,Harare_Willowvale
RT_037,STORE_042,712,Harare_Willowvale
RT_002,STORE_034,712,Chitungwiza_Depot
RT_038,STORE_018,712,Bulawayo_Branch
RT_037,STORE_039,712,Masvingo_Branch
RT_017,STORE_123,712,Masvingo_Branch
RT_024,STORE_009,711,Masvingo_Branch
RT_019,STORE_037,711,Bindura_Depot
RT_045,STORE_024,711,Chitungwiza_Depot
RT_046,STORE_078,711,Gweru_Branch
RT_018,STORE_030,711,Bindura_Depot
RT_018,STORE_077,711,Gweru_Branch
RT_018,STORE_121,710,Kwekwe_Depot
RT_031,STORE_139,710,Marondera_Depot
RT_021,STORE_067,709,Mutare_Branch
RT_007,STORE_057,709,Bulawayo_Branch
RT_009,STORE_136,709,Gweru_Branch
RT_030,STORE_064,709,Marondera_Depot
RT_002,STORE_037,709,Chitungwiza_Depot
RT_004,STORE_136,709,Masvingo_Branch
RT_024,STORE_042,709,Harare_Southerton
RT_042,STORE_090,708,Bulawayo_Branch
RT_040,STORE_004,708,Kwekwe_Depot
RT_012,STORE_109,708,Marondera_Depot
RT_017,STORE_086,707,Harare_Southerton
RT_045,STORE_058,707,Bulawayo_Branch
RT_004,STORE_058,707,Kwekwe_Depot
RT_007,STORE_126,707,Harare_Southerton
RT_034,STORE_040,706,Kwekwe_Depot
RT_045,STORE_037,706,Gweru_Branch
RT_041,STORE_064,703,DIRECT
RT_045,STORE_120,703,Marondera_Depot
RT_031,STORE_011,703,Kwekwe_Depot
RT_016,STORE_025,703,Kwekwe_Depot
RT_048,STORE_027,703,Gweru_Branch
RT_032,STORE_106,703,Gweru_Branch
RT_033,STORE_058,703,Chitungwiza_Depot
RT_047,STORE_046,702,Bindura_Depot
RT_007,STORE_109,702,Marondera_Depot
RT_005,STORE_055,702,Chitungwiza_Depot
RT_014,STORE_094,701,Mutare_Branch
RT_007,STORE_130,701,Chitungwiza_Depot
RT_037,STORE_136,701,Chitungwiza_Depot
RT_012,STORE_026,701,Marondera_Depot
RT_016,STORE_088,700,Bulawayo_Branch
RT_005,STORE_012,700,Kwekwe_Depot
RT_015,STORE_043,700,Gweru_Branch
RT_001,STORE_060,699,Masvingo_Branch
RT_017,STORE_118,699,Harare_Southerton
RT_035,STORE_111,699,Kwekwe_Depot
RT_040,STORE_032,698,Kwekwe_Depot
RT_033,STORE_117,698,Masvingo_Branch
RT_005,STORE_018,698,Bindura_Depot
RT_014,STORE_006,698,DIRECT
RT_010,STORE_071,697,Chitungwiza_Depot
RT_048,STORE_052,697,Bindura_Depot
RT_021,STORE_014,697,Bulawayo_Branch
RT_041,STORE_017,697,Harare_Southerton
RT_033,STORE_120,697,Bulawayo_Branch
RT_021,STORE_070,696,Masvingo_Branch
RT_019,STORE_051,696,Gweru_Branch
RT_011,STORE_073,695,Gweru_Branch
RT_016,STORE_131,695,Harare_Willowvale
RT_031,STORE_004,695,Chitungwiza_Depot
RT_049,STORE_078,695,Bulawayo_Branch
RT_021,STORE_104,695,Gweru_Branch
RT_046,STORE_069,694,Harare_Southerton
RT_008,STORE_007,694,Masvingo_Branch
RT_002,STORE_132,694,Kwekwe_Depot
RT_044,STORE_111,693,Harare_Southerton
RT_016,STORE_052,693,Mutare_Branch
RT_027,STORE_022,693,Bulawayo_Branch
RT_049,STORE_054,693,Chitungwiza_Depot
RT_013,STORE_012,692,Marondera_Depot
RT_001,STORE_024,691,Marondera_Depot
RT_027,STORE_015,691,Gweru_Branch
RT_047,STORE_088,691,Gweru_Branch
RT_025,STORE_102,691,Kwekwe_Depot
RT_031,STORE_025,691,Harare_Willowvale
RT_025,STORE_036,691,Bindura_Depot
RT_047,STORE_001,691,Gweru_Branch
RT_018,STORE_049,691,Harare_Southerton
RT_007,STORE_040,690,Bindura_Depot
RT_017,STORE_009,690,Harare_Willowvale
RT_027,STORE_068,690,Bindura_Depot
RT_006,STORE_064,690,Bulawayo_Branch
RT_047,STORE_119,689,Harare_Willowvale
RT_009,STORE_134,689,Gweru_Branch
RT_034,STORE_099,689,Bulawayo_Branch
RT_026,STORE_026,689,Gweru_Branch
RT_041,STORE_103,688,Kwekwe_Depot
RT_021,STORE_032,688,Bulawayo_Branch
RT_026,STORE_030,688,Bulawayo_Branch
RT_006,STORE_053,687,Bulawayo_Branch
RT_032,STORE_092,687,DIRECT
RT_003,STORE_007,687,Harare_Willowvale
RT_017,STORE_036,687,Masvingo_Branch
RT_034,STORE_102,686,Mutare_Branch
RT_007,STORE_074,686,Bulawayo_Branch
RT_032,STORE_019,686,Marondera_Depot
RT_027,STORE_027,686,Harare_Southerton
RT_008,STORE_126,686,Harare_Southerton
RT_024,STORE_069,685,Kwekwe_Depot
RT_039,STORE_133,685,Bindura_Depot
RT_035,STORE_112,685,Harare_Willowvale
RT_005,STORE_118,685,Masvingo_Branch
RT_017,STORE_083,685,Bulawayo_Branch
RT_040,STORE_130,684,Masvingo_Branch
RT_038,STORE_117,684,Marondera_Depot
RT_004,STORE_008,684,Harare_Willowvale
RT_025,STORE_126,684,Kwekwe_Depot
RT_046,STORE_124,684,Bulawayo_Branch
RT_036,STORE_007,683,Kwekwe_Depot
RT_046,STORE_131,683,Masvingo_Branch
RT_027,STORE_010,683,Harare_Southerton
RT_011,STORE_077,683,Mutare_Branch
RT_034,STORE_133,682,Mutare_Branch
RT_004,STORE_076,682,Mutare_Branch
RT_004,STORE_108,682,Chitungwiza_Depot
RT_047,STORE_010,682,Masvingo_Branch
RT_035,STORE_096,682,Kwekwe_Depot
RT_008,STORE_075,682,Marondera_Depot
RT_044,STORE_082,682,Bindura_Depot
RT_038,STORE_035,681,Bindura_Depot
RT_023,STORE_012,681,Bulawayo_Branch
RT_049,STORE_032,680,Marondera_Depot
RT_020,STORE_132,679,Bulawayo_Branch
RT_028,STORE_037,679,Mutare_Branch
RT_048,STORE_011,679,Harare_Willowvale
RT_010,STORE_014,678,Bindura_Depot
RT_013,STORE_078,678,Masvingo_Branch
RT_040,STORE_070,678,Chitungwiza_Depot
RT_040,STORE_133,677,Chitungwiza_Depot
RT_010,STORE_110,677,Kwekwe_Depot
RT_004,STORE_121,677,Chitungwiza_Depot
RT_016,STORE_062,677,Bindura_Depot
RT_039,STORE_051,677,Masvingo_Branch
RT_013,STORE_016,677,Bindura_Depot
RT_024,STORE_027,676,Gweru_Branch
RT_036,STORE_123,676,Kwekwe_Depot
RT_024,STORE_131,676,Harare_Southerton
RT_011,STORE_095,676,Harare_Willowvale
RT_027,STORE_113,676,Bindura_Depot
RT_020,STORE_118,675,Marondera_Depot
RT_021,STORE_028,675,Chitungwiza_Depot
RT_018,STORE_054,675,Marondera_Depot
RT_046,STORE_048,675,Harare_Willowvale
RT_001,STORE_054,675,Harare_Southerton
RT_019,STORE_014,675,Mutare_Branch
RT_037,STORE_066,674,Kwekwe_Depot
RT_024,STORE_117,673,Masvingo_Branch
RT_027,STORE_080,673,Gweru_Branch
RT_004,STORE_116,672,Harare_Willowvale
RT_043,STORE_049,672,Chitungwiza_Depot
RT_009,STORE_021,671,Harare_Willowvale
RT_031,STORE_124,671,Chitungwiza_Depot
RT_013,STORE_050,670,Mutare_Branch
RT_034,STORE_028,670,Harare_Southerton
RT_030,STORE_021,669,Bindura_Depot
RT_002,STORE_110,669,Masvingo_Branch
RT_002,STORE_027,669,Kwekwe_Depot
RT_024,STORE_062,669,Kwekwe_Depot
RT_022,STORE_010,668,Harare_Willowvale
RT_043,STORE_044,668,Harare_Willowvale
RT_004,STORE_006,667,Kwekwe_Depot
RT_030,STORE_029,667,Bindura_Depot
RT_012,STORE_123,667,Bindura_Depot
RT_030,STORE_112,666,Bindura_Depot
RT_044,STORE_071,666,Bulawayo_Branch
RT_022,STORE_072,666,Mutare_Branch
RT_039,STORE_036,665,Bindura_Depot
RT_019,STORE_045,665,Harare_Willowvale
RT_008,STORE_010,664,Kwekwe_Depot
RT_049,STORE_123,664,Mutare_Branch
RT_046,STORE_104,664,Gweru_Branch
RT_018,STORE_135,664,Bindura_Depot
RT_022,STORE_039,664,Gweru_Branch
RT_030,STORE_079,663,Chitungwiza_Depot
RT_006,STORE_001,663,Gweru_Branch
RT_007,STORE_046,663,Chitungwiza_Depot
RT_009,STORE_065,662,Bindura_Depot
RT_028,STORE_055,662,Harare_Southerton
RT_038,STORE_052,662,Masvingo_Branch
RT_010,STORE_087,661,Mutare_Branch
RT_020,STORE_084,661,Harare_Willowvale
RT_007,STORE_111,661,Marondera_Depot
RT_048,STORE_043,660,Kwekwe_Depot
RT_033,STORE_129,660,Gweru_Branch
RT_048,STORE_042,660,Harare_Southerton
RT_049,STORE_134,659,Chitungwiza_Depot
RT_047,STORE_090,659,Masvingo_Branch
RT_002,STORE_089,659,Chitungwiza_Depot
RT_016,STORE_017,658,Masvingo_Branch
RT_048,STORE_060,658,Harare_Southerton
RT_041,STORE_066,658,Harare_Southerton
RT_015,STORE_118,658,Bulawayo_Branch
RT_001,STORE_082,657,Harare_Willowvale
RT_049,STORE_073,657,Kwekwe_Depot
RT_009,STORE_112,657,Marondera_Depot
RT_002,STORE_055,657,Kwekwe_Depot
RT_020,STORE_086,657,Harare_Southerton
RT_040,STORE_090,656,Chitungwiza_Depot
RT_035,STORE_091,656,Mutare_Branch
RT_010,STORE_024,656,Harare_Southerton
RT_026,STORE_038,655,Harare_Willowvale
RT_042,STORE_078,655,Kwekwe_Depot
RT_020,STORE_021,655,Bulawayo_Branch
RT_017,STORE_050,655,Chitungwiza_Depot
RT_018,STORE_106,655,Chitungwiza_Depot
RT_038,STORE_055,655,Bulawayo_Branch
RT_048,STORE_044,655,Harare_Southerton
RT_034,STORE_016,655,Harare_Willowvale
RT_037,STORE_094,654,Bulawayo_Branch
RT_017,STORE_116,654,Masvingo_Branch
RT_013,STORE_007,654,Marondera_Depot
RT_029,STORE_065,654,Harare_Southerton
RT_012,STORE_015,653,Mutare_Branch
RT_010,STORE_111,653,Masvingo_Branch
RT_040,STORE_072,653,Gweru_Branch
RT_002,STORE_097,653,Harare_Southerton
RT_028,STORE_108,652,Masvingo_Branch
RT_022,STORE_019,652,Bindura_Depot
RT_005,STORE_033,652,Harare_Willowvale
RT_004,STORE_113,652,Harare_Southerton
RT_011,STORE_068,652,Bulawayo_Branch
RT_021,STORE_124,651,Mutare_Branch
RT_027,STORE_079,651,Marondera_Depot
RT_010,STORE_085,651,Gweru_Branch
RT_019,STORE_081,651,Chitungwiza_Depot
RT_014,STORE_092,651,Bulawayo_Branch
RT_039,STORE_089,650,Chitungwiza_Depot
RT_012,STORE_081,650,Marondera_Depot
RT_001,STORE_081,650,Mutare_Branch
RT_017,STORE_010,650,Bulawayo_Branch
RT_031,STORE_092,649,Kwekwe_Depot
RT_045,STORE_023,649,Bindura_Depot
RT_009,STORE_099,648,Harare_Willowvale
RT_015,STORE_072,648,Harare_Southerton
RT_011,STORE_015,647,Marondera_Depot
RT_039,STORE_085,647,Kwekwe_Depot
RT_035,STORE_099,647,Harare_Willowvale
RT_036,STORE_136,646,Harare_Southerton
RT_023,STORE_090,646,Gweru_Branch
RT_009,STORE_075,646,Harare_Southerton
RT_012,STORE_017,646,Gweru_Branch
RT_005,STORE_025,646,Bindura_Depot
RT_012,STORE_078,646,Kwekwe_Depot
RT_008,STORE_068,645,Bindura_Depot
RT_015,STORE_065,645,Masvingo_Branch
RT_018,STORE_093,645,Bulawayo_Branch
RT_016,STORE_075,645,Mutare_Branch
RT_001,STORE_014,645,Masvingo_Branch
RT_020,STORE_017,645,Kwekwe_Depot
RT_033,STORE_046,645,Mutare_Branch
RT_030,STORE_126,645,Marondera_Depot
RT_044,STORE_085,644,Harare_Southerton
RT_018,STORE_007,644,Harare_Southerton
RT_039,STORE_102,644,Gweru_Branch
RT_041,STORE_029,643,Harare_Southerton
RT_027,STORE_046,643,Mutare_Branch
RT_016,STORE_028,643,Masvingo_Branch
RT_018,STORE_115,643,Harare_Southerton
RT_026,STORE_075,642,Masvingo_Branch
RT_014,STORE_017,642,Kwekwe_Depot
RT_023,STORE_025,642,Gweru_Branch
RT_018,STORE_130,642,Bindura_Depot
RT_030,STORE_116,642,Chitungwiza_Depot
RT_028,STORE_088,642,Mutare_Branch
RT_007,STORE_068,642,Bulawayo_Branch
RT_038,STORE_003,641,Harare_Southerton
RT_026,STORE_095,641,Masvingo_Branch
RT_034,STORE_022,641,Harare_Willowvale
RT_004,STORE_095,641,Masvingo_Branch
RT_009,STORE_126,640,Gweru_Branch
RT_002,STORE_074,640,Bindura_Depot
RT_041,STORE_016,640,Gweru_Branch
RT_021,STORE_087,639,Bindura_Depot
RT_040,STORE_028,639,Masvingo_Branch
RT_045,STORE_027,639,Bulawayo_Branch
RT_030,STORE_086,638,Chitungwiza_Depot
RT_039,STORE_139,638,Harare_Southerton
RT_003,STORE_107,637,Chitungwiza_Depot
RT_016,STORE_135,637,Bindura_Depot
RT_048,STORE_115,637,Bulawayo_Branch
RT_025,STORE_116,637,Kwekwe_Depot
RT_048,STORE_034,637,Marondera_Depot
RT_023,STORE_015,637,Kwekwe_Depot
RT_013,STORE_062,637,Harare_Southerton
RT_026,STORE_115,636,Chitungwiza_Depot
RT_004,STORE_033,636,Kwekwe_Depot
RT_040,STORE_021,636,Mutare_Branch
RT_017,STORE_093,636,Mutare_Branch
RT_019,STORE_132,635,Bindura_Depot
RT_020,STORE_087,635,Bindura_Depot
RT_004,STORE_119,635,Kwekwe_Depot
RT_047,STORE_116,635,Chitungwiza_Depot
RT_048,STORE_048,634,Marondera_Depot
RT_038,STORE_033,634,Chitungwiza_Depot
RT_036,STORE_122,634,Masvingo_Branch
RT_003,STORE_093,634,Masvingo_Branch
RT_024,STORE_035,633,Harare_Willowvale
RT_001,STORE_011,632,Mutare_Branch
RT_011,STORE_130,632,Bindura_Depot
RT_009,STORE_048,632,Harare_Southerton
RT_019,STORE_056,632,Bulawayo_Branch
RT_049,STORE_057,632,Chitungwiza_Depot
RT_002,STORE_006,631,Chitungwiza_Depot
RT_024,STORE_013,630,Masvingo_Branch
RT_017,STORE_032,630,Gweru_Branch
RT_028,STORE_134,630,Gweru_Branch
RT_022,STORE_084,630,Mutare_Branch
RT_014,STORE_122,629,Gweru_Branch
RT_033,STORE_123,629,Chitungwiza_Depot
RT_030,STORE_009,629,Masvingo_Branch
RT_035,STORE_081,628,Harare_Willowvale
RT_030,STORE_075,628,Bindura_Depot
RT_023,STORE_102,628,Kwekwe_Depot
RT_021,STORE_083,628,Harare_Southerton
RT_022,STORE_053,627,Gweru_Branch
RT_043,STORE_137,627,Gweru_Branch
RT_039,STORE_037,627,Marondera_Depot
RT_024,STORE_135,626,Harare_Southerton
RT_046,STORE_109,626,Gweru_Branch
RT_041,STORE_097,626,Masvingo_Branch
RT_022,STORE_105,625,Kwekwe_Depot
RT_008,STORE_022,625,Marondera_Depot
RT_036,STORE_035,625,Kwekwe_Depot
RT_025,STORE_004,625,Kwekwe_Depot
RT_029,STORE_104,625,Harare_Willowvale
RT_010,STORE_106,625,Kwekwe_Depot
RT_026,STORE_046,625,Bindura_Depot
RT_048,STORE_089,624,Bindura_Depot
RT_033,STORE_113,624,Harare_Southerton
RT_046,STORE_018,624,Bulawayo_Branch
RT_031,STORE_090,624,Kwekwe_Depot
RT_021,STORE_002,624,Harare_Willowvale
RT_023,STORE_138,623,Bindura_Depot
RT_005,STORE_002,623,Gweru_Branch
RT_031,STORE_072,622,Masvingo_Branch
RT_020,STORE_018,622,Mutare_Branch
RT_012,STORE_073,622,Bulawayo_Branch
RT_020,STORE_106,622,Mutare_Branch
RT_022,STORE_002,622,Gweru_Branch
RT_044,STORE_123,622,Bindura_Depot
RT_040,STORE_086,622,Masvingo_Branch
RT_024,STORE_044,621,Harare_Willowvale
RT_005,STORE_113,621,Masvingo_Branch
RT_002,STORE_076,621,Harare_Southerton
RT_008,STORE_061,621,Bindura_Depot
RT_020,STORE_095,621,Chitungwiza_Depot
RT_031,STORE_018,621,Kwekwe_Depot
RT_035,STORE_083,621,Marondera_Depot
RT_018,STORE_037,620,Gweru_Branch
RT_009,STORE_009,619,Mutare_Branch
RT_026,STORE_131,619,Gweru_Branch
RT_007,STORE_107,619,Kwekwe_Depot
RT_021,STORE_009,619,Gweru_Branch
RT_010,STORE_032,619,Harare_Willowvale
RT_007,STORE_010,619,Masvingo_Branch
RT_030,STORE_098,618,Harare_Willowvale
RT_041,STORE_090,618,Harare_Southerton
RT_026,STORE_005,618,Marondera_Depot
RT_020,STORE_129,618,Gweru_Branch
RT_038,STORE_089,618,Chitungwiza_Depot
RT_032,STORE_065,618,Masvingo_Branch
RT_015,STORE_117,618,Masvingo_Branch
RT_033,STORE_081,618,Kwekwe_Depot
RT_024,STORE_081,617,Masvingo_Branch
RT_049,STORE_089,617,Gweru_Branch
RT_031,STORE_046,617,Harare_Willowvale
RT_015,STORE_119,617,Marondera_Depot
RT_009,STORE_080,616,Bulawayo_Branch
RT_019,STORE_005,616,Gweru_Branch
RT_045,STORE_091,616,Chitungwiza_Depot
RT_014,STORE_048,616,Kwekwe_Depot
RT_004,STORE_032,616,Marondera_Depot
RT_012,STORE_075,616,Marondera_Depot
RT_013,STORE_107,616,Bulawayo_Branch
RT_024,STORE_121,615,Masvingo_Branch
RT_045,STORE_129,615,Bulawayo_Branch
RT_046,STORE_032,615,Kwekwe_Depot
RT_043,STORE_038,615,Mutare_Branch
RT_038,STORE_041,615,Bulawayo_Branch
RT_015,STORE_106,615,Marondera_Depot
RT_028,STORE_010,615,Marondera_Depot
RT_041,STORE_040,614,Masvingo_Branch
RT_004,STORE_103,614,Harare_Southerton
RT_037,STORE_054,614,Masvingo_Branch
RT_043,STORE_012,614,Gweru_Branch
RT_034,STORE_036,614,Marondera_Depot
RT_014,STORE_015,613,Bindura_Depot
RT_005,STORE_037,612,Masvingo_Branch
RT_032,STORE_138,612,Masvingo_Branch
RT_016,STORE_060,611,Chitungwiza_Depot
RT_038,STORE_060,611,Harare_Southerton
RT_006,STORE_095,611,Bulawayo_Branch
RT_015,STORE_050,611,Bulawayo_Branch
RT_019,STORE_136,610,Harare_Southerton
RT_005,STORE_043,610,Mutare_Branch
RT_024,STORE_106,610,Bulawayo_Branch
RT_045,STORE_022,610,Harare_Willowvale
RT_048,STORE_078,610,Marondera_Depot
RT_003,STORE_032,610,Mutare_Branch
RT_033,STORE_031,609,Bindura_Depot
RT_010,STORE_112,609,Marondera_Depot
RT_044,STORE_038,609,Chitungwiza_Depot
RT_033,STORE_124,609,Bulawayo_Branch
RT_037,STORE_135,609,Bindura_Depot
RT_019,STORE_114,609,Bulawayo_Branch
RT_008,STORE_084,608,Bulawayo_Branch
RT_019,STORE_086,608,Mutare_Branch
RT_011,STORE_106,608,Bulawayo_Branch
RT_003,STORE_014,608,Masvingo_Branch
RT_024,STORE_094,608,DIRECT
RT_037,STORE_120,607,Chitungwiza_Depot
